,RN,CC AB,STD AB
0,RN001,0.22012290233695078,0.011498083634299222
1,RN002,-0.44410864713029485,0.002189075333398346
2,RN003,-0.3189539474450192,0.009561137916655246
3,RN004,-0.7334575260104607,0.00572872202508911
4,RN005,-0.2892586027091068,0.013143919688258756
5,RN006,-0.18888183427900632,0.0037237147777387835
6,RN007,-0.6194772202278251,0.006092488575054388
7,RN008,-0.5569577692329705,0.002080716553788558
8,RN009,-0.6930472564552641,0.0025442131340771812
9,RN010,-0.6430301811201098,0.009196008315236974
10,RN011,-0.5188453104230949,0.008848922192798382
11,RN012,-0.255559031619411,0.008129098143855156
12,RN013,-0.6499560110181241,0.001036350614029911
13,RN014,-0.6227471655681348,0.004276511019081733
14,RN015,-0.5072305799943803,0.00754920121632007
15,RN016,-0.7612689263762852,0.001079515018171133
16,RN017,-0.5608425195865877,0.009854316617806662
17,RN018,-0.5966528733734985,0.003405718286211557
18,RN019,-0.606833054780202,0.00391282176123363
19,RN020,-0.43471933429223863,0.004276385537097664
20,RN021,-0.5007534870081752,0.009021112848741677
21,RN022,-0.645918214796783,0.0032708345804155423
22,RN023,-0.2608311422973785,0.003360235305508297
23,RN024,-0.5838649668921817,0.003390246026215113
24,RN025,-0.5325241766190426,0.00984091999429068
25,RN026,-0.14919800292342453,0.01833094481735281
26,RN027,-0.593822091969248,0.008771449933909804
27,RN028,-0.37706013726962007,0.007340652902994839
28,RN029,-0.4473152982647132,0.004690137955739446
29,RN030,-0.7976056285025511,0.003491018581040843
30,RN031,-0.5565354123274324,0.014328868073841098
31,RN032,-0.6084982864321674,0.008104437366546277
32,RN033,-0.5872694404025313,0.007054577982555493
33,RN034,-0.5419359719232529,0.008544388582654456
34,RN035,-0.5339301316221349,0.010171745811191766
35,RN036,-0.1446060495832512,0.007930970371317398
36,RN037,-0.5161467371430285,0.0048316110294498345
37,RN038,-0.6564029326825566,0.003350746579921617
38,RN039,-0.6435280281081751,0.0054820103260874884
39,RN040,-0.42727313462448907,0.009455840347708196
40,RN041,-0.5408293704824606,0.003638020019318231
41,RN042,-0.16859032885510972,0.004811842602911054
42,RN043,-0.7587712234297218,0.005795047210148468
43,RN044,-0.7384614083873609,0.0009785650825665554
44,RN045,-0.249912871959416,0.007174685721784753
45,RN046,-0.6444858377076915,0.007066607989238231
46,RN047,-0.6887581575249496,0.004489406007131656
47,RN048,-0.09357525277109913,0.018805995559483486
48,RN049,-0.6550851600550427,0.007192956090036078
49,RN050,-0.4336763636073284,0.005579762813560424
50,RN051,-0.26093661852645117,0.010769279516288354
51,RN052,-0.7209716581002885,0.007777547031671961
52,RN053,-0.5164816521603258,0.014264211505749181
53,RN054,-0.2749441440884038,0.009756257173990906
54,RN055,-0.6979670187397667,0.0024384571635120674
55,RN056,-0.3728198729101275,0.003616039333368717
56,RN057,-0.8420567698999294,0.0019443972194942028
57,RN058,-0.48300368203373406,0.006908096581356741
58,RN059,-0.1713561770514492,0.00952812402128062
59,RN060,-0.3836140422152377,0.007536191895732497
60,RN061,-0.5515519438493443,0.010322732671087657
61,RN062,-0.311803871927604,0.011291516661663972
62,RN063,-0.7132659934734984,0.003864642098735453
63,RN064,-0.7145449107648326,0.0018790714854759734
64,RN065,-0.38327000526908367,0.007752635452537897
65,RN066,-0.6459880091093887,0.0019056535295416033
66,RN067,-0.2585993271471683,0.014801743434910199
67,RN068,-0.6162994183159093,0.0028052113300093464
68,RN069,-0.04001608941936267,0.011978710928043073
69,RN070,-0.3112603751010798,0.0020886861859170706
70,RN071,-0.44242207611734025,0.006118084035875625
71,RN072,-0.7554469212070053,0.003785792041302095
72,RN073,-0.5902362541336046,0.006399408487935848
73,RN074,-0.6745851713472607,0.00521268897397959
74,RN075,-0.35997535674407083,0.006706902887498229
75,RN076,-0.02752437307605617,0.0058946477013229375
76,RN077,-0.2025008033763431,0.013870164637863183
77,RN078,-0.6987844497826782,0.003097303184306779
78,RN079,-0.3488907982679313,0.009751653850041755
79,RN080,-0.6033447076753687,0.002684952494164145
80,RN081,-0.35939730437157774,0.008904442024209364
81,RN082,-0.5131171936452051,0.007876077464131595
82,RN083,-0.2758141466543291,0.004733456474621334
83,RN084,-0.44499885847570203,0.0007401763690357184
84,RN085,-0.18352786347274652,0.0057010358486612326
85,RN086,-0.5057125629772342,0.0048131530919525425
86,RN087,-0.7177083289284557,0.000843715541349947
87,RN088,-0.5995163955071802,0.005211238985652849
88,RN089,-0.31459915145262557,0.009521318132010686
89,RN090,-0.2968120258010665,0.006855388977904537
90,RN091,-0.10432059659168218,0.01101244896137305
91,RN092,-0.2578793844824803,0.005012022107700988
92,RN093,-0.2785013537797852,0.010906871219819298
93,RN094,-0.43436071425371514,0.0024932231460921307
94,RN095,-0.563012313917892,0.004037332876557705
95,RN096,-0.38151545834309203,0.0045998103190777045
96,RN097,-0.5551348594393813,0.010976208726170429
97,RN098,-0.1425822355193477,0.011845885275804354
98,RN099,-0.33367767284102473,0.004191496997849017
99,RN100,-0.6177399593797189,0.00179206627188272
