,RN,BC A,STD A,BC B,STD B
38,RN039,0.5341071984767917,0.003904397546455962,0.40298821062233575,0.0038400218227701167
39,RN040,0.49931342743548823,0.002003364671960499,0.5797823611208298,0.0033280882327641217
40,RN041,0.4289235733708747,0.004060275065522062,0.4639938985537451,0.0005495125697575579
41,RN042,0.5638589430317923,0.0020799079702286203,0.4776411074009104,0.0035067021007721185
42,RN043,0.4095907468247479,0.004104636812447167,0.41004647921252263,0.00022785307577549797
43,RN044,0.4223286316936057,0.006299172440068699,0.484461011360186,0.005141619387782958
44,RN045,0.42525450355326755,0.0010408840517815595,0.40824166595060135,0.002446078320660784
45,RN046,0.3667879929575719,0.003692277324772174,0.38336543410279494,0.006560990589426315
46,RN047,0.5127362167173687,0.0017485597130143737,0.45941553724612455,0.0073144857837786695
47,RN048,0.3944960701907367,0.0036774491025130633,0.456540906448631,0.006850895128950874
48,RN049,0.46899689168564923,0.004487439080903675,0.4711918758066682,0.002928695155976578
49,RN050,0.3900615533591285,0.0015408698874338474,0.40119177016283997,0.003065558994718829
50,RN051,0.6194373750275943,0.0045739210332481515,0.4304095282967561,0.005291482508577898
51,RN052,0.36350761809459287,0.006531293016692992,0.265350814888852,0.003970752595594346
52,RN053,0.49653600448003593,0.0015080585761961655,0.3586548183081802,0.007505581831271648
53,RN054,0.34691021672185024,0.005636867980274237,0.4886444556385083,0.0025358109206544675
54,RN055,0.3932503350391027,0.0036106929325019966,0.43955997840687105,0.006661557643722729
55,RN056,0.45274073342693066,0.0043912012519255,0.4725250330897992,0.0034763063014691454
56,RN057,0.3569907602644071,0.0014410443732262403,0.3632784878400434,0.004475490465345735
57,RN058,0.4048976145276913,0.003446778304649294,0.4535244416274538,0.0014109473727339388
58,RN059,0.5986422837596095,0.0027279655549506884,0.3954346131671564,0.0022086134942055813
59,RN060,0.3997989972509018,0.006139246964606231,0.512773469254361,0.007449362200955751
60,RN061,0.38757944982982745,0.0037993946287250085,0.5420540544518295,0.0038447820799751777
61,RN062,0.4622814348360467,0.0018875730596200485,0.41779697386696185,0.0059769759193209265
62,RN063,0.3442975400530767,0.005140247369264826,0.4529566409143784,0.003791614180698975
63,RN064,0.46202052265368593,0.0036164928665625195,0.5889140180946404,0.0006311268057177029
64,RN065,0.410124945795026,0.001872296828710526,0.425402795732096,0.008721803171757943
65,RN066,0.3829629839491548,0.0015705937200716246,0.4380914887849723,0.002826136638393274
66,RN067,0.5103353017022347,0.0043973448472278045,0.4288756530028625,0.0063937638719316955
67,RN068,0.396448449073098,0.005063929960953221,0.4820054219061542,0.004998880896685643
68,RN069,0.47019317777697056,0.0030926227545084208,0.44922131771703205,0.0049139972861607095
69,RN070,0.2659619395481729,0.007002980308135722,0.4564445667424912,0.003975187108714708
70,RN071,0.335372035176891,0.0072543108567308615,0.3955074072278224,0.006166212238887589
71,RN072,0.43313628534335047,0.003909876727924792,0.4572697444900285,0.008611282720966378
72,RN073,0.3933196261564811,0.005531848968932483,0.4738837568085619,0.003146523386780166
73,RN074,0.4132947981284268,0.0055235827887173405,0.44209187138988043,0.0008453671882969502
74,RN075,0.3482475276033005,0.005253733175805878,0.3544947267394207,0.009194501519301724
75,RN076,0.49180876160000997,0.0016201605262247851,0.3745579842249591,0.005485083323744234
76,RN077,0.3964760751402639,0.006670476467442366,0.3460723689046312,0.002170324439009934
77,RN078,0.3922797204075379,0.004907880955283246,0.38666208125108503,0.004581287449329161
78,RN079,0.36595908796149335,0.0025365080750223775,0.5368274326939955,0.010425907866525154
79,RN080,0.43726258007176894,0.0024999288744756085,0.44212913618917177,0.004902716468147819
80,RN081,0.45145980307331196,0.007007243139438139,0.47152684792853,0.003837848403213724
81,RN082,0.5262704236007104,0.0025063271816365405,0.556058193657534,0.005993648651113642
82,RN083,0.41467990397644766,0.003050286240693457,0.4300240784828762,0.004434094872682661
83,RN084,0.4129897733752013,0.0033801811654059688,0.3665995668627935,0.0029100685479705956
84,RN085,0.419888026286565,0.010391820803118337,0.829878031341558,0.004740759567610819
85,RN086,0.4675988571280885,0.0004757301969723487,0.39507693143819567,0.0016564911067446027
86,RN087,0.42407087261376275,0.0010181293825579439,0.5444851031698638,0.003482502343232088
87,RN088,0.41171710396157674,0.0060862960330943855,0.39385317835798433,0.004593742968795656
88,RN089,0.42036614443152215,0.006306280403896022,0.38090511722536813,0.004172959115399693
89,RN090,0.6405328384251249,0.006710778425423253,0.4380780495019963,0.0015573078881014216
90,RN091,0.3982604471722116,0.002336816503354041,0.4330722507544649,0.006150070412911699
91,RN092,0.8312853229734095,0.0015254958069147696,0.4358643880038069,0.0024987352756403194
92,RN093,0.37300939261932164,0.002578529615535943,0.3660364932445219,0.0006129850632162279
93,RN094,0.3497824291099682,0.0022288826377041128,0.3734743677384467,0.005701953904607308
94,RN095,0.3647992519844032,0.013365776462173178,0.364467937106197,0.011992812095769793
95,RN096,0.3866942950059193,0.005217072752380901,0.42026498753366665,0.004387888591476682
96,RN097,0.38149541670209225,0.00623415622185976,0.5500879530826897,0.004258030776417475
97,RN098,0.43325642932508385,0.007004921802202443,0.3685351731448956,0.006344311495169133
98,RN099,0.41829720947241444,0.0025831560278614684,0.3672711519367647,0.005791300493712401
99,RN100,0.3865780729362209,0.006200386168041838,0.3838766936947667,0.00525022846736191
