,RN,BC A,STD A,BC B,STD B
0,RN001,0.40433610615824306,0.0033895181386179776,0.3735353330674755,0.007758986100388834
1,RN002,0.456073303213278,0.004997606245556498,0.29508423303153375,0.00584392880972326
2,RN003,0.406964147074816,0.0061340113623158865,0.41613199129824885,0.0034212143557248074
3,RN004,0.42210775265456046,0.0008281165654756701,0.6475806301950279,0.004546945359145238
4,RN005,0.3430661357362257,0.00531022374965637,0.3248234961393668,0.008888305954982838
5,RN006,0.36327658123295015,0.0018260468281966265,0.39435492960863155,0.0037856647365482467
6,RN007,0.45619099770600186,0.0015551543973963693,0.32546391990367307,0.0034616428609683778
7,RN008,0.3386206559686629,0.0012681525736563128,0.388464138230001,0.0019546216836838605
8,RN009,0.45007937290379574,0.0041413830901837955,0.4700067775193845,0.007936112371395826
9,RN010,0.3629828963105573,0.0016556427016339878,0.2704036870286389,0.002992765156886479
10,RN011,0.45941009434284136,0.0061949923039867185,0.4283020833653292,0.0012602426281059698
11,RN012,0.43666995664513614,0.0076836315200254635,0.5234693057301417,0.003612206212047284
12,RN013,0.41595069364899123,0.0019427195273513276,0.40943525942784414,0.00727454004492205
13,RN014,0.3995836937807929,0.001534438295663577,0.3867976700365743,0.003011194118286942
14,RN015,0.4173789755297788,0.0026231273643659353,0.2838023349324527,0.0042235601406499755
15,RN016,0.42505052723419007,0.0013393726311620893,0.4239791669625467,0.006687878458354985
16,RN017,0.453067308743345,0.006868422628880149,0.27748080972646916,0.0007211369498285671
17,RN018,0.4550710627634498,0.0025505321257471626,0.4729200419608007,0.003350614781585893
18,RN019,0.2611138771420031,0.0013326695380398272,0.40476536083586584,0.0041807948656139085
19,RN020,0.5326986496135673,0.004763157831977784,0.6078841013323935,0.00164494929014207
20,RN021,0.5118322131811252,0.0024732427754077233,0.3523121603118831,0.004525351620788
21,RN022,0.3914448349579038,0.0038745340428663795,0.28568612843312624,0.0031732021402899606
22,RN023,0.2378715828207105,0.002440797610926788,0.3879855168021052,0.007728026506154938
23,RN024,0.4303412782607481,0.00303219141302072,0.36464076119726396,0.004155764838027102
24,RN025,0.4329909481880887,0.005653530795537391,0.43559783585704964,0.0044568865232959085
25,RN026,0.3622099528111123,0.002881520032390575,0.4570327062121115,0.004352757638347433
26,RN027,0.5422763608470386,0.0031226090628060765,0.5593636799353722,0.003132789438627523
27,RN028,0.6153217759360426,0.003025625515393504,0.5723754208694091,0.0022503360904120896
28,RN029,0.4078180535966212,0.009382917646531428,0.3615974164908952,0.00458764634102809
29,RN030,0.4181187630833083,0.00751643832732703,0.44241688088195813,0.0016624452352637104
30,RN031,0.3560587776621141,0.006261340796993642,0.3860433813073547,0.004939996338756124
31,RN032,0.3813062083783932,0.00317268441127643,0.3601147868494024,0.003043911201714797
32,RN033,0.38146212048947986,0.00028595355325516876,0.3642343081131943,0.001427927322676824
33,RN034,0.41387572614939194,0.0021488747523800986,0.3737831784289196,0.00516822219932891
34,RN035,0.48040055696239986,0.002456464973622896,0.3411866927800979,0.0020081174509485765
35,RN036,0.31952577693267703,0.008968535303015205,0.3275115788507578,0.006706657982445764
36,RN037,0.4180987103647291,0.0015521502118949642,0.4100362976130189,0.0051190594552447295
37,RN038,0.3890886686184898,0.001331576453606081,0.5566418643421466,0.0003008971793881248
38,RN039,0.4340675015067123,0.003064356949626896,0.43231174575390113,0.0025157136213463365
39,RN040,0.3989799490668602,0.0034139678030709443,0.4181067672801902,0.006351065860576467
40,RN041,0.3578742469455076,0.0057815440969364515,0.38495120905175434,0.004697227172945757
41,RN042,0.48636512863776327,0.002645851612738944,0.47595561263577,0.0012287517664462256
42,RN043,0.4068984880299695,0.005151888856263217,0.35926312807462707,0.00572862295636081
43,RN044,0.45310951329445365,0.005271969917228815,0.4384103358710374,0.0008423554982001239
44,RN045,0.3967420492138886,0.009068591421222526,0.27054412546825896,0.012914379310535684
45,RN046,0.3136937954637238,0.0017859855501432232,0.35588279111203175,0.0037519539108556137
46,RN047,0.4629197693314872,0.003915323683462245,0.4353203671399561,0.011429096550848403
47,RN048,0.4001010367353941,0.005203266467093645,0.3308917421895358,0.0020616105620322664
48,RN049,0.4172281401144879,0.0049552001180412164,0.3948775118705141,0.0029819500487790907
49,RN050,0.45338182149461453,0.0009672010125421519,0.5553211779371896,0.002169087752576341
50,RN051,0.374342769391151,0.005900042218371152,0.4576687102128945,0.0012413404441723765
51,RN052,0.3830621253381357,0.0057017690289419476,0.39251729114564693,0.006109239370657702
52,RN053,0.3847893415333596,0.0019719530417385907,0.39417205445395465,0.0027780253769870574
53,RN054,0.3334421183236546,0.0014232769135829727,0.38053110355703607,0.007302390292963869
54,RN055,0.3665191843640041,0.0040278718685898655,0.45574367152629064,0.0035961073031874134
55,RN056,0.4327175277839825,0.0015548959923380539,0.4336523241542624,0.003323836790778549
56,RN057,0.39887306725600086,0.0026944777677009907,0.5238454240328854,0.0019314671696357161
57,RN058,0.35252747597388573,0.004432302736497714,0.2928813523558426,0.0015039816063568158
58,RN059,0.5097874586565824,0.002259456676324973,0.3636149494851428,0.005739786618462368
59,RN060,0.39130506623017286,0.002675454193748475,0.43731231545535815,0.0019005104984216577
60,RN061,0.45879013328477997,0.006602273746417151,0.5004006168054589,0.00525877728916661
61,RN062,0.4347215326699488,0.00252457486493884,0.39105207393464103,0.004224121249823696
62,RN063,0.43079672908614697,0.006104546434062473,0.3360468251719699,0.00148563343907872
63,RN064,0.4355387713772485,0.002827338055192077,0.46484251175486363,0.008251801105433392
64,RN065,0.4653552531864054,0.007675480112236173,0.4308984525913888,0.0032785206567389883
65,RN066,0.5659983406399219,0.0004989443158306506,0.5088499264074967,0.004841203033106391
66,RN067,0.46151943871191253,0.004969195833741551,0.5428699412691745,0.009459054948747403
67,RN068,0.4818624822104085,0.0033271434133179344,0.5724421496771777,0.0010665003721955853
68,RN069,0.3957819430201351,0.005942255383642896,0.6410166408837604,0.005689280708103024
69,RN070,0.37015814017703935,0.002142141870063402,0.46375026581024037,0.002101865236566995
70,RN071,0.44171405744087844,0.007813020935917982,0.5723268802202376,0.002838587392570627
71,RN072,0.407907839607017,0.002587892445595282,0.42916620247952036,0.0027018077659527935
72,RN073,0.4559408287918402,0.006391732018471904,0.38345176595577807,0.002403996222828772
73,RN074,0.3442160772852745,0.003429287696596912,0.34804935469676895,0.0009011916054368513
74,RN075,0.3564147440006505,0.0035636923706884923,0.4117972008839889,0.0054034078827983265
75,RN076,0.3365015389371339,0.007132240257572782,0.49544895470645894,0.0006475970929868538
76,RN077,0.34396994929910246,0.0014663781271276833,0.3841964534523637,0.007384615720540428
77,RN078,0.3869284299081855,0.005529329789986889,0.4354148626790321,0.006758150328104177
78,RN079,0.8353952467337845,0.00204433526324741,0.3797686510939315,0.0021362083181185325
79,RN080,0.33267910092876946,0.0038782593230510874,0.38190999972850775,0.004841930195609362
80,RN081,0.4629250465180485,0.004650776254081325,0.4465205979681668,0.0042583015535731334
81,RN082,0.36907222763236486,0.0026655215008072226,0.37760977119757877,0.002620421889513153
82,RN083,0.44658226749080665,0.009641915165662965,0.33600784679564405,0.0029826341329594855
83,RN084,0.4689676061659071,0.003651098150219736,0.37584398773927546,0.0018434221335729742
84,RN085,0.43450589519159183,0.0005964698748709965,0.3560978278479681,0.00585608971119318
85,RN086,0.39190454743156034,0.01037850947032795,0.3593741123626663,0.013142549773217455
86,RN087,0.3216284675596447,0.002545130953761032,0.407445081708937,0.006416993205059973
87,RN088,0.3725602882587826,0.004544341415931342,0.42226485225166904,0.00423133099806124
88,RN089,0.45224591733304426,0.004719926924838065,0.3412493145405971,0.002982032632094141
89,RN090,0.3733454455073317,0.0038285693126750143,0.44680687659506574,0.0030029730664924577
90,RN091,0.42679457961189105,0.004605526463812578,0.373060229865615,0.009868592551085902
91,RN092,0.4746258387004098,0.001806339197778436,0.5565064630725531,0.0010515160352563236
92,RN093,0.3223294689379017,0.005168405969503623,0.44377798892855336,0.005334470571113201
93,RN094,0.3349683018408561,0.004765119805767587,0.4004979709549094,0.0007900625232763201
94,RN095,0.45002526996600317,0.0016269843720404613,0.4065869728334481,0.006947042269669297
95,RN096,0.3844762662187957,0.0020643388408572226,0.4688676017724496,0.0005418393222531682
96,RN097,0.4318562666237716,0.0015710428989986185,0.4187794878421635,0.0024136518194588985
97,RN098,0.40209748975924237,0.0042488406562034,0.36240786776900086,0.0033583868251891927
98,RN099,0.3861062396197188,0.0026165447688556915,0.370257644421158,0.0016976584322244402
99,RN100,0.4743400662935835,0.0008689483911716065,0.3973662458615766,0.0037591567788130033
