,RN,CC AB,STD AB
0,RN001,-0.6301849708683528,0.007142731748776146
1,RN002,-0.6193950664220449,0.0038012256189885636
2,RN003,-0.08958666747311343,0.009854387932169827
3,RN004,-0.6511246878872908,0.001489892061079367
4,RN005,-0.49096380169170656,0.015876132567906518
5,RN006,-0.5427634673145428,0.008297635024786993
6,RN007,-0.19103377754066894,0.013657720244749049
7,RN008,-0.3953829440324113,0.004521161632250049
8,RN009,-0.619809658378569,0.005005807266479942
9,RN010,-0.337985318827797,0.010155503977444611
10,RN011,-0.6832257866965653,0.0021134991961028887
11,RN012,-0.63904555258895,0.007905433691505087
12,RN013,-0.28678862037312974,0.005617431130690997
13,RN014,-0.6033618872627664,0.011156314678065707
14,RN015,-0.18834486961551425,0.003911561485144898
15,RN016,-0.4988975399485455,0.009803077037796759
16,RN017,-0.3698664315456468,0.008639707021528099
17,RN018,-0.4607062021962421,0.014704761395886898
18,RN019,-0.12144593944186166,0.004864471097237337
19,RN020,-0.7666833525983884,0.0063228066608847855
20,RN021,-0.6377808104320071,0.0097180713718469
21,RN022,-0.15979672334175957,0.006637214724172589
22,RN023,-0.4579466001248674,0.007099959805714379
23,RN024,-0.3860620698506501,0.00549664302545421
24,RN025,-0.6817392957289824,0.01098288600488879
25,RN026,0.07424259896284245,0.004899836402516945
26,RN027,-0.7506679298966331,0.0008775553480710485
27,RN028,-0.7972278044535569,2.6792272333575575e-05
28,RN029,-0.36801367482319597,0.009544000988800734
29,RN030,-0.6662136031953371,0.002137472020180463
30,RN031,-0.42325821107054273,0.005068738575750366
31,RN032,-0.4615404673767954,0.0031017163785471012
32,RN033,-0.22020562935948737,0.005144736846969066
33,RN034,-0.6875176644667261,0.0046679071227092835
34,RN035,-0.5237696623480904,0.011382216204221618
35,RN036,-0.4602251926818041,0.004198350060171035
36,RN037,-0.711932870373628,0.0056519696248508505
37,RN038,-0.4986693581990885,0.0015037233400696762
38,RN039,-0.6844658547584556,0.00205639371451743
39,RN040,-0.26796869006672364,0.005097179326087713
40,RN041,-0.21988750698292756,0.011797603244991288
41,RN042,-0.5114924087903324,0.0032762198325494616
42,RN043,-0.3802600802746099,0.0029724023328892082
43,RN044,-0.613609464227755,0.005335160604325462
44,RN045,-0.4619480880720304,0.012290139627631345
45,RN046,-0.43085645738157446,0.006903438524162914
46,RN047,-0.7259780544948645,0.00258004016617275
47,RN048,-0.24840953558664206,0.014067006959357016
48,RN049,-0.6110570279513761,0.0031972000416113787
49,RN050,-0.6998567356620059,0.004590087683005507
50,RN051,-0.7223267557822388,0.0018947083778305506
51,RN052,-0.6603916270697864,0.005614182476308298
52,RN053,-0.05043165955483,0.006990227663269457
53,RN054,-0.268741449740453,0.008156647762413299
54,RN055,-0.7212629698687686,0.005311086332035524
55,RN056,0.467568197691592,0.004312039614859767
56,RN057,-0.7334524738410712,0.006787641940006542
57,RN058,-0.11872943583714278,0.005487508467181949
58,RN059,-0.6086308698210753,0.01027544447774575
59,RN060,-0.6960705926479726,0.002993386598087952
60,RN061,-0.7675579012154063,0.007394477934847317
61,RN062,-0.3812160738075312,0.002271036507332786
62,RN063,-0.2017783698579586,0.016704046547204355
63,RN064,-0.6180449748107315,0.005038744937248442
64,RN065,-0.6482078427446493,0.002567887128908691
65,RN066,-0.7683225934918925,0.0033790869338222217
66,RN067,-0.704102601145406,0.004875736598004157
67,RN068,-0.7793846999992392,0.007470738935252835
68,RN069,-0.6639939532267007,0.00573539281024394
69,RN070,-0.5684986728934069,0.011850995292218254
70,RN071,-0.724238151289267,0.004596501260198253
71,RN072,-0.6053621730003481,0.004698060299639795
72,RN073,-0.13102522012108145,0.01214207028006122
73,RN074,-0.03850207203774423,0.0063245280169054174
74,RN075,-0.5469495913158263,0.005087946176485738
75,RN076,-0.41990237093893673,0.003751862274316236
76,RN077,-0.6509734353403847,0.0017412112373886015
77,RN078,-0.6755117013094317,0.007502043813315586
78,RN079,-0.8167534353889637,0.0064648627762638475
79,RN080,-0.4169006986606405,0.0101627807012896
80,RN081,-0.6636724443458076,0.0036626304539367233
81,RN082,-0.38412038872703386,0.008191244104487261
82,RN083,-0.71316453558799,0.0034612793559697266
83,RN084,-0.1220392154711908,0.018705318075719454
84,RN085,-0.018768282325694868,0.0115093910985052
85,RN086,-0.35779812751243084,0.005823022629177183
86,RN087,-0.39201966026253504,0.004001416247620799
87,RN088,-0.2043160589991285,0.005967684147041524
88,RN089,-0.45217713853155495,0.01292242458723638
89,RN090,-0.525210808994812,0.005305211753396137
90,RN091,-0.5892566906150573,0.0023992684990010262
91,RN092,-0.702839639905895,0.0027321017988150105
92,RN093,-0.5208397582120923,0.0026228516246812736
93,RN094,-0.6424355097101893,0.001436115702294521
94,RN095,-0.7446776215313986,0.0073981378403441605
95,RN096,-0.17819075343345234,0.014631855014601385
96,RN097,-0.615864147903363,0.010963333747092678
97,RN098,-0.32080736466388854,0.006954478521843736
98,RN099,-0.45306622613129316,0.007033824341520357
99,RN100,-0.7516718992885552,0.00019223967935249163
