,RN,CC AB,STD AB
0,RN001,-0.7386806518342164,0.007877614249913555
1,RN002,-0.810383518520139,0.0029595001421868355
2,RN003,-0.6472784429556101,0.003414920070068378
3,RN004,-0.7272422771055663,0.008381809666893288
4,RN005,-0.6993194636307107,0.0055367178459476704
5,RN006,-0.591816632017489,0.007605250903892652
6,RN007,-0.8558138957934207,0.0013054566315405338
7,RN008,-0.729139140038737,0.0036273028746671063
8,RN009,-0.6825780513272303,0.005501996976524614
9,RN010,-0.857361245115222,0.0007961769720622308
10,RN011,-0.32321298061353837,0.013916015661293314
11,RN012,-0.6968384166419802,0.006423280918532464
12,RN013,-0.6243048345893859,0.014928874291109673
13,RN014,-0.7133407195648855,0.0013031059418960387
14,RN015,-0.7345868848163398,0.008601944086228167
15,RN016,-0.696199656453453,0.009475171141640003
16,RN017,-0.6462258317087998,0.006500655489094853
17,RN018,-0.8422233123444869,0.002755377373141759
18,RN019,-0.8671728160065072,0.00020611679803945643
19,RN020,-0.8268926913192737,0.005723206924225919
20,RN021,-0.6965161054631811,0.007110479600089741
21,RN022,-0.7283534375843463,0.006176873587790896
22,RN023,-0.8291614658896883,0.002370317617611275
23,RN024,-0.7860585934289106,0.002389604065499486
24,RN025,-0.6183267229285905,0.0041595800950134975
25,RN026,-0.6861933703927475,0.00268740942833629
26,RN027,-0.7638706266227281,0.0008429915069964145
27,RN028,-0.7875978102191717,0.00268346208741461
28,RN029,-0.6799233957724057,0.009721857998906822
29,RN030,-0.7940871148130757,0.0053241260503919825
30,RN031,-0.6090227756572331,0.0017506697940867166
31,RN032,-0.6613879415045228,0.006069168018736106
32,RN033,-0.727100366447019,0.004350407199565889
33,RN034,-0.7072377823217048,0.004671728503315187
34,RN035,-0.665095055048427,0.002789652560545592
35,RN036,-0.6361033095518698,0.011044024626175578
36,RN037,-0.6313467080256517,0.014567440638461226
37,RN038,-0.8086993206987337,0.0008756268131453798
38,RN039,-0.5052099641246229,0.010860263355010868
39,RN040,-0.7027809121883672,0.0056811798161788465
40,RN041,-0.8444875849843528,0.001476720099465279
41,RN042,-0.8303160028406517,0.0018255001156210866
42,RN043,-0.4400802805769426,0.009387007205682965
43,RN044,-0.8382541346844331,0.0028111096472126515
44,RN045,-0.6505710828903076,0.0004376629042786425
45,RN046,-0.7581995905658824,0.0018683220265682586
46,RN047,-0.6941239549335952,0.00456125879217569
47,RN048,-0.622744505980468,0.008661616656882896
48,RN049,-0.7232912418404857,0.0029843438100333256
49,RN050,-0.7992573925593377,0.0014076780038303706
50,RN051,-0.8417848363275962,0.002666785847399693
51,RN052,-0.7256845806941694,0.003749732743582479
52,RN053,-0.6739824343345018,0.004120080975984592
53,RN054,-0.7647743872700666,0.0019468186012488592
54,RN055,-0.3562826231027664,0.010997606897235583
55,RN056,-0.7192012896934682,0.0028185713128013193
56,RN057,-0.49445341512421587,0.009193630836131563
57,RN058,-0.6608075011981477,0.0010875927363413183
58,RN059,-0.5903428286966577,0.0063202945977149285
59,RN060,-0.6005834153334265,0.0046602589183130805
60,RN061,-0.7871117044919105,0.0030121914698565725
61,RN062,-0.5216808928421693,0.0009528843592809637
62,RN063,-0.7529978095472237,0.00486064685536443
63,RN064,-0.7148436925096741,0.004084296979771769
64,RN065,-0.7881585972830698,0.006773147282199497
65,RN066,-0.7772338501732524,0.0038944516624648197
66,RN067,-0.8254569136238862,0.0012157476256645875
67,RN068,-0.5414408998856478,0.004747464767007357
68,RN069,-0.6493460467016307,0.004558405271961327
69,RN070,-0.8545778245730099,0.0007664171853866186
70,RN071,-0.6570121278785975,0.004373387810034861
71,RN072,-0.7070345767597651,0.004216952620877643
72,RN073,-0.7922915619689892,0.0017683582865621482
73,RN074,-0.7613299844101974,0.0023698759857189874
74,RN075,-0.7424709144953582,0.0017796686502563116
75,RN076,-0.8567897377325205,0.0007009774841745662
76,RN077,-0.7215066934294869,0.0038228898607095855
77,RN078,-0.7356690413330343,0.006797710939371374
78,RN079,-0.6411659712534118,0.0012912695941889325
79,RN080,-0.8343077766317432,0.0012540037737784077
80,RN081,-0.6444726243709011,0.010270942776686217
81,RN082,-0.8341853215834202,0.0024208732350510537
82,RN083,-0.8427051062097041,0.0023061971595838286
83,RN084,-0.8455075026604485,0.0020712489692383575
84,RN085,-0.8097694683975046,0.0061489754407837655
85,RN086,-0.39762811203075527,0.011172204846636086
86,RN087,-0.8197090068799273,0.001502742423366855
87,RN088,-0.7092100344569539,0.007245524783425269
88,RN089,-0.8334076127351056,0.002085749526232749
89,RN090,-0.5678738063139225,0.01157476534015809
90,RN091,-0.6363088695374243,0.003929874769867773
91,RN092,-0.41504780795028373,0.01193756675963563
92,RN093,-0.8317232163804507,0.005528090194874207
93,RN094,-0.6814389465353107,0.006876158048842263
94,RN095,-0.7642608834722641,0.0039440870223485585
95,RN096,-0.7552802340728251,0.0009796239694824802
96,RN097,-0.681983525058492,0.004717801419468163
97,RN098,-0.775750734543506,0.002857459769472594
98,RN099,-0.7294144589951932,0.0007728828939665273
99,RN100,-0.8399115759656245,0.004458062097994986
