RN,ConPr,ConPrA,ConPrB
RN033,0.6282255077473918,0.6490882427007569,0.613455388029502
RN034,0.6505916962453039,0.6767060951241923,0.6512970566488901
RN035,0.7959633103050843,0.7480715490708666,0.7475579069617395
RN036,0.7981357818586533,0.7774361076944103,0.7803479902886431
RN037,0.7114187902929084,0.6769207637949181,0.6714825176963415
RN038,0.7382188544207492,0.6986420865924224,0.7005446481457404
RN039,0.740201062504766,0.7228240711133849,0.734547637129768
RN040,0.47434480726375305,0.5420957957110609,0.4444444444444444
RN041,0.552332805268226,0.5384661393304125,0.5321915732040012
RN042,0.7044500351893348,0.6780447265034754,0.6645412179608288
RN043,0.7097718586652189,0.6555647190678593,0.6865160321798376
RN044,0.6640490936985056,0.6538112979558957,0.6537803090487966
RN045,0.8840645979257166,0.8199062993328919,0.8171146362590337
RN046,0.7806006339013067,0.7041602256393568,0.6602507202367048
RN047,0.6753328980431729,0.6306381421076178,0.6722426735960734
RN048,0.7028265535271842,0.6859562455892732,0.6822821166047349
RN049,0.7909204955308139,0.7557004240421326,0.758319026647757
RN050,0.863548301400219,0.8182167754099581,0.8212063538540371
RN051,0.7299524917896885,0.7069076823757263,0.7149158409017812
RN052,0.7248362478216454,0.7121625598630174,0.6678245029023095
RN053,0.7594982639877056,0.7343813667372073,0.7157246152547618
RN054,0.6581538759564782,0.6821806608496639,0.7093783721918838
RN055,0.7384828750602991,0.6998629447303647,0.7371296284954864
RN056,0.7809655245627538,0.6876507089348295,0.6475176876096027
RN057,0.6200955896850163,0.6273490226718575,0.6173911840776752
RN058,0.8558572610506042,0.8326300213733765,0.8426726080853092
RN059,0.8534925661081636,0.8227434554973821,0.8326578224164178
RN060,0.805485123616736,0.8245061974619214,0.8350619958067785
RN061,0.7630953588454349,0.7660696673861151,0.7596698875150518
RN062,0.7013275269851719,0.6766977151500677,0.6666174104357535
RN063,0.7785620133652137,0.7548172564508401,0.7460749518768046
RN064,0.7528936410473569,0.7203188685731122,0.7075466853807576
RN065,0.6664098916042415,0.6311886555168476,0.6170736466103348
RN066,0.8100223153114356,0.7792774978937052,0.819113108909775
RN067,0.5704993658728335,0.5116151994447152,0.5611031480596698
RN068,0.7321696440747306,0.6878334666205135,0.6782198927112555
RN069,0.6535888566571663,0.6526788870373176,0.6510990869124113
RN070,0.838434674223628,0.7772452747145268,0.812651667832024
RN071,0.6473962652994546,0.6035313587578184,0.6212436498064426
RN072,0.7080014024673641,0.6646151913838038,0.6756453082295779
RN073,0.7607599053143458,0.7665823325001524,0.7665787749005503
RN074,0.743680866549081,0.6990317548315563,0.7172001066072251
RN075,0.8097663997093243,0.7680349565144322,0.7589012780575853
RN076,0.6880763630480505,0.633546051308307,0.6249883048595648
RN077,0.8752250104945606,0.839521137502724,0.8389288350602838
RN078,0.8061925582225394,0.7892681354377178,0.759902248841677
RN079,0.6965409841468639,0.6706737622351041,0.6698632964450725
RN080,0.8268131655528774,0.7671472954672189,0.7882865917255766
RN081,0.6582597629205119,0.6559216732264255,0.6645472275516514
RN082,0.6468970718069452,0.6103921638723054,0.6241183672765525
RN083,0.7535083943176927,0.7189793012813492,0.718917734691642
RN084,0.7536923050096775,0.7397822748995049,0.7428303495311168
RN085,0.662463110383652,0.6713981547196594,0.6267294288983668
RN086,0.8100930274940563,0.7283980428290017,0.6544649064657472
RN087,0.5838702947575478,0.5462776987633947,0.5326855123674912
RN088,0.8475694464970827,0.8245464055522435,0.8179271381713339
RN089,0.759117782037092,0.7177475005215606,0.6926410708980655
RN090,0.7298534063358006,0.7659921788110358,0.7870412694266684
RN091,0.7788808876421223,0.7333009195040684,0.7206871246499229
RN092,0.6547090669658099,0.6405588195108621,0.618261626641515
RN093,0.5643850409214913,0.5458536585365854,0.55742051085148
RN094,0.7395941278065631,0.739410838921582,0.7357904778423381
RN095,0.7043908283463026,0.6614692580961965,0.6848538889578654
RN096,0.7041586836470191,0.6511483818910118,0.635881008241593
RN097,0.7640779088035434,0.7461510673799735,0.7168377626403147
RN098,0.729037629037629,0.7210394007798071,0.7099883995359815
RN099,0.5928703961968979,0.5737592605494786,0.5685133594291827
RN100,0.8685115847414234,0.7922559013600844,0.7647689175328751
