,RN,CC AB,STD AB
0,RN001,-0.599525980134925,0.005913239821272334
1,RN002,-0.5895903205126989,0.005553923252575283
2,RN003,-0.5745034018947127,0.007305303388853397
3,RN004,-0.399748517653058,0.006187354447744775
4,RN005,-0.7198309949553735,0.007566570160386984
5,RN006,-0.6300508965583073,0.0036124810870394072
6,RN007,-0.2918481504310115,0.011169755185786119
7,RN008,-0.5593903387442286,0.006518665235690964
8,RN009,-0.437559115153289,0.011894697809570786
9,RN010,-0.6566059934537133,0.0031251683946847907
10,RN011,-0.5830925926994912,0.009163446330049538
11,RN012,-0.6577967559842973,0.005756582678424762
12,RN013,-0.8336560806823314,0.004261439152354737
13,RN014,-0.7720862383568692,0.0030969967955155196
14,RN015,-0.6981574186904216,0.003775251280838328
15,RN016,-0.18059190638422884,0.012837255754566873
16,RN017,-0.23528017355496478,0.003659242834636835
17,RN018,-0.5000884897691344,0.0029370789136473857
18,RN019,-0.3514691484564398,0.011227286724680027
19,RN020,-0.4852149473220651,0.0058612884501650885
20,RN021,-0.47626751678586654,0.00490119907306567
21,RN022,-0.4262800201541849,0.012860203876689543
22,RN023,-0.844286399870454,0.000609405627879801
23,RN024,-0.4529032931225802,0.0020913849738754663
24,RN025,-0.2828408961033387,0.013951444683391358
25,RN026,-0.6221663780762986,0.0023095296241857238
26,RN027,-0.26121504089173414,0.012860180273002035
27,RN028,-0.08983926990988889,0.003082762630504261
28,RN029,-0.40261048908551184,0.005010944746016143
29,RN030,-0.8095992608120559,0.004715315426494838
30,RN031,-0.38461129007548706,0.012647231937708269
31,RN032,-0.23546738793828423,0.005327718408279019
32,RN033,-0.3831021795222245,0.002675007659007943
33,RN034,-0.38411572191195104,0.004880091284080166
34,RN035,-0.6913923388534102,0.002009001511239406
35,RN036,-0.6593636411874737,0.004614912216478526
36,RN037,-0.5452386532042038,0.0012422959775914685
37,RN038,-0.6192158822780974,0.005703276300373868
38,RN039,-0.6549310431725549,0.0014197855141122187
39,RN040,-0.01674141745496083,0.006726023314488484
40,RN041,-0.1625293361365524,0.006726893725285807
41,RN042,-0.5400407357807439,0.004562777247095183
42,RN043,-0.5973209674394923,0.005665353757286654
43,RN044,-0.4500784561399904,0.006418632657503247
44,RN045,-0.8293806912532998,0.0011537739916216295
45,RN046,-0.7272364238735533,0.003767055543353419
46,RN047,-0.4518770336840456,0.009143752475971908
47,RN048,-0.5618711730695912,0.009606329477299079
48,RN049,-0.6876850001812592,0.004116214562080612
49,RN050,-0.8208704683547808,0.0006143101006746439
50,RN051,-0.6107642084469279,0.0028306475589239136
51,RN052,-0.5924808083642649,0.0020697782040213627
52,RN053,-0.643530923110225,0.0030484430231175557
53,RN054,-0.44787494627361796,0.0019271758519556652
54,RN055,-0.5767385857068488,0.012684691949859758
55,RN056,-0.8169621418782747,0.001691828808952088
56,RN057,-0.3228901476021482,0.004741341418955101
57,RN058,-0.7545027869952893,0.005518207128686534
58,RN059,-0.7735574317408189,0.006862844500762147
59,RN060,-0.6574084777462076,0.005201702561830295
60,RN061,-0.6568418852331183,0.005066111789438819
61,RN062,-0.5320784213558959,0.006988227278957272
62,RN063,-0.7342255780347399,0.005462720171207535
63,RN064,-0.6058116430768962,0.004289649826033908
64,RN065,-0.4496542088639403,0.0028142590909487225
65,RN066,-0.7519969369444409,0.003101753384716769
66,RN067,-0.1749010262571474,0.007552487626007228
67,RN068,-0.6025728586157045,0.00421427554127468
68,RN069,-0.3932273278707384,0.008571215385406995
69,RN070,-0.8041619718382821,0.007614109821983838
70,RN071,-0.4307515754135274,0.013341494462663103
71,RN072,-0.5634164753121015,0.008070225323639857
72,RN073,-0.6127372516219799,0.008799166574378427
73,RN074,-0.6561450154332794,0.008635686411180088
74,RN075,-0.7311428237435896,0.004940612956060051
75,RN076,-0.5392783090976855,0.005673683835454029
76,RN077,-0.8304349820162216,0.004731805267739328
77,RN078,-0.7170271083353689,0.004853226562721886
78,RN079,-0.5362599487478398,0.0044347981813163155
79,RN080,-0.7642590069829881,0.0014262073097129143
80,RN081,-0.43461683480808433,0.005750524207589929
81,RN082,-0.43421098124763097,0.008480054300028874
82,RN083,-0.6434011939790817,0.0037774692213031675
83,RN084,-0.6965027958836902,0.0018441156693330782
84,RN085,-0.39789921651039656,0.0099234587269417
85,RN086,-0.835006460052341,0.000983384340052566
86,RN087,-0.30076915679666466,0.0016303901565557306
87,RN088,-0.7666231867646558,0.0027696343012561866
88,RN089,-0.639427409986566,0.008775101087354652
89,RN090,-0.5449504995739715,0.01057186957310854
90,RN091,-0.7111144061277898,0.0027205741534525605
91,RN092,-0.3862856436954976,0.01017448939866694
92,RN093,-0.15919226636530934,0.004860393866603794
93,RN094,-0.5377679346721375,0.006902886737864325
94,RN095,-0.5352381503503042,0.005536159254382206
95,RN096,-0.5821005848563193,0.0024800178107636066
96,RN097,-0.582650049197273,0.005056788940771937
97,RN098,-0.5728557431267101,0.00628757060571454
98,RN099,-0.24670403439216157,0.005465634258365875
99,RN100,-0.868501172054651,0.0019765502786558164
