,RN,BC A,STD A,BC B,STD B
87,RN088,0.7371768857470679,0.0009863542243591635,0.5995526043098375,0.0041340470515480185
88,RN089,0.3077502608751783,0.005497002931961181,0.3070569479239856,0.006309977721091622
89,RN090,0.39493735498034965,0.0035377652529131488,0.40615141412217165,0.004598655076246363
90,RN091,0.4308757258958526,0.010043114236630284,0.529572833446858,0.003717870366459473
91,RN092,0.4432607769394439,0.0005927169393875484,0.4171728148229728,0.0023256413816444155
92,RN093,0.44148783302938543,0.0014151538508272179,0.5018270508472594,0.0034203471594598796
93,RN094,0.3301048986973479,0.0031233120334222516,0.40668311550025193,0.0012105711403692036
94,RN095,0.5215429179383756,0.0028923033712435274,0.5381251664059751,0.002975014922608289
95,RN096,0.3688071967785061,0.004027302045453111,0.47777694403195986,0.005698006366975776
96,RN097,0.28923611084503514,0.011112876494432584,0.4259349317737995,0.0013983759472663625
97,RN098,0.4337289029551638,0.003194735267782875,0.4071528239476743,0.003672143324002089
98,RN099,0.3758812514232779,0.007354399706738131,0.5201082979202432,0.00371573926710601
99,RN100,0.4957846361966096,0.0017228405705650303,0.3889310113233999,0.005909970377394775
