RN,ConPr,ConPrA,ConPrB
RN047,0.8141124488464504,0.8134407523151467,0.8030688214999092
RN048,0.7876210242201798,0.8050080022689978,0.7948941973703838
RN049,0.7926631116345514,0.7745464952448045,0.7855108281321995
RN050,0.8621405043999804,0.8186611374407583,0.8342717920952897
RN051,0.8150352440484107,0.7456469855764242,0.7542213131191593
RN052,0.8372505543237251,0.8038400134442484,0.8146045108005082
RN053,0.7744415481571915,0.7521736410833803,0.7428608515057114
RN054,0.8510598464834731,0.820642046417076,0.8356679989135074
RN055,0.6300988092221941,0.5964549546639099,0.6116200978360004
RN056,0.8008585574588893,0.7761025254428948,0.7804820104004435
RN057,0.685167792921773,0.6517120043307619,0.667004528790166
RN058,0.7641038840068145,0.7778814058511683,0.7720403022670025
RN059,0.7202161384490561,0.6863696446621569,0.675416431962662
RN060,0.7038908091819551,0.6335250393359014,0.6426946677951756
RN061,0.8388008337646713,0.8180827556981566,0.8456718794135017
RN062,0.7304051289046515,0.7665422664534092,0.7782716327219534
RN063,0.82607055517977,0.7885945389714505,0.7757071040471234
RN064,0.8009753466525833,0.7952569704067385,0.7982557365407661
RN065,0.834391127703964,0.7619785670002657,0.7945493463802462
RN066,0.7999343508944691,0.7387469428110527,0.7152458737451081
RN067,0.8676931144484421,0.8122108145106092,0.8134163923723511
RN068,0.7142857142857143,0.6804756134504696,0.682100742191915
RN069,0.7682673854925843,0.7301306363253266,0.7298631177103326
RN070,0.8908328180506553,0.8144011077775214,0.8260399316446386
RN071,0.750493565925221,0.7673219332081932,0.7660139395950879
RN072,0.815511516179172,0.8042622191336576,0.787092361960982
RN073,0.8288623079007471,0.7983432009167303,0.7847459354772948
RN074,0.8719761930327806,0.853248659497349,0.852705953096813
RN075,0.8080808080808081,0.8018087998668368,0.8231770704420573
RN076,0.8950467672560934,0.8323060510875363,0.8114358068708141
RN077,0.8060392565016079,0.7925623852219942,0.8017345964223949
RN078,0.8374697122962196,0.8120190023752969,0.8238514957264957
RN079,0.7542039230782691,0.7363033729771885,0.7158414454793753
RN080,0.8709770206781936,0.7978441754916793,0.8198517020559488
RN081,0.7498940298020803,0.70454051030239,0.710452579643053
RN082,0.8586245335142733,0.8071330261504398,0.8023790545097799
RN083,0.8903796232040507,0.8202830668974647,0.8399818676337262
RN084,0.8978436725187208,0.8030186680789091,0.8476020732182
RN085,0.8041247013913064,0.7301361348918339,0.6942923981921006
RN086,0.6377384346208905,0.6430579508138629,0.6223882835149455
RN087,0.8868908031298613,0.8293169539778968,0.8380482409495044
RN088,0.8020023574700467,0.7791679049034176,0.7874610302319595
RN089,0.8980819354407539,0.8445829750644884,0.8383583519642287
RN090,0.7147825689018042,0.719177449168207,0.7206298126652109
RN091,0.7589016506093371,0.7519785189372526,0.7581645307978504
RN092,0.649667039323385,0.6365086327206029,0.656867542439869
RN093,0.8311053196382033,0.7437970366886171,0.7683844048156908
RN094,0.7724677642643846,0.778565179352581,0.7592046427552088
RN095,0.8211948490605868,0.7879691689008043,0.8104780733285406
RN096,0.8157774663494444,0.7884242839686466,0.768807399205367
RN097,0.7880175906234663,0.7866664002078378,0.7993458769572
RN098,0.8348795071570937,0.811088295687885,0.8179545927931681
RN099,0.7648421874237767,0.7691250687053415,0.775540442069468
RN100,0.889298407266026,0.8328868798482059,0.8016099112230025
