,RN,BC A,STD A,BC B,STD B
38,RN039,0.4503046828043906,0.003081484138191788,0.3523055699120665,0.005926376047685788
39,RN040,0.29106445403921094,0.0030963795959310656,0.3034517875562526,0.005531611595288354
40,RN041,0.4350764985896341,0.008008678255648959,0.43306545793693596,0.005078755349892849
41,RN042,0.410638985515301,0.007118198906478023,0.28808464914798365,0.0017798140459472996
42,RN043,0.3606561952042067,0.002591407314074639,0.42874960627513414,0.00463399833783769
43,RN044,0.4155889715994787,0.0023494982160527623,0.8319307911797448,0.0009574021797696234
44,RN045,0.5018827745079684,0.001832975070914983,0.5802810074376633,0.005363473902016293
45,RN046,0.4292136655206918,0.0044279370253255046,0.7261509406759349,0.0015186308665236846
46,RN047,0.2912044603654295,0.002054005846932769,0.35085042937000077,0.005910925657484391
47,RN048,0.29804031194226693,0.0016845765941111823,0.32853726220919655,0.005264408880913005
48,RN049,0.4403811629715477,0.007091118172420539,0.39717284866740993,0.00778929032850876
49,RN050,0.37453953842853,0.0003975984095798657,0.35213156702937726,0.005306222128309751
50,RN051,0.6262015722249857,0.0036756777913728336,0.6379448981080545,0.002434379044815777
51,RN052,0.35297762788179804,0.003774959724823148,0.3978442840678346,0.0014662207236136873
52,RN053,0.4068102895893337,0.0051518031432991815,0.37315685055465386,0.003279234910292371
53,RN054,0.44167986620258404,0.0029332936363646407,0.2700414314073844,0.002479295024516683
54,RN055,0.4351965544645678,0.0011637118322358163,0.38292276540556863,0.00359711579552898
55,RN056,0.3663557361550713,0.013183269662706509,0.41115348659297274,0.0073080069705102465
56,RN057,0.5733794369926718,0.002252233006715746,0.43696119497142316,0.005481503092429809
57,RN058,0.4016788487116405,0.004784055372745321,0.4521329716610334,0.0033576060920432714
58,RN059,0.3471361530251676,0.013985527860332995,0.3270251402932741,0.00715508475024677
59,RN060,0.3555469327347928,0.0046247160121030565,0.31366207669083496,0.002519204080520474
60,RN061,0.38810417718382917,0.0056046117046836446,0.2906860785178838,0.0012617209812928927
61,RN062,0.4459147195615972,0.003419447202103357,0.4531431321745672,0.0027038383753488116
62,RN063,0.29448487075588897,0.0041909209400570755,0.3533516321245904,0.004760224573288234
63,RN064,0.5366410341399659,0.0024226220565623665,0.4525699440994191,0.006350036318559362
64,RN065,0.5209551153575113,0.0013464810396239134,0.36543513486316864,0.004780502813838124
65,RN066,0.5441507550752998,0.003520955660214515,0.2776569671505588,0.0032599045280352784
66,RN067,0.4265970781129158,0.0042913218523614885,0.4391997378478445,0.005152564111881075
67,RN068,0.4549395860053817,0.005419197459796113,0.41633275961490207,0.0011785913420686274
68,RN069,0.5605936718698992,0.004913914405633454,0.7568302147079664,0.001047246870190034
69,RN070,0.4462054292539501,0.011931868211526519,0.5276402979709035,0.001481558484791624
70,RN071,0.39396139190794993,0.003491601157852206,0.5032917424141626,0.0045368772340633155
71,RN072,0.44999788304275584,0.004849018178313001,0.4471801388722614,0.001931185760993956
72,RN073,0.4429271358763999,0.0062710340399537,0.33547565937885987,0.002310815460582807
73,RN074,0.354963178141394,0.0060292263124551,0.37464425580997324,0.0010678663266342789
74,RN075,0.38205891077211573,0.004847089977467175,0.356401326023926,0.002357181052285869
75,RN076,0.37263641120085916,0.004942339233981836,0.3602795405631543,0.005789264288751942
76,RN077,0.47262166272796663,0.004781269471684941,0.5490694418759429,0.0047980511858534206
77,RN078,0.47717832759360584,0.0035447782602283356,0.48138696134403897,0.006395679222408988
78,RN079,0.34809879944061345,0.002262337984084957,0.4808734952297455,0.0030791575048620718
79,RN080,0.3579541518431146,0.002324265440541686,0.38827874411132507,0.00390015060843979
80,RN081,0.36871441342522243,0.0075120899845429485,0.3264390354342128,0.004700584601429999
81,RN082,0.5008001474978099,0.0016289122258864113,0.34047597304565463,0.005631870246646877
82,RN083,0.2659953056558069,0.00432727262860455,0.3571912027115978,0.004662198010857702
83,RN084,0.5397360819290304,0.004267544131095363,0.5126285949166927,0.004300985578406742
84,RN085,0.36378703549931385,0.003107558412543666,0.46962550088807303,0.004298717868179257
85,RN086,0.354038200235026,0.006402413626217517,0.2851828481229768,0.005705869264634499
86,RN087,0.44958873740007643,0.0045618529742160055,0.5825605254723921,0.0055597164388507155
87,RN088,0.5281474850295321,0.002955478693545524,0.5239983588437069,0.0128022823531932
88,RN089,0.6019559866867754,0.00340870944104844,0.5356171151819705,0.002685166182447108
89,RN090,0.4700848600382313,0.004736159094706951,0.31937285712258173,0.007764194692268646
90,RN091,0.433158843226975,0.003144551332719555,0.3239210422634149,0.005330608888559238
91,RN092,0.4582600984570296,0.003736569711653936,0.2802143333104219,0.0010672286860707245
92,RN093,0.38704824567929247,0.00313032196694785,0.44662658345622447,0.000153603835796465
93,RN094,0.30045479587240137,0.019516287287440863,0.41068732778385303,0.0014518947661943027
94,RN095,0.46689108311041183,0.006495707443480055,0.5825820726067757,0.0018871401904589835
95,RN096,0.32717301445883556,0.00464750026990096,0.434137604994588,0.003959405543705563
96,RN097,0.5465193446814819,0.00326633009626968,0.2742213278705717,0.00198536097400241
97,RN098,0.5149544652221947,0.0028436818315980025,0.4683312088202529,0.005296587090991761
98,RN099,0.41795711867835966,0.004796398039831005,0.2832559638038312,0.006765282735296785
99,RN100,0.5474022016268124,0.004087980488166954,0.7112475618240236,0.0029233555269448674
