,RN,BC A,STD A,BC B,STD B
44,RN045,0.7748213813726145,0.0009354915904664099,0.80773611272887,0.0007307029844350311
45,RN046,0.7894643230072272,0.00436408720007214,0.5100089114053196,0.00045820559846368306
46,RN047,0.5202510849320467,0.005841186188186875,0.6498214622807498,0.0018291827351453636
47,RN048,0.5404091417945465,0.0033622337203949113,0.2934158146214985,0.0036135676730561154
48,RN049,0.7773801491928033,0.0013101963780386774,0.692568130463782,0.0016301713382326681
49,RN050,0.739826365953059,0.0031994325663896156,0.7104023673666382,0.004681349187890215
50,RN051,0.8158165917283711,0.0027426033745115664,0.7142974704793739,0.002320500878206839
51,RN052,0.4544351988497299,0.0041777411349795636,0.7900283224493295,0.0027415598200594966
52,RN053,0.5890810887505671,0.006520775033862614,0.3884087078906167,0.0010804330293703011
53,RN054,0.45124715755640193,0.002604563622273656,0.3364326874786799,0.0064418871630302745
54,RN055,0.782476810773701,0.0010778858651927855,0.8022823025054899,0.0021319419938957648
55,RN056,0.3813988313077236,0.006108818356428134,0.5538047027780567,0.0008489418330250959
56,RN057,0.36555055755401217,0.004682590069531568,0.4362561847699729,0.0046700607867035905
57,RN058,0.3962208517017995,0.004146923858814803,0.46464378585657595,0.003533471922433374
58,RN059,0.8250727808899013,0.0008892675528371432,0.670872664898558,0.00046721853303075775
59,RN060,0.6692178970430658,0.0023465988610491244,0.46132431333220936,0.003943488905961723
60,RN061,0.622537478564965,0.001768160378229042,0.8383104493972716,0.002144508961155766
61,RN062,0.7688957147251795,0.0031085782815012558,0.7197597693445542,0.006043873868147226
62,RN063,0.5203858511639714,0.005014598384545881,0.4299556183291655,0.0027630000716294665
63,RN064,0.533366543721502,0.006260274301121034,0.4931734433064741,0.008458971845978668
64,RN065,0.36230866782402876,0.00030914565399739973,0.6558691618875548,0.006043734190575055
65,RN066,0.38738708453689147,0.008354148775599287,0.4920044373254609,0.00443137888866867
66,RN067,0.5570262057654496,0.0019343409702165942,0.4677272958352014,0.0039822634856916984
67,RN068,0.3569503144942702,0.005657631592440053,0.5695361457131952,0.003613290643792335
68,RN069,0.6765883197026166,0.0002864282564271305,0.40491334639058424,0.005632633106381267
69,RN070,0.7957421558063117,0.0017917600107062491,0.7981172427194779,0.004142692335098346
70,RN071,0.7171518530776657,0.005863098893907628,0.3471069367501849,0.003188939970586563
71,RN072,0.6254220751566243,0.006685182294434352,0.541772657560833,0.0032295066306125514
72,RN073,0.3721711281698595,0.005994615113781145,0.46138416388512676,0.005271943151858132
73,RN074,0.5325131874620442,0.005003223746294856,0.5617251319418255,0.0027383082356489032
74,RN075,0.34846475485754674,0.0021857957111504787,0.7386362623251851,0.005204380947336069
75,RN076,0.4441942318466468,0.010380617500409329,0.36975761178108907,0.005901343930739326
76,RN077,0.39743086536164957,0.0031274605292188258,0.5694485180335492,0.004076583220426765
77,RN078,0.5907163429305218,0.00017865793003920684,0.727802749740991,0.00452850865638599
78,RN079,0.5362731953966234,0.00447720790828054,0.303767859715721,0.006436045583661593
79,RN080,0.5500368050361889,0.005858664305389418,0.5063790849943585,0.005482231282278184
80,RN081,0.38260119539715726,0.0027192569380834015,0.4035009212644219,0.008377508819421935
81,RN082,0.5538298699483345,0.0010801152993025176,0.5157282300427323,0.006750532097735087
82,RN083,0.41575632073181445,0.010325906248996368,0.3932146768867459,0.0023646330312075935
83,RN084,0.51762319607271,0.004105534586387423,0.7286057479119341,0.001785846272506607
84,RN085,0.5757642295778042,0.004444696145355234,0.46410618812660126,0.004027417451057602
85,RN086,0.7751479530652806,0.004860431049084283,0.6468556030066656,0.005305173541931349
86,RN087,0.6983110642918499,0.0026094317377978768,0.7639167738226854,0.0015829544371393103
87,RN088,0.775109455565311,0.004411256203212569,0.6170513718459906,0.0036769357634307467
88,RN089,0.7680077076547311,0.0030670860323401866,0.5661472436675946,0.007132474067015495
89,RN090,0.26898862282495056,0.006897908281508642,0.7491861297137898,0.004504152495519235
90,RN091,0.45355143702565676,0.005976487732267647,0.3725211654696518,0.002635207145466681
91,RN092,0.6709260428106223,0.001438214247763148,0.7631574268736756,0.001124075906502574
92,RN093,0.5469764075387565,0.0037745377362813737,0.6413899052077084,0.001755546612420646
93,RN094,0.4471717806610788,0.00793748316703385,0.4470956292714623,0.003798666789393911
94,RN095,0.5302635277943183,0.0020452608617283208,0.40193529335224304,0.009288312357345974
95,RN096,0.3680551436692139,0.004137861852877215,0.34733023530904505,0.009094088546800933
96,RN097,0.43371813109616003,0.004295519663567865,0.5026316044459986,0.0029957196613995788
97,RN098,0.8211007926643447,0.0038776465639634456,0.698402232219269,0.004488923900021398
98,RN099,0.3686407483740855,0.00422369866627457,0.3746059873624241,0.005379268246560341
99,RN100,0.6046465584689537,0.006066302828649759,0.5718774062445444,0.0034865862866052997
