,RN,BC A,STD A,BC B,STD B
69,RN070,0.4914870075935313,0.0076314425748715,0.8143174718313243,0.003752307673029991
70,RN071,0.37404220002275124,0.005721929735307846,0.5248425367267842,0.005219194531077392
71,RN072,0.43547922695609403,0.00224950852213399,0.5285797367531727,0.003668186486073141
72,RN073,0.7328915276086385,0.00288639886556088,0.5037674832357147,0.00461959983611154
73,RN074,0.6134967486726395,0.0032579081162105194,0.5352487603968678,0.00700679604346949
74,RN075,0.42444233480303173,0.002866646639776324,0.6790722570707303,0.002834377519082253
75,RN076,0.8369127546122899,0.007041610360674502,0.4890376499266122,0.007465006331716619
76,RN077,0.5128397743737126,0.007696697657490768,0.5517434388465658,0.004431937949637217
77,RN078,0.5326324639626353,0.0067539723313499375,0.4892086953751331,0.004301600127567747
78,RN079,0.42746230436861093,0.004100107883329926,0.3455352151937312,0.0032142327311514758
79,RN080,0.564914058168982,0.0015822219532153803,0.7962824439063564,0.007079109182140238
80,RN081,0.5059500936725557,0.006963106138509578,0.3987507900205473,0.0032305612704515044
81,RN082,0.7506210428285222,0.0013734343370021362,0.4410213596641072,0.004864822790387904
82,RN083,0.5209211248021325,0.003226516114306492,0.8239726087424701,0.0017231486072004911
83,RN084,0.6412123437147681,0.0029043982493077067,0.8491506701057934,0.0026746121143964674
84,RN085,0.770394307722167,0.0024307122596247677,0.3852471277887215,0.0022266313325664446
85,RN086,0.33894281398678233,0.0038515829826064273,0.35569836459576587,0.003639163468755304
86,RN087,0.7821922644594932,0.00566264839214889,0.6189128063214461,0.008565458729438178
87,RN088,0.41698733918066466,0.0057672072699128975,0.539392444256294,0.0031121563930326395
88,RN089,0.8027704284024137,0.0027975295403754228,0.6039565998965309,0.007761370542891725
89,RN090,0.3777635936017633,0.005741988544912325,0.3996996969481062,0.0011258936093032246
90,RN091,0.5186832885610428,0.003591088795099121,0.44791241384078195,0.0087054780089145
91,RN092,0.34195021093680683,0.0055390640766471095,0.3756646343759027,0.004353173421257793
92,RN093,0.4487767467232498,0.0037913948158379445,0.7688361877229842,0.004615965634267623
93,RN094,0.5250461354373727,0.004234510922209087,0.5104376241464664,0.00650605559840765
94,RN095,0.44216761650574554,0.0031219456165278913,0.4948672174195492,0.008793465886128563
95,RN096,0.6166538888954275,0.0021126061303174334,0.4279094319817982,0.0018404710010167151
96,RN097,0.4748387712502616,0.005588736827387391,0.46775899202350607,0.004746348692122683
97,RN098,0.5828931544517942,0.0016092247073020121,0.4641641174361421,0.004266730432360688
98,RN099,0.49975686744230924,0.006784898877067553,0.6010938177407325,0.0038327711250832944
99,RN100,0.827952320637546,0.003090750215002417,0.5908871484494949,0.0068840580906965754
