,RN,BC A,STD A,BC B,STD B
0,RN001,0.5731250894244774,0.0035394356187658095,0.3472512850850104,0.005786134998206472
1,RN002,0.3685076754629315,0.008897246009109275,0.2754315735422728,0.006327260092522332
2,RN003,0.6280312747860358,0.00530095342280326,0.4389837015498757,0.002077025357949243
3,RN004,0.6344691286224916,0.001169885594661515,0.4611659186018994,0.002322901883661598
4,RN005,0.35815779047447865,0.00494006657787331,0.4123641667006845,0.0024821553973018366
5,RN006,0.3072917615060845,0.007708806689752192,0.5063078538437438,0.002613526786871625
6,RN007,0.42617435948626037,0.007039890609982102,0.7892799157573531,0.0014773870402043645
7,RN008,0.33091162471562857,0.0017965152486221143,0.33294736120723284,0.006970915802762399
8,RN009,0.5318793849167717,0.0035220350370286663,0.6415722018191672,0.0060847387942787575
9,RN010,0.3609576067245568,0.004500709405853867,0.349083435320717,0.0016650631916062398
10,RN011,0.3716059272561954,0.005591290241958632,0.3627324306037209,0.0031368483377945157
11,RN012,0.7563352919486199,0.0010961599199100257,0.3581612834163536,0.0044686408324203265
12,RN013,0.37394290556112625,0.0020472207266731195,0.4127260681042942,0.002837910711088997
13,RN014,0.2904261677264734,0.005353504644973577,0.3573015068446446,0.0028212333590590315
14,RN015,0.34421001045712557,0.0035930177182933102,0.504994301298382,0.007423183889165475
15,RN016,0.4731435035633629,0.002264098930329705,0.5298896950840942,0.008419293295784513
16,RN017,0.35286679724858777,0.0061731547919214565,0.4206994846269909,0.002075365150211701
17,RN018,0.43914142825742447,0.007133670851853364,0.2647852623750079,0.009084992484617593
18,RN019,0.6750357693620842,0.0073176647676248055,0.6166105594903571,0.0049892178257734295
19,RN020,0.3485961808040307,0.01428862512388881,0.3474302553117377,0.0013553728025718188
20,RN021,0.5275084402815804,0.005451993529833375,0.6249265471625643,0.0035427908906539166
21,RN022,0.3061735945631921,0.0059295817175912344,0.6643052412376881,0.0025887942651164164
22,RN023,0.3543434796395106,0.007557589976728438,0.40681114947596897,0.005419046962925079
23,RN024,0.5094523095710053,0.00534750621511104,0.5365886866857974,0.004508831079594145
24,RN025,0.5984513739419624,0.0028504618382110118,0.5171990481511664,0.002941055724757808
25,RN026,0.5753010792867992,0.000780317304161544,0.5260260542415103,0.005057482009372614
26,RN027,0.3678787576882902,0.0033647182164577927,0.3571421646177538,0.005394057650211621
27,RN028,0.3942680797718401,0.002769838773275824,0.323251758054584,0.003694076932241611
28,RN029,0.42630776446177326,0.0075732135605323,0.7922614303626744,0.000994915719871784
29,RN030,0.34809701528866105,0.0036386220164499497,0.4876817801097683,0.0011937790550478407
30,RN031,0.5550724082383687,0.004244168716398763,0.8228264216891089,0.0017810122028958132
31,RN032,0.4773673128482461,0.004726360010018354,0.4558060601600559,0.0074437009779001525
32,RN033,0.3852297589281625,0.004425700582424971,0.3327068249573416,0.010697498089197155
33,RN034,0.34909986804355947,0.0051882512492774455,0.5522930729439678,0.003170297373971488
34,RN035,0.5012137179963403,0.005783282225229585,0.4855786823398434,0.0018322771710501309
35,RN036,0.8344095397714951,0.0009249488505029121,0.7079248399600745,0.003057531538888496
36,RN037,0.4889466129808248,0.0027738922383981333,0.33850299256988653,0.006693041104001405
37,RN038,0.8421296968260433,0.001765172899278358,0.7266519256711206,0.0032247417712960046
38,RN039,0.6213734535032681,0.00571069230732877,0.554545955297019,0.0009524099800406746
39,RN040,0.737421705476851,0.0019659844516030315,0.3741554202344062,0.00590515879463708
40,RN041,0.4189261354420393,0.007198166724679958,0.5962825769797412,0.0026479542795585045
41,RN042,0.43705503743505786,0.007563955122563026,0.4311921304323407,0.004143847668041547
42,RN043,0.3788744172045904,0.0015332837638264436,0.4770296284284921,0.006067760903333907
43,RN044,0.3439434295181986,0.010512498617415877,0.3157480107388297,0.0075266738365960505
44,RN045,0.3409092594509826,0.0024357747665834815,0.383232546347766,0.004668228481463422
45,RN046,0.31773593950524504,0.008507198954792832,0.45000904259439434,0.005694319876152496
46,RN047,0.4964372079411418,0.0009349725688058729,0.4171176856627432,0.0036085845387683257
47,RN048,0.3861049485126314,0.0009191263745297132,0.3592103146207757,0.007138286368013175
48,RN049,0.4853799835570156,0.0028014586705373988,0.35015149212263824,0.002496819924282215
49,RN050,0.3587112162975443,0.008024132145021809,0.4397570989170907,0.0013582174448559573
50,RN051,0.5675978819313935,0.01065520441561951,0.5446245445603671,0.00483913631504276
51,RN052,0.4663703562558186,0.0018232198053818808,0.35320458769596463,0.00248131079927432
52,RN053,0.2813314647118832,0.005822552602220342,0.3924209725501351,0.00023182662379928374
53,RN054,0.6123786058804003,0.0074266477115214075,0.5062578442590154,0.0009441819578094316
54,RN055,0.5176510235140602,0.003488814363632814,0.5818228578801589,0.0033402922555868086
55,RN056,0.4862897795146917,0.00554263293163333,0.5605342524777744,0.002832667151142565
56,RN057,0.4016716548547133,0.0014965014169273257,0.3702885258173531,0.004274334220970942
57,RN058,0.34497669468669345,0.003995598791471799,0.40658890578665696,0.011103157722187146
58,RN059,0.43589190881234097,0.004944825989797582,0.5293678538042863,0.0046162751451955504
59,RN060,0.5440851496623113,0.006793145057735198,0.5380261500890556,0.0034530951732534114
60,RN061,0.576940652331778,0.0003048627184633874,0.2843128546891587,0.004510093777759894
61,RN062,0.8056123790511167,0.006343889605461355,0.5668166200762337,0.009214308295824597
62,RN063,0.7900018090761364,0.0044664804841409314,0.6409018529845982,0.0015099897115571073
