,RN,CC(AB),Std(AB),CC(BC),Std(BC),CC(CA),Std(CA)
0,RN001,-0.15087386492595345,0.005800290747446306,0.6314968099431785,0.0026455012843130863,-0.5243402787305177,0.005760656473922526
1,RN002,0.48273709823807104,0.0031712888286908707,0.5200515943871006,0.011838827036046627,0.2609230866719863,0.007124907959240318
2,RN003,-0.2059885200161865,0.013201783358241976,0.7012131667792018,0.007196484263354987,-0.2586031227487278,0.016856160547188626
3,RN004,0.0795310260616721,0.004442260905244549,0.6749715774619713,0.007140455186266462,0.009951440768424366,0.0022842332221054487
4,RN005,0.40082915739118147,0.006315169482862249,0.7054886715246033,0.0057757569891101574,0.10277468326096294,0.008318148533446108
5,RN006,0.0007635237429572669,0.01627676970649096,0.749433552672406,0.002717919380289909,0.038222569309541335,0.015001163110115975
6,RN007,0.28536947305913,0.007701175506790134,0.6107902369551791,0.007247939509251977,-0.1818434762556056,0.021566029377132676
7,RN008,-0.08997582513164404,0.01452286955778692,0.6718742445200689,0.0017912423272751776,-0.03777193949809133,0.005037482056567658
8,RN009,0.15828727248158878,0.010205497155255504,0.6109988860118553,0.004811719619524619,0.09145441280914025,0.003987369202207953
9,RN010,0.47553382549474726,0.008828154908237506,0.5625224134340993,0.0028105511195348565,0.08660338514684873,0.007991127236343577
10,RN011,0.23961122531143297,0.011437388419152903,0.6607720607785982,0.005167526055207873,0.011956406433018367,0.0017816159938298856
11,RN012,0.1514228643499876,0.014475419923315518,0.632436337989884,0.008250234811018352,0.22234052060438592,0.007372250619760555
12,RN013,0.13307349590004589,0.006542796753998215,0.6198045870293302,0.000548767876215564,0.2841037565701307,0.016464803766329958
13,RN014,0.03836596066325603,0.010053580435100953,0.6567734353313687,0.0007559263802226612,-0.2639747929006851,0.005469737165449715
14,RN015,0.44148000405343596,0.003418965060655033,0.7245027809123137,0.003610400007850435,0.22216490516718146,0.007465818182298722
15,RN016,-0.31626733210375635,0.012523327054220037,0.6311336336672618,0.00462609557554807,-0.29354885642094997,0.004604959142090609
16,RN017,0.28877602910771266,0.017873649872534817,0.7312839180275121,0.0022586104359676837,0.09788621723163198,0.015375553713791549
17,RN018,0.3842453852210763,0.003617762429171218,0.7309822486422711,0.0012451752342669538,0.004065963097067496,0.0036903372523211155
18,RN019,0.25708599730438997,0.00930656469097467,0.6738850964319864,0.004500596163287727,-0.03737021850281127,0.014558747080929017
19,RN020,0.26716451094074206,0.01561091758772145,0.5848539433655461,0.012888318286425494,-0.02497646859612143,0.021303883238230587
20,RN021,0.5757306558898566,0.005064497014643937,0.5168164889938148,0.019088434187868417,0.27891884533662,0.01864312388942022
21,RN022,0.17587687272065977,0.007670287114238645,0.693867768518064,0.0038725595926123405,0.14062287908112128,0.012507951986880376
22,RN023,0.2374218158169462,0.010508060457867688,0.3743347219824247,0.0055050934679118325,-0.3698244233194146,0.005728957467396729
23,RN024,0.3063367518548616,0.009501215283236745,0.7624116552479238,0.003949735341523011,0.2690081116670872,0.01757663760719302
24,RN025,0.09265937197420056,0.009555487007595814,0.6673733926095808,0.008207211708655064,0.019627720567317434,0.01363834170460132
25,RN026,0.25068394455151083,0.004443377499616618,0.5865947094997118,0.006311594930332815,0.18283685993612328,0.006061975948561238
26,RN027,0.2165453903594763,0.005487611076941988,0.7299308413064213,0.0028536039230879083,0.027773673454402098,0.007855178983621697
27,RN028,0.3078687406161947,0.01071711975831211,0.7298646160654215,0.005085648768582655,0.26310809011928216,0.007454608905928443
28,RN029,0.2646040590047229,0.007215774191264469,0.7029112031980769,0.0016093453373817158,0.16357088108173856,0.0066717964554449906
29,RN030,0.5040319360392168,0.005052656878618967,0.5704487026184873,0.0014200194412650488,0.02146283168342687,0.007783582731258306
30,RN031,0.6481622030097575,0.005103355159289079,0.7890685825804552,0.002606330992894098,0.6152551332923484,0.009818049500851547
31,RN032,0.04590543928946933,0.01569698533188728,0.7136133003019626,0.0012137401541943498,-0.19496169891059567,0.0064444160678649885
32,RN033,0.08761050251149553,0.010693487361192695,0.6407283784071734,0.007205407856590103,-0.19192163873233928,0.009343745312131557
33,RN034,-0.1591556271244414,0.0074670811863488205,0.7646991921667676,0.009062376715716145,-0.29459884126269476,0.007348593975082849
34,RN035,0.2217730751240239,0.006901377173202193,0.6688566419011877,0.009787343922331115,0.0296995070527462,0.017508231332486565
35,RN036,0.23274635058046386,0.009612581467783628,0.7662017820727378,0.0014733719953146072,-0.012127042625620666,0.011405408738853106
36,RN037,0.36948667345442193,0.007172563819476083,0.6846944124127741,0.0036083467952191424,0.373705302956629,0.005272343812044637
37,RN038,0.1017031233894403,0.006921163933536065,0.6780464814191252,0.0015827428448512047,-0.29932301512183446,0.0125757501266047
38,RN039,0.36739406475626196,0.0022318404664596623,0.7538162167744803,0.0021638767841420155,0.28439658865733247,0.011680889870297279
39,RN040,0.24281008253715508,0.008906309799174091,0.7454667574388827,0.0024803577067283302,0.1665906166674271,0.006839124766079899
40,RN041,0.6275774395561887,0.002698922405880225,0.6496048497369,0.007591113569455339,0.16891379247254212,0.0018264977743121021
41,RN042,0.34512084779393265,0.005314863593609444,0.6100443197356183,0.007125116288205959,0.10587326287747166,0.01256500259115292
42,RN043,0.1427417039634695,0.0014889389115667682,0.7030458224988045,0.003648880246910648,-0.17014366213472076,0.006669299678575077
43,RN044,0.32046373242027026,0.0014381952783448014,0.6997459494580666,0.005242627642349376,0.06704237039400507,0.0033805103205266137
44,RN045,0.22606502756189706,0.0032708919960749944,0.6773249842866575,0.01075740645595663,0.18399078348424333,0.007710382496711767
45,RN046,0.3623768476490008,0.003408291395418476,0.6424289663898036,0.005576989466235702,-0.06705007518537974,0.0013046158970242284
46,RN047,0.3820840590166094,0.009626673402167742,0.5067442000828498,0.008228201745457608,-0.027961741507213495,0.023718947332118833
47,RN048,0.1506388295510458,0.006589354847941128,0.6215488748058432,0.0035260340518403393,0.2116012485107419,0.008794168676202127
48,RN049,0.5341895995997159,0.0028998566991823575,0.7239663558886757,0.0030121062184029182,0.308665123529982,0.01141405060205642
49,RN050,0.49869769647579654,0.006573790485890821,0.6493666208393164,0.010134155631520057,0.1131666858260507,0.013062030420923658
50,RN051,0.49613857250732174,0.01090959899142326,0.5582576853143393,0.004913169681014691,-0.07894606322784986,0.012076149064987104
51,RN052,0.03133934028855803,0.009392920103863247,0.7271699271953715,0.009742743548742378,-0.2684551720329716,0.0033669316365312414
52,RN053,0.5739659828845607,0.00375753955423245,0.54002358099818,0.0015032109921318281,-0.03847327122603337,0.004466275505262757
53,RN054,0.43654714357989266,0.018044563592077303,0.6784197022605247,0.006727779363477593,0.1258141246997258,0.008492098522527244
54,RN055,0.18019571161285997,0.002060666827001925,0.6611131163346394,0.0035824333696501945,-0.010357891736338833,0.005219253639403241
55,RN056,0.33496597029058517,0.004027164061251611,0.6899464847079257,0.007051373713453697,0.1760517128133383,0.00755529385522087
56,RN057,-0.078798612235158,0.01193368815665168,0.753239825796591,0.003718082025073893,-0.1976101924817623,0.012461506055500322
57,RN058,0.19733527946680204,0.02028042032211592,0.709385510696022,0.0023746151935404324,0.0511152799855056,0.012045133507351464
58,RN059,0.15078337928601757,0.009165552444791,0.6065327800491488,0.0129989155473436,0.1321014885268977,0.01270454964317641
59,RN060,0.19545286427108846,0.009055022661500878,0.6401922195956281,0.008739891478966274,-0.002071185590159633,0.003700564438301002
60,RN061,0.056986188603887704,0.009679825262730766,0.6790728130098507,0.003266640826903382,-0.07064874993379854,0.008496287496159506
61,RN062,0.45653982097746154,0.0027317896712804064,0.7101186211889664,0.0009135813196490339,0.16448318144803767,0.007988401660871593
62,RN063,0.3021700651307171,0.006237806728424248,0.614883779481977,0.002515931310664688,-0.15694776239923214,0.002417843273294668
63,RN064,0.4825689658808409,0.008060721835503286,0.7677467940149376,0.0031849499543124596,0.38149946006554414,0.011255217756498187
64,RN065,0.06880507906413154,0.017318260115992766,0.7091074150859122,0.0046746698364375635,-0.051294551154246394,0.018257149841298656
65,RN066,-0.3503655547792399,0.00907394017021479,0.6840360991151284,0.0030643355386323202,-0.47923118683660104,0.00763413017607196
66,RN067,0.490052572298081,0.00532657759194245,0.707578613366092,0.004778247999738664,0.2716356454451881,0.017065565500188742
67,RN068,0.18354517057829167,0.020613594713169203,0.6263080740964373,0.0062087939068062046,-0.1120380380739545,0.02502573399098216
68,RN069,0.38096586501383595,0.005918912611976423,0.6990526547338654,0.008094950671921525,0.033502612940017766,0.0120244448622746
69,RN070,0.42269746596284535,0.013309954748790586,0.7394920404039723,0.004319635607164377,0.19796391698076735,0.020083270442996806
70,RN071,0.28192111921520174,0.008652910384174275,0.6772778827588367,0.006742969789076139,-0.08507904411899149,0.005567304348693503
71,RN072,0.49022070815983376,0.0032271619646069396,0.6415954210023135,0.002637370439313393,0.06490700979295766,0.0009176413519348796
72,RN073,0.24920025665516735,0.011845332637855506,0.6904478817437555,0.005109976582544532,-0.06684469880045148,0.0034321754437513364
73,RN074,-0.01630549087268007,0.008683133635832644,0.7013584640313996,0.003996353850400319,-0.0980088388158518,0.013954830580174502
74,RN075,0.028345892106879267,0.0026561354680252904,0.6757067314762089,0.001594298232349782,-0.37854355832828346,0.00820830313090051
75,RN076,0.1037503589689852,0.005699582666329144,0.7125236620055181,0.0013870996626565773,-0.16122992935935812,0.004554803767016669
76,RN077,0.2033676625140308,0.010521972498160809,0.6956239450331371,0.003461937081339217,0.03424205053753426,0.012717829397109394
77,RN078,0.28154399246997036,0.014511612299328881,0.7530046677732541,0.004708180015959896,0.0643690890453656,0.019480390382910846
78,RN079,0.077378702398949,0.012874276433479484,0.7509638876929353,0.0007550478321935676,-0.0685793049190265,0.025958806805332385
79,RN080,0.30579677861769067,0.00691975681548793,0.5641406660856841,0.003641826947303225,0.07623070378518652,0.016062973034768904
80,RN081,0.18180423347232408,0.015788052904963053,0.7387425420510912,0.0057064714881201045,0.3112976120014704,0.014900071658451867
81,RN082,0.2763023489246372,0.014160426073710557,0.6372625883007462,0.012628563433120955,-0.0208845416487162,0.02587468809166054
82,RN083,0.19186628122102112,0.019307897547350867,0.5339851687218418,0.0032894735599805574,-0.203538815601758,0.01154215403913517
83,RN084,0.3669635280963875,0.0068191875659477106,0.6737496622003821,0.004665256792165547,0.1493992144411593,0.006110588087097916
84,RN085,0.3721547450305904,0.011177519582283187,0.6792047951457229,0.003314652477308929,-0.017662390895662367,0.010805878778119834
85,RN086,0.11382522714883103,0.006993454920197797,0.6785695332035414,0.006937971621525659,-0.3296024711272218,0.001892686008757419
86,RN087,0.2642488232109057,0.008152827840499855,0.6666099984370658,0.004447403292446414,-0.11188130278409673,0.0061167426424109965
87,RN088,0.0800070698647732,0.01512718108976075,0.7103582225420831,0.008610904465352072,0.14355585307495555,0.01247357749371276
88,RN089,0.13685652407775914,0.01266288976244333,0.7170043276593235,0.007638841769035783,0.14778806698756916,0.010221639864020629
89,RN090,0.5694365057045082,0.012736292603566733,0.7187064129428689,0.009881027482706348,0.2396500079938012,0.0026499491570787337
90,RN091,0.45813108475445347,0.010359239019773968,0.7477462115074646,0.0013041225852475685,0.3516874932399039,0.005073730114064205
91,RN092,0.26366234188307064,0.007586716663198523,0.728794688083848,0.006475491798044247,0.2673644113423738,0.0043989766876105065
92,RN093,0.4779499731544708,0.010204765653796518,0.7497675096084938,0.0033157751065924007,0.3157875263796685,0.003845187209690847
93,RN094,0.1536129686610581,0.004605870176907868,0.6736240484535032,0.006741752341686696,0.024873208705823265,0.010608263510543848
94,RN095,0.1202070608400435,0.023328102441961082,0.4843326261712307,0.007649999230332024,0.19634553846150135,0.016545263843128176
95,RN096,0.06340282484828073,0.012254656989526854,0.6215723637815654,0.008336694408794637,0.011834828072896398,0.014313203702184264
96,RN097,0.30716994627608923,0.008285742237261397,0.6922435342294783,0.0023769901331854764,-0.035002033213740964,0.00034708826078542945
97,RN098,-0.1149114753320466,0.0003967040882145197,0.743830238684728,0.0016121013870220862,-0.3439571322783059,0.0035908496563023065
98,RN099,0.3801548708705933,0.01788151776153086,0.735764200195839,0.0006322414481256852,0.22395312018817523,0.023870999404754494
99,RN100,0.453627755439421,0.006970008418522351,0.6389557019788593,0.006639729399689865,0.0306130619411631,0.014429545149882136
