,RN,CC(AB),Std(AB),CC(BC),Std(BC),CC(CA),Std(CA)
0,RN001,0.366156452903926,0.013641038911699075,0.28860756530315385,0.007424866785429243,0.07746903344364164,0.01177110034002322
1,RN002,0.006904516541676234,0.007724957633665504,0.2489839220256768,0.00931178524971765,0.5185682035314748,0.003427240493885945
2,RN003,0.2427298867246055,0.005031708617264158,0.4245740450501618,0.011690528473368548,0.08412225980954167,0.003460984492850437
3,RN004,0.34273323457645494,0.010388679283562841,0.3818845966004572,0.006396307029230078,0.26125745602434636,0.006328759554027531
4,RN005,0.28076692930925895,0.013493040099556448,0.18915107761028568,0.008175223442935226,0.11714290079413818,0.008413659587226535
5,RN006,0.18411281273350066,0.009945235657468661,-0.06047252399048153,0.01864299110227816,0.394771178127513,0.008118392216020532
6,RN007,0.19330066144116942,0.0015252365341466066,0.49667558039427573,0.009300794305447436,-0.020583788181261133,0.007998274647717013
7,RN008,0.09419501938340953,0.004257920843172228,0.3426628202590587,0.015597093419516275,0.0827013141116487,0.004929353901147568
8,RN009,0.2037202112065327,0.010508722492641483,0.35075457500883567,0.003439151957361752,0.06872214916161756,0.016807610457919824
9,RN010,0.12955440417919364,0.00967559051342281,0.13030958981635687,0.009851039067570237,0.144900107139091,0.014204535278504474
10,RN011,0.20700840423705302,0.003158233836107816,0.04828288114613547,0.012829896786490914,0.33398685918476034,0.0055308333786091134
11,RN012,0.3400975955667429,0.010856403323236483,0.11871622680845996,0.011005367862089326,0.327858198249838,0.012270132609227378
12,RN013,0.22968061765492184,0.014481048590331542,0.34187042182141786,0.016255040896130824,0.3814780948380834,0.020061556553740006
13,RN014,-0.020462812372975665,0.01006806490878242,0.2514255639830976,0.015350028970173036,0.34200398883703925,0.004330190966761475
14,RN015,0.22397901852166266,0.009801367394143072,0.05980580671039496,0.008262139681375789,0.2563408502708892,0.021501864304245655
15,RN016,0.5183579898131819,0.00796767457465164,-0.2778866682395311,0.009944190554228908,0.047455546929015525,0.011922764332199362
16,RN017,-0.1900110379978016,0.006613757852836353,-0.0232173772373304,0.011529460606096146,0.3462224766861566,0.004316579938194807
17,RN018,0.3064051790420246,0.020458529075089785,-0.19764157976346605,0.006592056570436666,0.08982579338837016,0.01214143279708046
18,RN019,0.15199435307908507,0.010146870721143012,0.3913716193237687,0.0017947938565480114,0.11938835949608702,0.01652817655730838
19,RN020,0.310945724374128,0.01070518990290201,0.512028511739481,0.009631424921213378,0.5547708360751141,0.00748771814746828
20,RN021,0.29083066481756975,0.005331005155437588,0.21363418541310356,0.0251399370373903,-0.06386983359404197,0.004848701085611227
21,RN022,0.2545989160519016,0.012057009791272954,0.5644609560209797,0.006568352583745146,0.4871005921231406,0.0073875778629129045
22,RN023,-0.16582884775631374,0.014713771318858294,0.05311902544718563,0.01416174031800001,0.629294332781616,0.002160083087165662
23,RN024,0.15429925996105412,0.014172739829933442,0.19536725870681626,0.017316705135473096,0.2231152711533104,0.013527929844299036
24,RN025,0.12017202768647527,0.015719035670429985,0.09395185226490897,0.026653691495622564,0.28676820564131944,0.0155006745341082
25,RN026,0.1836273738106704,0.012155737458101447,0.0194496786847129,0.0056345565347697074,0.3716625003643907,0.008998564213643551
26,RN027,0.2986407169210072,0.0055184743182947575,0.21042915901507742,0.009682325731857717,0.4228817059678219,0.0046190223599411094
27,RN028,0.15422873018774338,0.014894547808840685,0.3544395104466466,0.02418472669209974,0.19723667562905486,0.017958452920335283
28,RN029,0.4484913873458542,0.004326969191871235,-0.02555239621954077,0.010293817674975766,0.23747945797685063,0.015574125798846185
29,RN030,-0.14181297738125467,0.016270031791904675,0.33692836610632554,0.01991496284403092,0.2721048116088327,0.007879526350874818
30,RN031,0.5130059352973323,0.004947058925517471,0.34758895145176755,0.004023340242779906,0.028602987834588933,0.004235804099892774
31,RN032,0.23606197088198766,0.011383547443387154,0.1765669392589243,0.010322467870528845,0.0020827955910667994,0.015391022860309092
32,RN033,0.393658379257894,0.015889548925195514,0.35292886455826666,0.009545225913784962,0.4887761450710259,0.014848049059804278
33,RN034,0.03102742564546,0.011474548980499124,0.39304670763140015,0.014408370853722324,0.19929367938172604,0.021515398532100816
34,RN035,0.2417460943986294,0.002211770837844381,0.25233046924279073,0.008328054884258878,0.012635309376264869,0.018800304193683365
35,RN036,0.38447555979152553,0.004573270442400352,0.38487600227890023,0.008429387032163786,0.2899248762755325,0.004944107430752501
36,RN037,0.30274285122814265,0.022584326564148754,0.0643938013084885,0.007504494936041587,0.07895480238331794,0.011977588153222371
37,RN038,0.363631204672717,0.009088552735095377,0.13872315530590942,0.018278879747525834,0.004328807589819033,0.0200805588521056
38,RN039,0.40039369998264757,0.009126541723554185,0.21862118945991235,0.004944105424945905,-0.004058701788996667,0.01245456506917854
39,RN040,-0.008143340741729501,0.004829389723723008,0.35973128959903544,0.0055528536953587,-0.1179092796983494,0.012391848246879366
40,RN041,-0.37691372734107803,0.010068077659044408,0.0010501923279514006,0.020440904537402785,0.35356924495080905,0.008418215564774626
41,RN042,0.23004751675294066,0.006315644764835045,0.34408577677274876,0.005618841925887592,0.2111101719998517,0.01167458858827324
42,RN043,0.25895781235463144,0.0077714747424649545,0.43313068227780915,0.0031805712586923636,0.23816780789452074,0.0012482064612834816
43,RN044,0.3190422208332116,0.011747846947212258,0.1378627543893324,0.01688830919166537,0.35731986830059254,0.013347622152582568
44,RN045,0.17020635735047954,0.015466602632945643,0.18796355315921823,0.01922031068125536,0.44335413172002314,0.00976449269849888
45,RN046,0.21270534294245744,0.011577383411547574,0.18344248084815795,0.010532504472055242,0.3429775017208223,0.008034917494685096
46,RN047,0.3088512595506139,0.03292208907183739,0.45474526367153567,0.015151844961340828,-0.04381224259202804,0.017901625217948886
47,RN048,-0.034045562154415704,0.022801173058554416,0.1429183256143234,0.015216513619282118,0.42887431053915726,0.013805849246796223
48,RN049,0.18014665352131157,0.009419295392042332,0.07506584820948237,0.00515343519568,-0.05448188902012027,0.019893025468390283
49,RN050,0.47472452140447086,0.005838734503021401,0.34035615502990835,0.011125883617448642,0.5364894453700301,0.007008661323036478
50,RN051,0.15523854542426022,0.005920720729440454,0.4004197366057765,0.002669083104668295,-0.14641202249294574,0.009651581068618227
51,RN052,0.21230450775168622,0.010914697232051565,0.4723231081134203,0.010048911174351015,0.5155228844940574,0.0056557226792764885
52,RN053,0.031295019572958695,0.017587117342466367,0.23119482106290154,0.024850410511896903,0.23737934521480109,0.002284281439570275
53,RN054,0.019587080932253434,0.024577547535994587,0.34645677299783445,0.013999936063791575,0.209752112977035,0.006290474025328803
54,RN055,0.489272919475975,0.010455363969951509,0.11005412184544583,0.00862328681555439,0.15589892547143222,0.012868679619229306
55,RN056,0.1810084251988666,0.005413111877310486,0.4609095024151553,0.00611295907780115,0.20578197127103234,0.012220722634815308
56,RN057,0.3324319022254856,0.004323760956340139,0.11138909047343626,0.016391665349961847,0.2182634999276801,0.014632139601143172
57,RN058,0.018662345896423866,0.009322893554642725,0.40095301026673164,0.0071072228285631355,0.22307579505098352,0.018964020229071912
58,RN059,0.016278255974715602,0.015503047941173702,0.41195797026609204,0.0027400874663209584,0.02982135828005263,0.016254818809690996
59,RN060,0.066520290957841,0.017951586456375863,0.10164657681101041,0.0028594463004446235,0.3083962623791988,0.010491118790681781
60,RN061,0.13248846724372085,0.021565020846563962,0.1766051759416718,0.019005155436159226,0.5468713006982682,0.010071886577637378
61,RN062,0.09237198241265276,0.00803364814424337,0.1755584922794715,0.017137422365195304,0.5186696826275001,0.015747735430429455
62,RN063,0.37715716239566527,0.015054906185535554,0.28618409587723037,0.008586234915518942,0.5640861931435291,0.002141776387501545
63,RN064,0.3042159832944056,0.0066547049831280096,0.09656766092321763,0.01432289199801683,0.09789729413302777,0.014755315304877226
64,RN065,0.19126628795170794,0.014572622670327497,-0.062335723105335396,0.01270304488597227,0.021155771517613265,0.0077264316104538235
65,RN066,0.19037765492671757,0.030110730923186634,0.3571230737074978,0.0018350830334872752,0.008588585029159965,0.023395984619507416
66,RN067,0.24557897703636578,0.009028440259288397,0.4252713896092981,0.017109340831126984,0.024545996106932033,0.007515324558894341
67,RN068,0.2541774927229587,0.01311380153931999,0.2645417235075692,0.014741216669287405,0.2843805741799013,0.012933380559043826
68,RN069,0.5060607576465236,0.015302334288549059,0.1075719309528196,0.016263557345146604,0.12663656790137232,0.013145431434247646
69,RN070,0.42786368583162665,0.007075992171335468,0.23913492244150936,0.012354662307627306,0.11404406744066213,0.012877753623976989
70,RN071,0.03967333505663867,0.018765162998214416,0.28687623810039586,0.01080655561403683,0.5690742726882263,0.014472705172185758
71,RN072,0.2484402771566627,0.019463267649878102,0.12568413680074617,0.01678331826791026,0.2299574071558564,0.005723226190124874
72,RN073,0.35378017014658875,0.016970524536949163,0.4752990854435111,0.004629979720512156,-0.08298140568090638,0.018814236568819347
73,RN074,0.32819338027333317,0.00313922436961371,0.16745693238059933,0.008847604260341918,0.219093608661696,0.011808294583048443
74,RN075,0.4053085663598262,0.01626040255049648,-0.02120757577338497,0.012802195625574773,0.09822252109037366,0.011465747319476034
75,RN076,0.027895855546245702,0.005918410632894957,0.2735910096489015,0.009841334642967776,-0.021402249370228665,0.00776744665868074
76,RN077,0.2698837481609477,0.023533830063288748,0.4384707767721632,0.008367516579030747,0.023660483499533536,0.017175140135855173
77,RN078,0.03238019048845153,0.0038744617898808127,0.2282318581089929,0.002352055128830533,-0.055508790484574834,0.017375859222449188
78,RN079,-0.019045280792163066,0.0036114273478052832,0.11922303390772016,0.0171770671614872,0.12640998935251666,0.020875193363992465
79,RN080,0.29228518759435235,0.00048686828046485674,0.36157704012868225,0.015355382075662324,0.29325412482798857,0.008980406497354751
80,RN081,0.21745141218617117,0.014784686596270746,0.2316233529930877,0.004367105699336829,0.242930073240063,0.016943619892762673
81,RN082,0.11715215485039236,0.02887816489220768,0.3267434917974463,0.015582537161460987,0.3412909190163999,0.016041474735849257
82,RN083,0.19052984118189684,0.01262154169672831,0.4163520032929382,0.007266430313315553,0.3386362733861518,0.0039277575014025285
83,RN084,0.20695068481119572,0.009731747883354657,0.3911689975711707,0.0161638177660535,0.29138520927549477,0.010982693950507187
84,RN085,0.16044978195750748,0.011515628211033836,0.38111485432703596,0.01191106379345547,0.11939028909062564,0.008305517822217418
85,RN086,0.499789537452393,0.006441282555306952,0.1488457665071831,0.00893427803811255,0.002233448437965767,0.017428247344023363
86,RN087,0.32311006102186585,0.019920433171743454,0.04570073801212123,0.013181992438294373,0.3834393042921709,0.013753985596281585
87,RN088,0.20825118155886466,0.005980252540182194,0.45522143377576985,0.011187060640060895,0.49189366334785833,0.005554528842539443
88,RN089,0.2892385128980647,0.008671308866699761,0.08860140164202764,0.006801580212153991,-0.018185880432597768,0.007375282777607604
89,RN090,0.05572346389392233,0.020594191745523016,0.288468268486588,0.02275450444565297,0.17583213223231964,0.010803972203051486
90,RN091,0.2590636452336738,0.008244158598398046,0.5019582742969682,0.0033335984313464916,0.2554455735165018,0.0013576322625902379
91,RN092,0.2588755527381899,0.008030845790806675,0.6735276946913107,0.006882034125141512,0.1569803175016149,0.0046917992596621095
92,RN093,0.3090333215597992,0.014158363203479043,0.4802562152146219,0.011056104246028249,0.2726514897563694,0.012304166013062895
93,RN094,0.29290386709023924,0.0129990881386964,0.20420641370479453,0.007891490810295035,0.16379206213779726,0.0063471433236212075
94,RN095,-0.11351103779702114,0.005285410017450762,0.2653868680118093,0.007733201420213121,0.17789980664327718,0.024489410259481665
95,RN096,0.2827529561470297,0.010453611863197336,0.1256446765797782,0.004769567228730534,-0.027950472292690865,0.007950064044712405
96,RN097,-0.22092565163514977,0.0161241526679062,0.3635873498314779,0.006307043894921685,0.03769130292050763,0.018625093496081695
97,RN098,0.13449680409821954,0.006552770049733575,0.1458379949986823,0.01325199901570577,-0.0937023131389985,0.01094980543844728
98,RN099,0.22770990071233407,0.021673873662273992,0.013257093833988065,0.011524451575860064,0.25001591129754264,0.011816788023478202
99,RN100,0.07360939714673943,0.009487124009105685,0.012396694766147132,0.011724520291821854,0.546575475133551,0.00677880619870927
