,RN,CC(AB),Std(AB),CC(BC),Std(BC),CC(CA),Std(CA)
39,RN040,0.030230265862540965,0.01726085640841399,-0.27216787923730784,0.003112024737141986,-0.6636425131850067,0.01129415108152466
40,RN041,0.684295515061217,0.010363693420089535,-0.7754585884217323,0.0036868499315111302,-0.8507232552528032,0.000690744072443921
41,RN042,0.12527634288854386,0.009639263542978078,-0.3939655001019741,0.01168200008834519,-0.613176297549713,0.0011062163901652251
42,RN043,0.23349395583310506,0.006782647297826573,-0.6161128371317247,0.00500678568552086,-0.7105204466083714,0.003338152216599432
43,RN044,0.5061593321781127,0.009454432185948384,-0.666098050219006,0.006273581726697823,-0.7688110175333732,0.0011076586754396503
44,RN045,0.37650345952672043,0.020940425623073588,-0.4248051266529979,0.016392569321942455,-0.5690312776788068,0.010318175182409644
45,RN046,0.3420721157302553,0.011864601440099007,-0.5947217396745883,0.011248063973705058,-0.7674380319013387,0.006728465724972366
46,RN047,0.5092198507064789,0.004312518402957216,-0.5083072724055177,0.014426551200294986,-0.8277118455539626,0.004213538378275834
47,RN048,0.1205502292835845,0.005396109082250395,-0.5613112339886411,0.006863468091491393,-0.5629751292553699,0.004757340430250983
48,RN049,0.3630310655842964,0.004494363363690496,-0.5496314064463176,0.010272605668591785,-0.7364070315373258,0.003863077696342074
49,RN050,0.16870221714504444,0.009738438129201403,-0.4597000472160506,0.007756905425951819,-0.7681079672107591,0.0020640943873661568
50,RN051,0.06350703315745583,0.014643013371869684,-0.35306566456116917,0.0054293161375763375,-0.719425581661831,0.005391818775217359
51,RN052,0.37974660160868323,0.009531978488384793,-0.5353107438592436,0.005337756689035006,-0.7753912906779022,0.005894866901148865
52,RN053,0.5360735071821999,0.01425616372516605,-0.738862474575403,0.00698958906720744,-0.8125200662091826,0.004005611102071882
53,RN054,0.06319882197189365,0.01837944876582718,-0.5780172378289223,0.009422661763933105,-0.6057112963598033,0.006527661136917292
54,RN055,0.3573472619989991,0.010220118918586629,-0.3582422861128985,0.007885934898645915,-0.7527542359702157,0.007753836978485202
55,RN056,0.6306006920409378,0.007076420137554975,-0.650015506064424,0.007299929920008912,-0.8919675266670707,0.00017018179949820737
56,RN057,0.5453704384015947,0.005337234162269391,-0.5912574101950904,0.0027302651783541352,-0.6920225007824924,0.00474573531649789
57,RN058,0.47924228967724214,0.009230923844052627,-0.5813549751542159,0.0034113152884680128,-0.7281850914998209,0.0035521110945263934
58,RN059,-0.0963521261385829,0.006917840809283542,-0.4305548396392121,0.0017555290607060776,-0.4234144835279663,0.007971066459792096
59,RN060,0.10807327698186077,0.011730519001360457,-0.473895306898489,0.018828200401585185,-0.5918770872873811,0.005371630729527631
60,RN061,-0.0067281745284597004,0.016299239391701435,-0.21355100990760376,0.0075117041031344915,-0.35408365903124855,0.005241988413998105
61,RN062,0.521651121421817,0.00922843943706799,-0.6947888160607324,0.007683032593352795,-0.8044699359110409,0.002679276036631031
62,RN063,0.3848706060175178,0.00975907144687035,-0.3782871823321701,0.010621304359261079,-0.7028504721991128,0.009943487086730008
63,RN064,0.15568083057733245,0.004818309783880175,-0.5208738485083506,0.005142938837344528,-0.6016382734124389,0.00630933357106034
64,RN065,0.6605317794972305,0.004042091648186595,-0.7424334816466077,0.0004787172713757231,-0.8183984345242169,0.0026332568996678216
65,RN066,0.7105903728378671,0.005935820469171424,-0.7135100768356946,0.00398382113212586,-0.8977549366333145,0.0012044836475678716
66,RN067,0.6538019678731039,0.00656812188862447,-0.6208541969528721,0.005477676888912244,-0.815248922312925,0.002165817763400983
67,RN068,0.2499536047104002,0.016122247928879247,-0.5328856810781533,0.00485336455684799,-0.38703113804191785,0.014788903369524608
68,RN069,0.14287404191771771,0.00706337780658043,-0.4865584752923504,0.005964885671422953,-0.6792436509987266,0.00600840240539508
69,RN070,0.681557168807638,0.002008152368025969,-0.8265167381508621,0.0032448835144277843,-0.7794419078767211,0.006101492560075743
70,RN071,0.17851862285479858,0.007216502646688024,-0.38175884538056243,0.008646144486689381,-0.7340000151151339,0.007185653933791693
71,RN072,0.403405479867521,0.010230556343748443,-0.5483292757741808,0.006692651330406714,-0.6918977496476367,0.005408411710437528
72,RN073,0.1023058439365806,0.0031387432316317162,-0.37567361089011925,0.0017015560845266098,-0.6379690384015126,0.00616935143542492
73,RN074,0.6582594429398532,0.007296030764561081,-0.7024464657729199,0.006100395854012897,-0.7725214940313595,0.0016961357010064138
74,RN075,0.2564517732908183,0.01316248986089919,-0.47828208533718614,0.016988282787407234,-0.7710973458959204,0.004131649105483471
75,RN076,0.7026420165927587,0.006966642090492141,-0.5742914698043818,0.009510533852178477,-0.8039154337921134,0.004616881449823849
76,RN077,0.24847485686901996,0.008627295727697352,-0.44530815575517285,0.002720245922106683,-0.6794639308504147,0.01090061546709006
77,RN078,0.7057802637610004,0.005088572248153132,-0.6234113546937896,0.0020878975856995943,-0.8240521089007409,0.0009966815083819994
78,RN079,0.3331705901941758,0.009673177690506006,-0.7101723700560636,0.005742453525386438,-0.6236186530514107,0.002568357620403509
79,RN080,0.242266017920587,0.010788452355038752,-0.4346172451265018,0.012894914475854977,-0.8090274621900312,0.004055487868961351
80,RN081,0.43192128592817397,0.007281875468632426,-0.5282612334881404,0.007635501741451707,-0.6206046647705766,0.0032177216816819424
81,RN082,0.4694504942081032,0.011515563592622954,-0.6784752394077397,0.006860575200030186,-0.793709669400012,0.0023400205786750713
82,RN083,0.34039798855591985,0.0054222039471974555,-0.5125227922956105,0.0030222733087377092,-0.7919824378784891,0.0001514384443333945
83,RN084,0.33414164443796807,0.010948942359520474,-0.4629266234481044,0.010907545970360887,-0.6977769751488584,0.003589479534068751
84,RN085,0.4110050462065664,0.003981183367836831,-0.44293708919902697,0.0014368382056685351,-0.7753316603660828,0.003940693209923215
85,RN086,0.11170093706330299,0.02354144836212329,-0.09410152390455544,0.006003951493149414,-0.5751869861404619,0.009103801854931044
86,RN087,0.27122427331602766,0.0031536753660529318,-0.6832985192759966,0.007618736027831673,-0.7213746788346381,0.0035362244031797033
87,RN088,0.2255129884947272,0.010958451102572158,-0.4938498730029301,0.009202506309869565,-0.6977199372663221,0.005056425039689188
88,RN089,0.20360726338237692,0.00955491385916335,-0.3979148394017087,0.011737899713087203,-0.8166852266512956,0.0028548316819684704
89,RN090,0.4545165738304741,0.00567820965032424,-0.35104604365943953,0.0026092458618630124,-0.6748626486134345,0.003688845056420917
90,RN091,0.5888947909842871,0.002898347300180585,-0.5091280124247248,0.003300565703794134,-0.8479818556416725,0.0031581727125136907
91,RN092,0.43513833435333704,0.005373040634476434,-0.6394042328008188,0.004353497109282402,-0.8198713436818225,0.0019931108468750403
92,RN093,0.3270608179860172,0.012027720462759949,-0.4709407830916239,0.01087625631014611,-0.6160902214274704,0.009820016480663845
93,RN094,0.7299722217411951,0.008716736358370709,-0.5671864136593029,0.00898505842970773,-0.8237571998397167,0.002699131339542074
94,RN095,0.5432705418809104,0.009454439826801518,-0.5557955965022322,0.0015027692711349933,-0.7665270000286274,0.004258903801847883
95,RN096,0.22951025900637423,0.0034039723465611018,-0.42296011039087594,0.004845328538771093,-0.7228037441056238,0.005736379108773899
96,RN097,0.595471423180133,0.012240689273249327,-0.3713340940273282,0.006014047554895477,-0.6851812701218756,0.005261779852132351
97,RN098,0.45603433103854935,0.010127836646272512,-0.651403641111087,0.0014063725712342857,-0.7672673339013004,0.004202881102393147
98,RN099,0.5092869073196735,0.015474200570103867,-0.48880651605322384,0.011697142232687174,-0.8237422742837573,0.0031299589927028587
99,RN100,0.44945343325933096,0.01068541964277363,-0.6837397223058105,0.0017418253506441487,-0.665075229803341,0.0017159189362370277
