,RN,CC(AB),Std(AB),CC(BC),Std(BC),CC(CA),Std(CA)
17,RN018,0.5819251982227407,0.007133744700114581,-0.7566818793584821,0.008439679315245438,-0.38488290101084915,0.005058888852994868
18,RN019,0.5539113998889903,0.0067436057381008024,-0.7530542001321193,0.003090847200655137,-0.3123759077914474,0.0023404426009329656
19,RN020,0.6776434940703894,0.004049426298770559,-0.3658692554645587,0.01028119858514055,-0.11806187919640604,0.002646012388876873
20,RN021,0.37010846745836395,0.019109308570623353,-0.7757511998055234,0.0038216206976873926,-0.3509259287376745,0.02021591602621743
21,RN022,0.3767944589088447,0.013768236726403727,-0.7407285867198324,0.005229065881124588,-0.13012457075404268,0.009468399677696644
22,RN023,0.7539601267297614,0.006542717195189948,-0.8910390816339039,0.001849660320755136,-0.7383298725996491,0.00835694601253454
23,RN024,0.5214294768610316,0.00218675417505246,-0.7568185365220109,0.0020201738390941935,-0.27503038002526037,0.004259090537451151
24,RN025,0.2944945778201627,0.01140391822504609,-0.6542337055988826,0.0005374386691779167,0.09709482922387935,0.004102671974881928
25,RN026,0.5314366821344302,0.002666101437214273,-0.725707377613482,0.00401785153204054,-0.29446840318340844,0.004864761224567389
26,RN027,0.6002468248636866,0.011299997127353082,-0.7486825957264062,0.003644695125585386,-0.5837624146217409,0.0012187235987225688
27,RN028,0.6508357154478904,0.0031618678601928562,-0.8103931677815046,0.0018358990442181315,-0.4686311103819614,0.0031951702459249408
28,RN029,0.6166778812678277,0.003739864528215906,-0.45619347504337004,0.013140720380482954,-0.04400303602558653,0.017148810177544892
29,RN030,0.612899810724235,0.009082649533532617,-0.5586786020171987,0.009398231319356557,-0.15104048183156463,0.013409927579807164
30,RN031,0.5159996407685119,0.0067789364225206965,-0.8400427904176012,0.0035570558345378255,-0.6124414351647532,0.004690286748722123
31,RN032,0.41285263130767574,0.005336873910694698,-0.6541366829447716,0.007855839184912752,-0.0326268315830062,0.012162799027159672
32,RN033,0.524157999594649,0.008302123717631301,-0.7300935841052136,0.005726098385640985,-0.3148344458782477,0.008510661965640319
33,RN034,0.4747149031386814,0.009035144022392123,-0.6358478419864028,0.009162041039060077,-0.3390086167299613,0.00029154773047760654
34,RN035,0.6141436918174438,0.005499875559095406,-0.6239622002123578,0.0033297223802726482,-0.4436209392093726,0.009000636908562213
35,RN036,0.3230027517970125,0.00979802226773854,-0.6103990343351112,0.004043758102190019,-0.21538158491622525,0.006499465354059671
36,RN037,0.48891080403770865,0.0128175565562791,-0.6708730594773455,0.010754901478381682,-0.2394601891571212,0.005685191990653786
37,RN038,0.5349456278620429,0.006780483550842078,-0.7493497440121605,0.008724974591578479,-0.42265213793706913,0.010983122093979312
38,RN039,0.614184977993174,0.011651599044008773,-0.5581421690474753,0.008593473981060619,-0.1095072538238906,0.0007421305634276438
39,RN040,0.5632902555451547,0.01219795369034978,-0.8220437411487994,0.0050471925644407275,-0.6578428022234815,0.006804980412327326
40,RN041,0.6599322185942903,0.0030163977802072145,-0.7291982418670094,0.005319000332293885,-0.3400524889137764,0.011423032397864984
41,RN042,0.4788156942070667,0.005607639005014257,-0.7002645049162318,0.006041223274123103,-0.36998708807061204,0.01888954149208593
42,RN043,0.6323969416786291,0.005400750183007021,-0.7819677572967922,0.00514544910140654,-0.4802443153770799,0.006105635138040019
43,RN044,0.6409893120834015,0.002210275712698958,-0.7499213844905114,0.00518838663806263,-0.4805391254932856,0.011028495570495735
44,RN045,0.6233643986099878,0.005638972648839865,-0.7830739247506564,0.00030416185033205136,-0.4046943501145814,0.007579678290526609
45,RN046,0.5490152781592084,0.011588705690909293,-0.5954376599787717,0.004723016412724996,-0.22487470590880373,0.011966307576699833
46,RN047,0.7065327267873333,0.007729730266668188,-0.675123956085792,0.008906452970803502,-0.4631408607201377,0.004327380751585852
47,RN048,0.4937791541418591,0.0018522433917618343,-0.6620190645788694,0.00331335696666339,-0.12108134684561271,0.005577618405727184
48,RN049,0.568421088127804,0.008914494524970557,-0.7505412490024858,0.00250381216585694,-0.20086862228518165,0.006772049312241572
49,RN050,0.6186513947773999,0.009171200075269328,-0.5954659484556851,0.00600028381680483,-0.1337568258622659,0.01540277600371535
50,RN051,0.6022691148675499,0.004043716050425889,-0.7225257351078982,0.004221492983887569,-0.4917506956974315,0.006448991880238523
51,RN052,0.5106367106340667,0.007482738359728825,-0.703904438892948,0.0024139443995223188,-0.37478048632856603,0.011240493496370655
52,RN053,0.5898953352387755,0.007400498681864527,-0.7405282397706604,0.0022899000821718107,-0.35843057681150436,0.0040240483834922
53,RN054,0.497992518276775,0.004303952803774651,-0.699209360531639,0.003805366787650944,-0.26019595053504213,0.005248722772238469
54,RN055,0.5520900986540282,0.00567987227457821,-0.7936495468534986,0.00762560063715623,-0.3712223840066409,0.013544981208718528
55,RN056,0.5452545698332149,0.004232113674083116,-0.6725061567756357,0.007084712156479666,-0.40394247408336176,0.012604699887005766
56,RN057,0.5234545266008176,0.009684266550503291,-0.6698109021898248,0.006339775480620628,-0.265403203429148,0.013044830052661854
57,RN058,0.5740370946870902,0.002998723953719891,-0.8034984109359256,0.004763618432422936,-0.4767134427524166,0.009997304455046475
58,RN059,0.5949407007641957,0.009229255391885974,-0.7599478495289386,0.00529390353095784,-0.4285964028746562,0.009664776882193438
59,RN060,0.5626439656717476,0.00333868875498227,-0.7177780678856971,0.0014503994302253506,-0.17073642446216697,0.004068636618643422
60,RN061,0.5849631035417437,0.006879632634918894,-0.6556323510474479,0.009664535642508996,-0.4016884850109197,0.014464261142762119
61,RN062,0.4025540245381998,0.0024636403760524292,-0.652773405905477,0.0058472779340033275,-0.2603738875131934,0.011105634133209703
62,RN063,0.6471921793911632,0.011153163221551866,-0.7751709207721641,0.004129951286137967,-0.38788349062581684,0.012890443341981384
63,RN064,0.6264168193643486,0.003101815000102226,-0.8245958793469362,0.004106329751473923,-0.4521810215222484,0.003946764597355154
64,RN065,0.3527378949602711,0.009588317857337854,-0.6264643681005059,0.0033729171123743325,-0.0371256574204501,0.011431428709609486
65,RN066,0.530526069351878,0.013271859872314483,-0.818169571192791,0.006719623303221067,-0.5088045725744778,0.016474171034848054
66,RN067,0.5476265346788222,0.015183295229388912,-0.5845377878638662,0.009337758221580887,-0.23678072479356496,0.019999527715122034
67,RN068,0.6145374344801134,0.005354971744926999,-0.7277334466996995,0.0032918545131380298,-0.3796593926591951,0.004224748559087501
68,RN069,0.6021144677812941,0.002427378148982164,-0.518309138103805,0.006382167823018888,-0.04975490643160337,0.0038816166325534385
69,RN070,0.32119090308972525,0.010453926258393845,-0.7302723503618513,0.0005334703046127041,-0.15362380847935184,0.008935039671389
70,RN071,0.3505442981269149,0.0032697468613605966,-0.7495941828047054,0.004481831675170717,-0.09912648326563102,0.006093652291362817
71,RN072,0.45405163179188496,0.010946402994508608,-0.5124523719801871,0.008245272041247354,0.14367851463422524,0.006782441454648695
72,RN073,0.5748388341258696,0.004848176774338175,-0.8373531434318022,0.004775607704814554,-0.5491196530436755,0.008933965926951521
73,RN074,0.6262285148217827,0.010943565648537424,-0.7790190847831312,0.0015879368575080586,-0.4742349235859813,0.01265872226705209
74,RN075,0.6078269306351612,0.010885415603680546,-0.6952769168430826,0.007280499034884374,-0.42592690387644166,0.009039686134745335
75,RN076,0.6203192835815302,0.0076732704300127375,-0.8581205290928152,0.0009327265958264811,-0.6262187278905601,0.003061552913389685
76,RN077,0.6297514525783839,0.006036179248917813,-0.8038591763322454,0.003917838090356981,-0.4495196254568918,0.011207023875855494
77,RN078,0.5270749347723938,0.010899240247560182,-0.5507632176343075,0.018332729117246534,-0.1686048770880538,0.017183944821379128
78,RN079,0.5259370691643142,0.015064227244584552,-0.6875552815132152,0.002496470337161729,-0.3952319072007966,0.010073945209990552
79,RN080,0.4135179343451831,0.005254255648464261,-0.7976104183850373,0.005351594955271567,-0.19426209893437996,0.006284740393502873
80,RN081,0.7705631889798873,0.004772929189658951,-0.8444018347760399,0.002519533829096264,-0.8039979688235716,0.0030811611050039047
81,RN082,0.5236201514886,0.0018308975545990992,-0.6005403781775192,0.004823234125798186,-0.168562245805447,0.007287075811779893
82,RN083,0.5388980978183243,0.013920939068074187,-0.7678505874832134,0.002603698300812506,-0.43773941186575893,0.019350573536479485
83,RN084,0.6818061406831594,0.005306401323814248,-0.8186133593894896,0.006054106307321078,-0.5253902960192977,0.010577296647093042
84,RN085,0.6068459154387091,0.002105551403294242,-0.7373585840328131,0.007936698274312719,-0.3256200495097374,0.012157193721100051
85,RN086,0.6645406287391173,0.0022922416304892662,-0.769598168025985,0.003548209514106189,-0.37942919867914443,0.004730015445764718
86,RN087,0.6034093460884417,0.0015482688943044532,-0.6567420039776001,0.0055918335225141275,-0.32006009984812644,0.012964236354056783
87,RN088,0.5188501563200781,0.0070765437779488705,-0.7035428842646273,0.007816247369224108,-0.3573295227463847,0.012687644484926765
88,RN089,0.6440418178935731,0.008904316657438788,-0.6340136028218222,0.006233861729866346,-0.5975962007023615,0.005587182020347857
89,RN090,0.5081891963476969,0.011864449143935056,-0.6544973896258812,0.007121857392663994,-0.20157348669779052,0.004743246336359724
90,RN091,0.6570280359170221,0.009906275138552577,-0.8762664647874782,0.002466308515630486,-0.644799628047994,0.007991780166429652
91,RN092,0.6543705768949174,0.0011688541098545241,-0.7085712744201261,0.006052645112762581,-0.433845055231915,0.007853461524053688
92,RN093,0.5246500295678383,0.0026490562016164903,-0.861192768322935,0.002848995353533375,-0.476320515822474,0.00850363349404862
93,RN094,0.5298602159588796,0.005105750770004376,-0.47138576251971626,0.011389686863726147,0.09698371050428489,0.022010859248101672
94,RN095,0.4811905227141302,0.00788813584037473,-0.5424523628143514,0.017294387596047248,-0.2229870762739491,0.017388441181587853
95,RN096,0.5589287406204675,0.0026990575038106793,-0.6751712660012782,0.005734793437342314,-0.31015328988008123,0.0036379230439909853
96,RN097,0.4942512185475412,0.005003700879910307,-0.6149575515647717,0.0032267720342958476,0.05277487866387373,0.0031665477375498363
97,RN098,0.5876368296083863,0.0017576425840907912,-0.7937901497875729,0.004586037102875375,-0.5007921128179196,0.005845449794220651
98,RN099,0.5572256140767041,0.0075609197836016455,-0.7141424226319439,0.0021815454928977864,-0.4043241346244571,0.006913388702056703
99,RN100,0.631391787061565,0.0036579924840272142,-0.7501983024064894,0.011739181447580833,-0.38413391385109624,0.004915182426963004
