,RN,BC A,Std(BC A),BC B,Std(BC B),BC C,Std(BC C)
16,RN017,0.29788387463092625,0.0015143697823973964,0.4254816202985829,0.0012992608496977301,0.3536895843582902,0.003679804517791892
17,RN018,0.2511686541084224,0.0013601587332481887,0.5020050024722177,0.008632966453455683,0.37758929453536694,0.00915551454429083
18,RN019,0.2675357773164635,0.004371188433849706,0.454386376506934,0.012334525746531972,0.2565261118164472,0.008608473879486288
19,RN020,0.24771928932323384,0.002102098065200404,0.4307847369780718,0.010336429171462111,0.32451043044599265,0.003634180458561584
20,RN021,0.29430536687253267,0.005594762676440865,0.40362664730494174,0.004687721232686949,0.34760719773169396,0.00818549836437274
21,RN022,0.3818727857269663,0.007121361152355083,0.3996865343594373,0.008650070015112319,0.27950664696301974,0.006042852163320089
22,RN023,0.3499180731437804,0.005699467910463463,0.4833078093168343,0.00403296954593984,0.3705336957400247,0.008812334416286961
23,RN024,0.31449989673474854,0.004528658582001308,0.41892089525501347,0.015415741021518948,0.36352761006038964,0.007050513622326087
24,RN025,0.36290002698473384,0.0012461671726826061,0.3735192990509353,0.007529383414853126,0.3407980862112027,0.005948433171297773
25,RN026,0.3789900347022533,0.008989902951731755,0.3762910274903426,0.013280961128530475,0.27074284049255654,0.013215408554074359
26,RN027,0.23518338220171134,0.00467532754242972,0.4010575152346234,0.006453499282624762,0.3559897761998558,0.004429391229431515
27,RN028,0.286530149598466,0.003673554011456062,0.40158006822405684,0.00567666562720929,0.42064525062866226,0.004674900306771831
28,RN029,0.2717999503970767,0.0029938370443030257,0.33486884986997983,0.01039949256449154,0.3967014513574773,0.0022922475010213536
29,RN030,0.3869397604921094,0.018120702697825928,0.4046634557202546,0.0054907960125107945,0.31055925898423076,0.00470984476980983
30,RN031,0.31590349890848096,0.003227535620738254,0.31801888877677664,0.008596598109386627,0.31715279058091134,0.004059390567565568
31,RN032,0.3127155230855838,0.007378697556986158,0.43434828295000544,0.010143455743806368,0.3328998228483218,0.006783105521926927
32,RN033,0.31489155195345114,0.010693504330890431,0.3820588803876182,0.008599637554277758,0.3336472802278061,0.017035335643107986
33,RN034,0.29059163678391575,0.008630358024411635,0.4752757701490707,0.010316291576225144,0.3654378379480376,0.00661865641199044
34,RN035,0.2664309211658031,0.00463022228008092,0.45396695631545597,0.00839164920607259,0.2673189106099073,0.009899886916188332
35,RN036,0.3231721579751385,0.006097885185520942,0.39655794297047287,0.0013670438790702921,0.3161889851564405,0.004372696821182149
36,RN037,0.40362998780770204,0.012377878632249149,0.3833374200905928,0.0028601392577772603,0.2938829081867226,0.016857933144878996
37,RN038,0.35439770086251143,0.019053560882430785,0.45468090532723776,0.015538459742255876,0.4363148143400762,0.00407200676951901
38,RN039,0.2698574761940726,0.005151754532765767,0.4476504147455575,0.012136817367664277,0.24137230496645992,0.00389631063753465
39,RN040,0.27519238133662505,0.027120760525120666,0.32332912844959455,0.002790143218972173,0.38917302524098624,0.013634469982607733
40,RN041,0.309216278754931,0.005531778348195989,0.37210074516676905,0.0028103984316525128,0.3321015496570958,0.0007876151548632869
41,RN042,0.344630730094238,0.008053876349304063,0.4231605108135757,0.008193180144066245,0.2727774330241639,0.005152452696142256
42,RN043,0.2958800841619725,0.0013043214572492935,0.4105831406814045,0.001820692422856954,0.2819783203699635,0.0034008135984831362
43,RN044,0.2888391382445427,0.014459850693670812,0.42224499666530946,0.007366078764333074,0.356419994746239,0.008397040009495902
44,RN045,0.4500056101256203,0.009655497978301399,0.40191038802592455,0.008729966606487963,0.29244175924915655,0.010495945792691247
45,RN046,0.31124824491129816,0.006627830996035038,0.5469348604580738,0.00951485657704403,0.386687221212306,0.0005064184529791807
46,RN047,0.3099662364849659,0.005534261702514809,0.37668966585013147,0.004942861095707651,0.2784312181497212,0.016918999597425908
47,RN048,0.27532162579895064,0.007561656219694387,0.4068074377690636,0.005755895845420793,0.32460847259393066,0.010578418619897872
48,RN049,0.3671095931704123,0.0013348983997103474,0.3488679957109085,0.008147656932632114,0.2897762506566295,0.0020313194432255753
49,RN050,0.2919182129299749,0.011236607851716629,0.45347519648041673,0.0020655271024291174,0.2998334919069842,0.0010078419121715989
50,RN051,0.24693853312738065,0.0055966033836143065,0.36381236416627444,0.005000616789798232,0.38266743802134684,0.005240352204357969
51,RN052,0.384402914159603,0.007655609834823981,0.3892674557878877,0.007367559996017441,0.30455175970140663,0.005276474713092607
52,RN053,0.3646638018042108,0.0012433605458333045,0.400637676587718,0.0046538571966231405,0.35923982582453823,0.0026907391491812023
53,RN054,0.3256707122926457,0.006803343117264974,0.37462335797472085,0.0045718277534074064,0.30737793499222965,0.011339940910151357
54,RN055,0.3124131631903542,0.016736918440106992,0.4210393663016783,0.007737841585526858,0.29667426686239473,0.009248754405059647
55,RN056,0.36132944916791204,0.004724941115582216,0.3668429022997435,0.014165096938719814,0.26812224197408446,0.01065652052459993
56,RN057,0.3407907990368469,0.0047138004977533305,0.43266344377381355,0.007205099917312272,0.27229396572653736,0.011155981872342815
57,RN058,0.2789879425240946,0.004084356159788524,0.3452702903711707,0.006664300454307272,0.35970103529568015,0.0037592326385282194
58,RN059,0.3404616147349187,0.010789265296636184,0.3775534769076297,0.004786757319617104,0.2506911487059136,0.004912004372006512
59,RN060,0.28563160685973155,0.005630008885718829,0.32385029280024075,0.015121519336225414,0.4231580885410258,0.007108339579335809
60,RN061,0.4372236951441975,0.014157165544464076,0.4299343387607896,0.007207022003389719,0.30185100697726697,0.006819652424294537
61,RN062,0.2614398744248035,0.004402017121752762,0.4098940872428359,0.012687253903487884,0.39531073692418356,0.008271257558927984
62,RN063,0.3107050594993616,0.007335434447300451,0.36676143984687987,0.00365128002083043,0.4000807555669268,0.006308048898127896
63,RN064,0.29372125647230746,0.005770102084111839,0.31800391288126284,0.0035607368169269633,0.3167662577753332,0.005047549927734274
64,RN065,0.34928928837762746,0.004518901972084103,0.3750833278516041,0.011023248635086953,0.3666510074764336,0.005068546044310562
65,RN066,0.2991623613160367,0.007383494628380131,0.39223860201542377,0.006234477337330751,0.392357626877529,0.0058143822323277645
66,RN067,0.2591825503582774,0.011623732859467977,0.4815419186673034,0.007233942312797505,0.35002107250408426,0.011919653695322429
67,RN068,0.3013310903811693,0.007806332584197747,0.4201628975793532,0.0062103474576357,0.4344021187485154,0.0035563759683046796
68,RN069,0.29619725950546505,0.00382375098499659,0.4723260118709591,0.004676912780951915,0.30684720804435806,0.015053812755911106
69,RN070,0.2777202093398634,0.0043985515167131945,0.405658782819629,0.008118209853986084,0.3855979642693838,0.00976591255990294
70,RN071,0.3756508266868734,0.005342776717324937,0.3870419266930783,0.004593493081406558,0.24928976596127447,0.0040536787871732465
71,RN072,0.2933394234951382,0.007284690567660455,0.38805916141668173,0.0009034949675881989,0.33246764053848477,0.002867402042300065
72,RN073,0.3034470379898278,0.0034831049639764823,0.4778965117014586,0.0018247945502085309,0.3771443452028791,0.0187211538561712
73,RN074,0.3039961210386402,0.0058100097517454164,0.3916879961873209,0.008558657215199163,0.3005007756677025,0.00767305031255243
74,RN075,0.34142137704135506,0.010827059474013094,0.34484706038976015,0.006617277141128207,0.37738096940934424,0.00762478815678202
75,RN076,0.2902706235556496,0.0022574768112204103,0.3789171460543586,0.0035411679239188733,0.2792863023607813,0.0031630443370045365
76,RN077,0.3629934567962852,0.01560707602649148,0.3480968544674246,0.008131736278396784,0.347621881411492,0.006373372176139798
77,RN078,0.3866478954978206,0.004206286328047911,0.40865453046269257,0.014808509525579881,0.3143619698186634,0.009634297350292215
78,RN079,0.3060702650536309,0.017584053416599712,0.422296723572333,0.0009092349972166792,0.35650170029752637,0.0033399311822370275
79,RN080,0.31406681594773356,0.003951427296876538,0.43841377532717596,0.0032819377730218123,0.2699293291514337,0.010747792882277415
80,RN081,0.33763721483004466,0.000787371411475063,0.3526942097804889,0.007462017224153076,0.27675970197635635,0.003765535046280873
81,RN082,0.28578996055808326,0.00964058508981917,0.4259633055825607,0.003528780805129972,0.34907342664596647,0.005281538611671254
82,RN083,0.28658104450944205,0.006655425820263509,0.39188851731076585,0.010703749637279734,0.2979635383922145,0.0058038027426537
83,RN084,0.29280334149401893,0.017800142565229566,0.36434017997054147,0.008900418571474764,0.40117586439052116,0.010016798282081834
84,RN085,0.251880728976778,0.004522258918141167,0.5352643589964533,0.01043598933568033,0.373991224205972,0.01128925903358205
85,RN086,0.31609591405641385,0.0032223646174829182,0.4014825342483286,0.005244615107501014,0.35742364561304,0.0035886428044352007
86,RN087,0.26520795555859983,0.006675149376794925,0.4500459581582652,0.0041952200041006395,0.40058455702422896,0.0054785529159396065
87,RN088,0.3225927258819059,0.0013564036334244665,0.416856073321868,0.008438694836276904,0.30399972956076793,0.0015190322761484628
88,RN089,0.5158379200487894,0.0051378847393543465,0.3523241051340507,0.0077345052612472626,0.31340298318604154,0.004782469890225797
89,RN090,0.3302302175381832,0.010660534851506732,0.45296780164766676,0.00469049732870117,0.32232150666567055,0.009365963577753992
90,RN091,0.3986469196104798,0.0059067482975116836,0.37937910377084944,0.0031876105669711666,0.24879702469928655,0.006186294000537058
91,RN092,0.29215861382580494,0.009064068524347773,0.337281958360707,0.005653225207554186,0.33340859605934403,0.00484999338335047
92,RN093,0.2902214005890258,0.009916216493409081,0.4134288121383956,0.007931014853851706,0.28441131093269606,0.01005496362567414
93,RN094,0.2684120472714096,0.005188278683797502,0.43770987699372815,0.006902400857775872,0.3664291561982466,0.0034913506964947476
94,RN095,0.3282305669384335,0.013832162030050898,0.47452444907066343,0.005001186264032137,0.2854037147881438,0.008834872061191386
95,RN096,0.31995935853168594,0.005421039647079012,0.40604201633315967,0.005357084097391012,0.37321407200986484,0.010245417184818702
96,RN097,0.31667409107972305,0.0070242984331279614,0.4076587449377918,0.0023787763071689595,0.3092049610276886,0.007944635554923522
97,RN098,0.2637187093543265,0.01583430575808637,0.44274198749199467,0.013347359873329087,0.29455492821119905,0.004398059259156963
98,RN099,0.2670419836609932,0.0036159184796408926,0.46986768103726423,0.011855341127314033,0.2963461248023716,0.009356307693369701
99,RN100,0.32193470296545224,0.007140883709720258,0.406977532365912,0.0028843218458285166,0.2829557353158922,0.012756031427944027
