,RN,BC A,Std(BC A),BC B,Std(BC B),BC C,Std(BC C)
33,RN034,0.36143145692023565,0.01622568188597844,0.45077865843912973,0.0020438566091740204,0.45481402829357287,0.0009902042693225464
34,RN035,0.38289173787267733,0.001992187095619188,0.5693980078654294,0.0007066722603146926,0.5089448654480807,0.00794357881788622
35,RN036,0.2860535208828638,0.0072155004314035254,0.651454717888179,0.005487164081255402,0.5182691128096772,0.0056619712386719
36,RN037,0.25958228396135125,0.0054729303769302075,0.46171256631938046,0.006363329344418071,0.30628698538472793,0.004304431875409753
37,RN038,0.34545719474464337,0.002509068529345065,0.6238696196859723,0.0045264301261409646,0.4808074871610757,0.008262654894184058
38,RN039,0.38780853083325595,0.006818529956473877,0.45338506428222586,0.0010383668573673622,0.5097065420624123,0.0044200027139918415
39,RN040,0.33596190619559124,0.0031842621211403163,0.41392008927024504,0.0034384258545875636,0.445126307117299,0.0065685681586771395
40,RN041,0.48308412179313015,0.006700248826903777,0.5508879667913064,0.004440423957479855,0.692720033536538,0.00526426909113666
41,RN042,0.3426452154306423,0.008189754136309091,0.40360779031207406,0.010398930386961958,0.39103349611525856,0.0023408981333988945
42,RN043,0.45150284562396314,0.005412571306181635,0.4267678010689548,0.007773069731710167,0.5049023412691629,0.0029892612615094096
43,RN044,0.3996750579058997,0.0031271156422142767,0.4787379159834386,0.0014613465181381317,0.5616060805274826,0.006995295474386798
44,RN045,0.38707265765798216,0.004292308188145697,0.4051141363733348,0.0044065591986773255,0.32396621068116055,0.011017455233208977
45,RN046,0.5336042566654314,0.012324246728831211,0.5230276381789994,0.0023838807199975747,0.5747583676419751,0.002428931175103415
46,RN047,0.3700751081963718,0.009633075890944462,0.6119243618569564,0.006967864623961227,0.5309531642404349,0.01253783957333815
47,RN048,0.4039645305319508,0.005723254425376077,0.4245151966657317,0.0056382539227988445,0.4144278932710794,0.00833187773701312
48,RN049,0.4659473673295773,0.005760537825600043,0.46135847131222296,0.009274644208445402,0.4801350700614442,0.005424031711826983
49,RN050,0.30716387723441746,0.011912303539516274,0.3732993962336157,0.005960496961113459,0.5708222424405628,0.004061724568545094
50,RN051,0.28676142749086175,0.003140862143968588,0.441625212217917,0.009099837669255782,0.5117973900097824,0.003933603139816028
51,RN052,0.3216339143154517,0.005585385274825659,0.49155928401751064,0.006495018719329613,0.5172655893471002,0.008335166366435571
52,RN053,0.3767462924110827,0.002752098064060107,0.5096097132988593,0.007901234259171023,0.6257358782593273,0.005842164777495792
53,RN054,0.3626198392940016,0.010710988615123571,0.39922113873498377,0.0020324283979446926,0.5764310771704967,0.009105657929924668
54,RN055,0.31551517144349445,0.004395720716639279,0.44780940923234275,0.00668569578601517,0.41442947147314263,0.0014607224478644996
55,RN056,0.39291891749951935,0.0036966418009035554,0.6474814582063857,0.00245531883711131,0.6469861077828413,0.0035832518979399147
56,RN057,0.3038350061318256,0.007844165491713233,0.4412403631124782,0.004704754667275159,0.5015477498101961,0.009446696522796193
57,RN058,0.37966363497429745,0.007290871706931134,0.4908238095129181,0.0024917994716888697,0.4757594960829825,0.006497590432479785
58,RN059,0.4042010518504984,0.00462897706454249,0.3946133140058948,0.005335022581774558,0.474216388607503,0.009203107017821703
59,RN060,0.4798328148332045,0.014558340738898716,0.40132240190869434,0.010872487065643064,0.39161531419225737,0.005269781017404618
60,RN061,0.2997053710550554,0.005221375879688417,0.3888867718258486,0.007210836836069989,0.3136440507736522,0.00734152057544858
61,RN062,0.43473002388089893,0.009135734410089299,0.4541096688163399,0.00492782321126757,0.6146259634946308,0.0008111068678991386
62,RN063,0.2920571961408226,0.0013931521438525958,0.42932907060075814,0.0026172808224633063,0.46155916908535927,0.0025216971702791556
63,RN064,0.4357435351498287,0.0162443859781458,0.45561350244515353,0.004992556171345959,0.4035988731413826,0.005199948969343109
64,RN065,0.44260294163949077,0.0008530019762695604,0.5240644391107412,0.003215755840301429,0.4810061165430924,0.007400430781212474
65,RN066,0.3785810181154072,0.004905395922408064,0.6705336601701388,0.006127552466971698,0.6429240627449669,0.004771560689551311
66,RN067,0.3721279150709364,0.008795004719416136,0.6622747070752628,0.0061013263626389395,0.46038124915071016,0.003462551614717911
67,RN068,0.34416564610423683,0.0063886692145772965,0.3529423220548365,0.001954127336362598,0.49829156432474075,0.0020880184896663037
68,RN069,0.44743775392721213,0.031988020136700254,0.5110549854401816,0.008581666326969934,0.4720857314002724,0.003943605853786881
69,RN070,0.5177284459028577,0.0024001825299373126,0.5598856907898137,0.005358972348475208,0.7460336473724714,0.004012352503229404
70,RN071,0.28147195994287016,0.0037874070465446236,0.3984524886733347,0.011214753746730779,0.5365136857714059,0.008246670248449705
71,RN072,0.45731340039035456,0.004682644202645202,0.4157475736470803,0.004015561604431638,0.4986840770887128,0.004984692772207479
72,RN073,0.3713668081062704,0.006245633811819649,0.40051548991620906,0.000944061403949791,0.3589407454249544,0.002644409879646185
73,RN074,0.43569885857145474,0.0038941260746578736,0.5862669762092524,0.004845800364373738,0.4692655643155313,0.00433171329699566
74,RN075,0.40281121333033526,0.01051550684309358,0.4635172397205504,0.008026596223286449,0.5385625171408533,0.00798732361578392
75,RN076,0.42936488727973393,0.006028641089893161,0.6363321663931224,0.007067084193865026,0.4226751099046531,0.0024138061066619333
76,RN077,0.2882440698511039,0.0052187866589267036,0.4398898777724081,0.005241253776899525,0.44708034952109305,0.00421562324660698
77,RN078,0.37631508810304853,0.0076397013691972375,0.626239450632574,0.0005225297102780522,0.5333538443370186,0.003291845225563842
78,RN079,0.4342124994057935,0.0048303938637792344,0.43373882557860693,0.0072413810573617185,0.5387750201627027,0.005055077290199446
79,RN080,0.3122266175989586,0.008832276371670562,0.4807518310714702,0.005864689538964143,0.5556075064815674,0.004519342505491432
80,RN081,0.313593541884248,0.005839678080194694,0.32874123780708375,0.005830402176671045,0.43549013451309265,0.0020614069731359603
81,RN082,0.3844154393361597,0.009176128759954211,0.4579674513641452,0.0022988372070921097,0.5861414457818594,0.0032401941150338974
82,RN083,0.31920567152827384,0.015426393712820374,0.4876406734556287,0.010970493790985306,0.5597575808634997,0.009656135921941537
83,RN084,0.383022719405107,0.008586338613933629,0.4319236834116902,0.0009952106931773713,0.3922203833449369,0.0045442831833934355
84,RN085,0.3309453032259928,0.009258228903879753,0.517097360428043,0.009615909985295856,0.4226822527266856,0.007146441842138366
85,RN086,0.32916070705501316,0.004505225019687169,0.447002549185779,0.0022052759293782987,0.36510373107178884,0.006623687949412464
86,RN087,0.37553346936469856,0.004964119693794828,0.40617447736120865,0.004540367974345051,0.6095704373266858,0.00684606697078366
87,RN088,0.4771807897794788,0.010072704265366774,0.42503374300605107,0.006746464053061254,0.5147708613175863,0.00368231941691843
88,RN089,0.2941968924258987,0.007174116690518915,0.5339094276076265,0.002709049201847836,0.5256115170491699,0.005449391872604389
89,RN090,0.27559644319931803,0.011424103120465488,0.5056851921587299,0.006783285651278734,0.3740878517444483,0.00841869706254588
90,RN091,0.3424270418281912,0.004062715092836622,0.6171874514888009,0.004141964685830135,0.5643585873318507,0.0036842648183511885
91,RN092,0.33425830256653427,0.004461614933325805,0.3728231579975487,0.007634831115391208,0.6254911664649759,0.005087401944679747
92,RN093,0.36561729261906856,0.007519223793135415,0.35553230332235364,0.00459773078753135,0.43491134841147777,0.009591738139092025
93,RN094,0.44974737323030095,0.003037894521132204,0.6255516841330208,0.0033747502407786892,0.4635772209404376,0.002021339734052182
94,RN095,0.4195876167017402,0.002929915834501153,0.46225924077815606,0.0030553902893059722,0.44046797221109735,0.0037493105140773003
95,RN096,0.4201745415513032,0.00940645128579207,0.4802955113358834,0.006053254020672514,0.4842355526860674,0.0004119303659279931
96,RN097,0.36142604874363443,0.006013740118526605,0.5667503412459888,0.018491662480540894,0.299012326691722,0.009822493819156574
97,RN098,0.4155366128961037,0.009939284928872735,0.49661180869604243,0.006145233548866278,0.5696879535975983,0.007731298626539865
98,RN099,0.40139596115960163,0.006077476379893567,0.6528526799238251,0.006356748331580727,0.5227576123668042,0.0021755199562500846
99,RN100,0.41387701751429257,0.007868290119416605,0.4073113909621997,0.00318873631605315,0.5628673549898535,0.005375582279515518
