RN,f1,f2,f3
RN061,0.2644403319874383,0.3446893225661732,0.3908703454463885
RN062,0.23226980011708623,0.2378523040896546,0.5298778957932592
RN063,0.2386839954656895,0.31125932565312525,0.4500566788811852
RN064,0.16395011105416027,0.2130018793780967,0.6230480095677431
RN065,0.21724876289610376,0.34504697408997304,0.4377042630139232
RN066,0.3439871570344425,0.4269994162288383,0.2290134267367192
RN067,0.1747922164053791,0.2482961039694075,0.5769116796252134
RN068,0.2774636974114676,0.3308988119152844,0.391637490673248
RN069,0.27041969136099225,0.2360463439257728,0.49353396471323496
RN070,0.21662367540435026,0.23637060791968767,0.5470057166759621
RN071,0.24712954613766155,0.25058010219416893,0.5022903516681695
RN072,0.27729354409809426,0.2529915792583838,0.46971487664352196
RN073,0.24198516828294353,0.27606552033249127,0.48194931138456526
RN074,0.2129728913388205,0.38523748395378693,0.4017896247073926
RN075,0.26623277474519985,0.3482746115967477,0.38549261365805243
RN076,0.2489461210964535,0.3035800423648833,0.4474738365386632
RN077,0.2457185811399686,0.3054732438556737,0.44880817500435766
RN078,0.2665298716274653,0.23995658735946004,0.49351354101307465
RN079,0.22101954923572267,0.31611740530323845,0.4628630454610389
RN080,0.2296325985303941,0.32818971275885106,0.44217768871075486
RN081,0.18155434559276762,0.2731790630778714,0.545266591329361
RN082,0.24557574677831226,0.29771661025001483,0.4567076429716729
RN083,0.30717941891842837,0.3349387093261051,0.35788187175546654
RN084,0.21749584989184567,0.25502288847527543,0.5274812616328789
RN085,0.2792270907040939,0.2512214403276182,0.4695514689682879
RN086,0.27257422711968166,0.3051510778783506,0.42227469500196774
RN087,0.2405640394585544,0.29888442839563456,0.46055153214581107
RN088,0.1945364238410596,0.32884105960264903,0.4766225165562914
RN089,0.22408334847030126,0.2927186859381893,0.48319796559150946
RN090,0.1779477430478801,0.20969096777045845,0.6123612891816614
RN091,0.17765483678435334,0.22347458794362057,0.598870575272026
RN092,0.18571556591092392,0.28559906801684737,0.5286853660722287
RN093,0.1657501099868016,0.22845829928979952,0.6057915907233989
RN094,0.2439341914696262,0.3048445102602073,0.4512212982701665
RN095,0.2214278214220941,0.36766544801977835,0.41090673055812754
RN096,0.2646547822405209,0.3491889682157301,0.386156249543749
RN097,0.21283608260813092,0.2706682686063125,0.5164956487855565
RN098,0.2923473303365859,0.3426159412345138,0.36503672842890034
RN099,0.18860683245848034,0.2533516909043972,0.5580414766371224
RN100,0.20925649707672375,0.25882698777341073,0.5319165151498655
