RN,ConPr
RN001,0.4646777496063807
RN002,0.49817144313825457
RN003,0.42359172769563813
RN004,0.48494191821047633
RN005,0.4459382781156334
RN006,0.47773992000487986
RN007,0.4345521585497004
RN008,0.45030418475532324
RN009,0.46215934371523915
RN010,0.47379430563625796
RN011,0.37406740674067407
RN012,0.40614453814313944
RN013,0.444346623066281
RN014,0.4439044178428191
RN015,0.42277673078974504
RN016,0.4759109360947033
RN017,0.5091895736772062
RN018,0.42332209563667367
RN019,0.5324422134018212
RN020,0.4020699422595054
RN021,0.5087756174461376
RN022,0.39230107091318767
RN023,0.3908075896882873
RN024,0.42521204392728007
RN025,0.44471742323564384
RN026,0.46395509158952136
RN027,0.4492828941195152
RN028,0.35352809278074004
RN029,0.43690394953647455
RN030,0.468427911384907
RN031,0.4403369705273116
RN032,0.4372720758873667
RN033,0.42600377213733137
RN034,0.3766582575790527
RN035,0.46070395634379263
RN036,0.429544391262101
RN037,0.47074558854728765
RN038,0.44543798295395054
RN039,0.44283375437759537
RN040,0.44738756122903367
RN041,0.47597160566211577
RN042,0.4771362050823163
RN043,0.4996305418719212
RN044,0.3613240854868699
RN045,0.45619192346976906
RN046,0.4340340989384606
RN047,0.4456970166091618
RN048,0.44599923369200806
RN049,0.38305142320488356
RN050,0.5026830520545222
RN051,0.44883134251238566
RN052,0.3648809309363404
RN053,0.4115810182052857
RN054,0.4338274917162545
RN055,0.42572790816090356
RN056,0.41415438885746875
RN057,0.47094316579188417
RN058,0.4953834531770236
RN059,0.3987513071292366
RN060,0.4266263237518911
RN061,0.45950659830209295
RN062,0.4104236800334897
RN063,0.48889427103831756
RN064,0.3304679773359584
RN065,0.48327503886298023
RN066,0.5204617499904518
RN067,0.42825784907819303
RN068,0.48911206511392996
RN069,0.42634991679577666
RN070,0.44988719757280293
RN071,0.40627379908033123
RN072,0.4097991014664745
RN073,0.5448853785397804
RN074,0.4285100648530279
RN075,0.44556195442319435
RN076,0.4309652187430965
RN077,0.44539835828102364
RN078,0.4352711684246183
RN079,0.4565827062430323
RN080,0.4094962732102961
RN081,0.4712649422300404
RN082,0.43042687384186457
RN083,0.43570623181951695
RN084,0.4546694735675803
RN085,0.5347594211070388
RN086,0.4625213306086334
RN087,0.4347959679257813
RN088,0.4855558877082371
RN089,0.42804786717019616
RN090,0.5067358327438497
RN091,0.42518204369048573
RN092,0.442947678989101
RN093,0.4241749424854474
RN094,0.453764387492256
RN095,0.38719032486965105
RN096,0.42432141871771206
RN097,0.4462964983091524
RN098,0.42473976520669127
RN099,0.48182288482340213
RN100,0.4931445586037261
