RN,ConPr
RN001,0.055062350775781144
RN002,0.024521290676811153
RN003,0.0228824098383308
RN004,0.0434944077384808
RN005,0.08441866209170833
RN006,0.09104455501625174
RN007,0.07921723767091719
RN008,0.08536369274386463
RN009,0.06099833147942158
RN010,0.04763509587449157
RN011,0.2782478247824782
RN012,0.04349806051833359
RN013,0.04494838578601627
RN014,0.15046076600434743
RN015,0.06871599758205028
RN016,0.03256034419893532
RN017,0.024310495158551694
RN018,0.02078005115089514
RN019,0.03413495213635302
RN020,0.057907542579075426
RN021,0.04606761254160098
RN022,0.07141952960834451
RN023,0.014493292552548644
RN024,0.09045529669370873
RN025,0.0941281387703714
RN026,0.07159740003939334
RN027,0.09541442007174668
RN028,0.035715435204754904
RN029,0.10910740142802457
RN030,0.08747918074942333
RN031,0.11355221738350378
RN032,0.03223288096078369
RN033,0.0778882424397417
RN034,0.02870688530294463
RN035,0.06615006821282401
RN036,0.01121927520063339
RN037,0.042643274206491964
RN038,0.10850976203938321
RN039,0.06819832811093884
RN040,0.06153332343773193
RN041,0.03664461010134852
RN042,0.0753316265234935
RN043,0.023909218859957775
RN044,0.028380721582718784
RN045,0.12113964940252277
RN046,0.10472414108415007
RN047,0.05799619562084668
RN048,0.07669465819470608
RN049,0.02812440678982126
RN050,0.04228291293330463
RN051,0.09858362967690952
RN052,0.020018974192696135
RN053,0.016061038190504938
RN054,0.09715772939382473
RN055,0.05168726565754756
RN056,0.16838412208471928
RN057,0.03229183326305995
RN058,0.06281301586413363
RN059,0.05886694962170142
RN060,0.02670372585582099
RN061,0.04548415566949651
RN062,0.03417871657567459
RN063,0.044342183605300074
RN064,0.019484420782149757
RN065,0.031256939817899176
RN066,0.0589122713210862
RN067,0.026212243277639612
RN068,0.10390644728918588
RN069,0.09752682618924657
RN070,0.03585474850677247
RN071,0.027329779337337202
RN072,0.0453166059167585
RN073,0.03356083331039987
RN074,0.05248884022572223
RN075,0.1505503209517995
RN076,0.11079110791107911
RN077,0.058000965717044904
RN078,0.09606242188503814
RN079,0.060470666109253064
RN080,0.09085105983515761
RN081,0.029234797905089354
RN082,0.05215646940822467
RN083,0.027459043576308285
RN084,0.07262856114011883
RN085,0.03497086739968048
RN086,0.04477847767922978
RN087,0.06433675947309472
RN088,0.07771013941353914
RN089,0.06765779116273882
RN090,0.07306452880609919
RN091,0.06543570456909659
RN092,0.04020885701252948
RN093,0.11493085972998862
RN094,0.05864227721803776
RN095,0.025247071648206994
RN096,0.06254459656166456
RN097,0.11831569761099596
RN098,0.04835544913365925
RN099,0.06612425339792127
RN100,0.03495392437241818
