RN,ConPr
RN001,0.05099152513985194
RN002,0.06885440780829631
RN003,0.07223148803948
RN004,0.053316217372700044
RN005,0.07447710570944036
RN006,0.029652265185887452
RN007,0.07055006590184135
RN008,0.038986728864350985
RN009,0.10017357634020962
RN010,0.09689682770663562
RN011,0.040692674923151435
RN012,0.0164255677039529
RN013,0.06297920232596309
RN014,0.06517622009301283
RN015,0.0359196330512307
RN016,0.04993144560357675
RN017,0.03823986749146469
RN018,0.024796702126326606
RN019,0.044569423821137585
RN020,0.047999606041632954
RN021,0.10911837100022376
RN022,0.05080429716364463
RN023,0.0560792349726776
RN024,0.044103318891353466
RN025,0.03273291275346598
RN026,0.040405187724587996
RN027,0.08071694935642969
RN028,0.05979820244361259
RN029,0.02103674464503396
RN030,0.06705783186481752
RN031,0.12670460924612872
RN032,0.05955710955710956
RN033,0.02709384693735821
RN034,0.025818914676845633
RN035,0.0634517077584257
RN036,0.026336333794219173
RN037,0.04222599457532839
RN038,0.04992434226582711
RN039,0.07822081163528795
RN040,0.05084745762711865
RN041,0.0469132278584244
RN042,0.032353034034223654
RN043,0.01094046217189053
RN044,0.024693192545715184
RN045,0.08974705193986858
RN046,0.041433088639946276
RN047,0.01923986752878095
RN048,0.02496347441725936
RN049,0.046683723326759415
RN050,0.05173482551223844
RN051,0.04623556221785129
RN052,0.03829952425003304
RN053,0.04453167007205076
RN054,0.0277177211348809
RN055,0.02680081916125011
RN056,0.038092362312077375
RN057,0.03579648272105975
RN058,0.0551942524430522
RN059,0.05360454741400916
RN060,0.06258980685950986
RN061,0.0811450443014397
RN062,0.07426738252356177
RN063,0.11319004067167564
RN064,0.040099233614003374
RN065,0.054240541412603725
RN066,0.04678432957075679
RN067,0.044802369712117006
RN068,0.03933544002170231
RN069,0.07977799432275558
RN070,0.039538556967367744
RN071,0.034824357319609665
RN072,0.03137395420152662
RN073,0.03969531166183886
RN074,0.045309492452639044
RN075,0.06504404934743115
RN076,0.05035040344616967
RN077,0.03270451411012267
RN078,0.04357505478958027
RN079,0.032822293403754144
RN080,0.06535684353039778
RN081,0.047385823838057686
RN082,0.05348520281979238
RN083,0.022475255657316524
RN084,0.05535576676085281
RN085,0.03496023344967672
RN086,0.02800375187142625
RN087,0.04148311685632047
RN088,0.05212322435812786
RN089,0.04692109222015851
RN090,0.04536095603999066
RN091,0.06281036577454323
RN092,0.14010281606842273
RN093,0.025279646215020997
RN094,0.048921369391902454
RN095,0.08669388402235523
RN096,0.055387278234530504
RN097,0.04095419209561017
RN098,0.019673834477773763
RN099,0.0637850259331483
RN100,0.1331860184813178
