RN,ConPr
RN001,0.39943636902996144
RN002,0.2803203441587125
RN003,0.472534439037763
RN004,0.38039393451971865
RN005,0.39295278550980833
RN006,0.3507383647037463
RN007,0.3967463296169555
RN008,0.39745727956254273
RN009,0.4152865169721585
RN010,0.3200838374979561
RN011,0.4063269997188735
RN012,0.3190177546153167
RN013,0.43233697992936515
RN014,0.32254635485346755
RN015,0.4406038030482945
RN016,0.4174991649713054
RN017,0.43407255854736765
RN018,0.3608923512747875
RN019,0.3356384742951907
RN020,0.39505534660701236
RN021,0.3663895022000908
RN022,0.3490416697109179
RN023,0.37808243835123295
RN024,0.3919310403589991
RN025,0.445908215661104
RN026,0.40283424840480786
RN027,0.4889458625942853
RN028,0.3452279505752024
RN029,0.3594630658620621
RN030,0.3248486748498806
RN031,0.4249708150728188
RN032,0.3825788457412572
RN033,0.3522769815954595
RN034,0.40775743992030883
RN035,0.45334745264148724
RN036,0.48273569674522093
RN037,0.45034386870918885
RN038,0.4157437057492876
RN039,0.3784739085856133
RN040,0.30821065581792
RN041,0.3203531427871963
RN042,0.45667093784557056
RN043,0.3935565003892449
RN044,0.4488438118362314
RN045,0.449268465437482
RN046,0.34179908331611003
RN047,0.421243952636784
RN048,0.44418477837500975
RN049,0.40440620921766607
RN050,0.44342796604103135
RN051,0.4150921002658564
RN052,0.46089093800703623
RN053,0.28269208638612914
RN054,0.4471118362273239
RN055,0.39204649965051686
RN056,0.4729916488500927
RN057,0.4749656098248173
RN058,0.45436352440662786
RN059,0.3675530071516335
RN060,0.2813928102277563
RN061,0.37410800936233374
RN062,0.41026852598824476
RN063,0.4369918699186992
RN064,0.3649646671271452
RN065,0.309646099807807
RN066,0.39126495971010344
RN067,0.318817019414137
RN068,0.4177068214804064
RN069,0.4076142821124493
RN070,0.34241990933706534
RN071,0.4559216643421664
RN072,0.4410107809434675
RN073,0.3897597640006904
RN074,0.4231188218680654
RN075,0.37965290895994996
RN076,0.3486382351830167
RN077,0.43505088179767004
RN078,0.39707313118209825
RN079,0.40920712776226875
RN080,0.37658102936381266
RN081,0.4465311331935454
RN082,0.39568747206911964
RN083,0.41851692300527427
RN084,0.425808356710468
RN085,0.42795484727755645
RN086,0.48849618233328673
RN087,0.39754351314652514
RN088,0.39593779847182425
RN089,0.43236331332274475
RN090,0.42470133748863786
RN091,0.38518270197787463
RN092,0.3444970567493272
RN093,0.43240521394811227
RN094,0.47827531140210794
RN095,0.41262099683977405
RN096,0.3984732601161141
RN097,0.42031067612462963
RN098,0.4313334693429168
RN099,0.3668415995269421
RN100,0.2787642356069486
