RN,ConPr
RN001,0.0517565377863798
RN002,0.060510370373952446
RN003,0.08230527491364309
RN004,0.059223401501423766
RN005,0.08089455625045629
RN006,0.03986969761348346
RN007,0.025575679432681266
RN008,0.06996242449782272
RN009,0.0398837538255793
RN010,0.10674151397605307
RN011,0.059841952685128284
RN012,0.13293702534845478
RN013,0.02453379485827593
RN014,0.04625062855064246
RN015,0.06548869835524129
RN016,0.09255092092434981
RN017,0.044387103674637184
RN018,0.06460523526257374
RN019,0.06696363583427956
RN020,0.061529628920839324
RN021,0.04230563576088119
RN022,0.09737197942290325
RN023,0.08105703098986142
RN024,0.0540742170585504
RN025,0.06304784881383192
RN026,0.11809086847613837
RN027,0.064826880620322
RN028,0.05774110589670922
RN029,0.16818615125749345
RN030,0.06483996095745273
RN031,0.05031676741144238
RN032,0.04995159390199806
RN033,0.05174246405197535
RN034,0.048394626618359714
RN035,0.10128125838710807
RN036,0.11467456992896999
RN037,0.0650506418100867
RN038,0.16843194943881443
RN039,0.07303429383896663
RN040,0.03584100459458134
RN041,0.05395461725160843
RN042,0.0635402840574361
RN043,0.08365844433736937
RN044,0.14002596507961743
RN045,0.02278106685268323
RN046,0.0907158739155077
RN047,0.08234197326610468
RN048,0.06901518804243009
RN049,0.09653082314640794
RN050,0.06041924928245161
RN051,0.045347594767116764
RN052,0.06739683815648446
RN053,0.04202571384647749
RN054,0.06655602971392445
RN055,0.070463940168726
RN056,0.07191241624253963
RN057,0.12350354263376496
RN058,0.10943052178791846
RN059,0.055882710580714645
RN060,0.06496237034481271
RN061,0.02856027795996466
RN062,0.07258868590669115
RN063,0.06730423648861135
RN064,0.10023523346115426
RN065,0.03888084840134743
RN066,0.058731208532795835
RN067,0.1341317242580394
RN068,0.057416235450705566
RN069,0.07350170595433092
RN070,0.17528679941233472
RN071,0.049022191270304355
RN072,0.02771288041807562
RN073,0.046621008850111015
RN074,0.08291454588407104
RN075,0.1200833312583518
RN076,0.11033544630954648
RN077,0.16579662769559197
RN078,0.020598954206940263
RN079,0.06927977445827369
RN080,0.07575347722425974
RN081,0.1100556082717967
RN082,0.0930937687494643
RN083,0.029595005996494356
RN084,0.074467408217213
RN085,0.087752793782143
RN086,0.04940051011396313
RN087,0.12043584212208373
RN088,0.05170415289126425
RN089,0.06043843926651041
RN090,0.09438740761294553
RN091,0.05064183711995025
RN092,0.03669864861425699
RN093,0.08297410451232749
RN094,0.07905418597720756
RN095,0.03875108122436452
RN096,0.09344630099781544
RN097,0.026517279935523053
RN098,0.06039362678672903
RN099,0.044142701667815774
RN100,0.13208381894726828
