RN,ConPr
RN001,0.32598054897946127
RN002,0.386863201448151
RN003,0.48123234579255075
RN004,0.3855560429918842
RN005,0.4393730006397953
RN006,0.32952668961263754
RN007,0.38083170141688744
RN008,0.35499919497665433
RN009,0.42913980163377025
RN010,0.38093806784801826
RN011,0.4123009019382076
RN012,0.3663800697699003
RN013,0.4280242832623482
RN014,0.34626454567962367
RN015,0.42722113818227386
RN016,0.44989502642438284
RN017,0.40443248244249125
RN018,0.3856703858766267
RN019,0.4524774343901633
RN020,0.3903412704020349
RN021,0.4010270701883484
RN022,0.4004403213337367
RN023,0.3799264098940918
RN024,0.38953014537252895
RN025,0.4059246427024686
RN026,0.384296176811104
RN027,0.33360432308354454
RN028,0.3335951134380454
RN029,0.33151980581305324
RN030,0.3191852962717539
RN031,0.4299813835288555
RN032,0.3886260711459789
RN033,0.4130257654493111
RN034,0.42696581013255547
RN035,0.35459048454606934
RN036,0.34805573649777677
RN037,0.2804196218661714
RN038,0.4263255017989505
RN039,0.4199150112485112
RN040,0.34511374776053816
RN041,0.42645664313560216
RN042,0.3671280578044746
RN043,0.39474452081442096
RN044,0.37832540921133817
RN045,0.3209398529430312
RN046,0.32714444242012686
RN047,0.3607085346215781
RN048,0.4334970887918486
RN049,0.3606479346710497
RN050,0.4377661741288005
RN051,0.3910895717758524
RN052,0.3038682128354335
RN053,0.43495383171618657
RN054,0.347724433910899
RN055,0.40450030491271227
RN056,0.34280038743782115
RN057,0.3741806908768822
RN058,0.4109340287839274
RN059,0.4264095072129558
RN060,0.32587702010248326
RN061,0.323844899438304
RN062,0.42355843283495664
RN063,0.40440750368395784
RN064,0.39337887409750216
RN065,0.4463932065054312
RN066,0.3531227647479577
RN067,0.33574162473659314
RN068,0.3836914287741958
RN069,0.3892240549387074
RN070,0.37405069786535305
RN071,0.46719792772211327
RN072,0.4103390607719904
RN073,0.3475019058775404
RN074,0.4458609271523179
RN075,0.4216358295109004
RN076,0.3587724442210494
RN077,0.36459442037567275
RN078,0.39307509267203006
RN079,0.3993221433182699
RN080,0.3817035248336605
RN081,0.2953998884121823
RN082,0.2879215099551157
RN083,0.3896496566791511
RN084,0.4799555184876286
RN085,0.4148670834122624
RN086,0.4100723307783655
RN087,0.28440443863354453
RN088,0.3818718155001341
RN089,0.34238578680203047
RN090,0.31543034221778576
RN091,0.41303510230568
RN092,0.3572149020989097
RN093,0.3617328012095853
RN094,0.3845424576070328
RN095,0.37863440570736306
RN096,0.36894475505336827
RN097,0.3795562715091162
RN098,0.36693955858877286
RN099,0.4407773978765521
RN100,0.4458782592413438
