RN,ConPr
RN001,0.4686646576890479
RN002,0.481477310207792
RN003,0.4771916923892504
RN004,0.4591883016745587
RN005,0.48303033714189225
RN006,0.42047712000552784
RN007,0.4904410580237765
RN008,0.4309732219742001
RN009,0.4607156452226875
RN010,0.40572119532359197
RN011,0.3992180511428483
RN012,0.4707156152002144
RN013,0.40558118237628465
RN014,0.4002081637554876
RN015,0.42534762157831696
RN016,0.4532623944925292
RN017,0.44494328922495274
RN018,0.42760236803157375
RN019,0.4215536692811862
RN020,0.3946497706069961
RN021,0.448247874021558
RN022,0.4405603367541084
RN023,0.4374285332422519
RN024,0.40681298045889325
RN025,0.463176179510768
RN026,0.4202473926752365
RN027,0.40510454660358963
RN028,0.4877196885428254
RN029,0.43561904923974915
RN030,0.42665029611440125
RN031,0.3689052175894281
RN032,0.4595758516808005
RN033,0.3925568866520167
RN034,0.44248376893624103
RN035,0.39894752304993647
RN036,0.48073969446806175
RN037,0.4714987573802991
RN038,0.44210458434244276
RN039,0.40637407529242564
RN040,0.5028019577571199
RN041,0.44093395575661326
RN042,0.45283947838564015
RN043,0.3979133650290544
RN044,0.4502842269983713
RN045,0.43241361768210235
RN046,0.4143938103695774
RN047,0.4577300661423884
RN048,0.4716198953311081
RN049,0.42847427205227623
RN050,0.442134222346789
RN051,0.45154981982245923
RN052,0.42235034437956315
RN053,0.41015101289134437
RN054,0.40770922073304355
RN055,0.47684202336360304
RN056,0.423908285318789
RN057,0.43549764264765933
RN058,0.4901219732019468
RN059,0.4142578956976815
RN060,0.4240756491719618
RN061,0.4367583991999846
RN062,0.4850166840374563
RN063,0.44408385229365843
RN064,0.41954670060701
RN065,0.4461721108510566
RN066,0.42915676403192693
RN067,0.3983365066639944
RN068,0.442709035671508
RN069,0.38927866167900205
RN070,0.369375250709853
RN071,0.507712967133836
RN072,0.43256842265761986
RN073,0.45689595575527137
RN074,0.5078711391564265
RN075,0.4503062600088666
RN076,0.44423744292237444
RN077,0.41125321726341313
RN078,0.42294868020021803
RN079,0.47109955898331807
RN080,0.4236873294948489
RN081,0.3963278811427253
RN082,0.4500082781456954
RN083,0.4898189859939389
RN084,0.4821990371530166
RN085,0.46452552819012444
RN086,0.37904104884349477
RN087,0.5076479012564409
RN088,0.3762828669347723
RN089,0.41108827707092993
RN090,0.3922648228091998
RN091,0.43625704584608693
RN092,0.4666569920642801
RN093,0.45339029069977915
RN094,0.4137590180138977
RN095,0.4643085612644521
RN096,0.469646473847209
RN097,0.47730458443271767
RN098,0.4563786584511973
RN099,0.41801519858084607
RN100,0.3791080514815923
