RN,ConPr
RN001,0.44761642494339393
RN002,0.46570578366662174
RN003,0.4464978606733898
RN004,0.4949887872121077
RN005,0.43620023192887514
RN006,0.4037572423479838
RN007,0.4885222476548339
RN008,0.4581639087607906
RN009,0.4429483587343431
RN010,0.41675885399131035
RN011,0.4715524587698631
RN012,0.4182991202346041
RN013,0.4408024802300503
RN014,0.44942546792944027
RN015,0.43810954003982044
RN016,0.45750575705238916
RN017,0.39556205155461066
RN018,0.4246381605210032
RN019,0.44233088701269496
RN020,0.4013033930721825
RN021,0.4474422266323334
RN022,0.4771142809454723
RN023,0.40947304663840095
RN024,0.4743099143663812
RN025,0.43424094061117885
RN026,0.4849232821881254
RN027,0.4276880111709555
RN028,0.47105978971595963
RN029,0.43146426284259765
RN030,0.46934028670412675
RN031,0.4275827294029246
RN032,0.44654050433035075
RN033,0.44479436656354804
RN034,0.48496894865077766
RN035,0.3882784905555013
RN036,0.3918450191534371
RN037,0.4368135814560888
RN038,0.3480497492999935
RN039,0.4560735096369341
RN040,0.43989572495703916
RN041,0.42896138413701806
RN042,0.47756036106841115
RN043,0.42008259320020364
RN044,0.46052860877142027
RN045,0.48631870118031656
RN046,0.4171857157687117
RN047,0.476571053207795
RN048,0.4452779753820949
RN049,0.4315408599253243
RN050,0.4711399067734237
RN051,0.4013057632131875
RN052,0.460079976061587
RN053,0.4147093584013693
RN054,0.43734551168368146
RN055,0.42023403167047674
RN056,0.46669474635820096
RN057,0.4355151151369639
RN058,0.4457393884258235
RN059,0.4993043800867206
RN060,0.4323519120219945
RN061,0.43618953647433456
RN062,0.4625130302301339
RN063,0.41944606500479575
RN064,0.45615815539498256
RN065,0.43897776318258586
RN066,0.4617123141114796
RN067,0.44154915294042296
RN068,0.41229895521741017
RN069,0.4712148266732344
RN070,0.40953897977569165
RN071,0.34004713639189715
RN072,0.4072981102094092
RN073,0.39137885157788305
RN074,0.41084783975373407
RN075,0.45188390452735516
RN076,0.43812545765194044
RN077,0.4447405244265985
RN078,0.43166557224258084
RN079,0.4705913405196533
RN080,0.47715642208082815
RN081,0.4599285865085412
RN082,0.4035056864814163
RN083,0.47088819106335167
RN084,0.4295723534592047
RN085,0.44813167069492865
RN086,0.45479334098737084
RN087,0.36702365602715575
RN088,0.3991774110626115
RN089,0.3757423508896016
RN090,0.45708639569036696
RN091,0.4431339884628676
RN092,0.4276893614211187
RN093,0.4437626039828586
RN094,0.3625672692499415
RN095,0.3426607318224138
RN096,0.4147731913294892
RN097,0.3577718817917525
RN098,0.41981773900316727
RN099,0.3855436171012097
RN100,0.4273822562979189
