RN,ConPr
RN001,0.06440126081655714
RN002,0.035038148283666026
RN003,0.05408646789952615
RN004,0.0742648831043625
RN005,0.21231747800450357
RN006,0.051822958127686676
RN007,0.06758730685111053
RN008,0.07713282161642342
RN009,0.1813339699069757
RN010,0.06270435608058221
RN011,0.09373797387165378
RN012,0.022210096915841714
RN013,0.03877378071996168
RN014,0.06088681066871387
RN015,0.1946384391343835
RN016,0.03571787434435729
RN017,0.06973539718400493
RN018,0.08554364072026761
RN019,0.03314984474042138
RN020,0.04684578853495885
RN021,0.07122654283221166
RN022,0.03451550148221344
RN023,0.014165001524028855
RN024,0.05832564212232402
RN025,0.04188585297763518
RN026,0.04762216529858991
RN027,0.040246690774877705
RN028,0.16144618026942395
RN029,0.021140348605319728
RN030,0.06194679491081756
RN031,0.04496183920962682
RN032,0.03238570726719868
RN033,0.03581713687307544
RN034,0.06745041975909478
RN035,0.06866671434360772
RN036,0.03967334070723194
RN037,0.03439281488652254
RN038,0.021551748923275084
RN039,0.10165135539329655
RN040,0.07697524023750847
RN041,0.08789422287324944
RN042,0.11938035367169283
RN043,0.11055380561630185
RN044,0.054079465689691505
RN045,0.10689006904796972
RN046,0.026243387566749623
RN047,0.023153840363335256
RN048,0.09471955362566653
RN049,0.06733265036386703
RN050,0.03373698488958943
RN051,0.06207997794345713
RN052,0.049413765782530004
RN053,0.06589014257725914
RN054,0.15500224820143885
RN055,0.07617490316115877
RN056,0.02875864579541318
RN057,0.03476746436173644
RN058,0.036353922707534805
RN059,0.023543698579621318
RN060,0.04294739672013621
RN061,0.05392359083432894
RN062,0.10067652558218596
RN063,0.08162362025643993
RN064,0.10163823678432697
RN065,0.11690163342818773
RN066,0.05470377723852244
RN067,0.013675398945496044
RN068,0.08702658016786
RN069,0.10355441670565219
RN070,0.03726848508067302
RN071,0.03011448481831757
RN072,0.05504646550252779
RN073,0.283906405163853
RN074,0.12273583713076613
RN075,0.0397773659725012
RN076,0.04439162687585266
RN077,0.0753868404889743
RN078,0.09785963703658676
RN079,0.060536070394447763
RN080,0.0830528029333207
RN081,0.08151489582657234
RN082,0.036063291303951805
RN083,0.04662105141733096
RN084,0.03577259255538253
RN085,0.06860574850578462
RN086,0.030807848576446733
RN087,0.06222488671408742
RN088,0.08550737282959602
RN089,0.03877282887515001
RN090,0.04374849740492993
RN091,0.035978829831115035
RN092,0.023596669290359997
RN093,0.07312373992802537
RN094,0.04301535611015974
RN095,0.045947882311841645
RN096,0.05962247326980184
RN097,0.05778734158211457
RN098,0.09266159578726943
RN099,0.068199128841073
RN100,0.031557392035689476
