RN,ConPr
RN001,0.015244097511037174
RN002,0.031620837284142174
RN003,0.04564146357485384
RN004,0.028387073188564742
RN005,0.0490595009596929
RN006,0.0198157690547719
RN007,0.04865030910417387
RN008,0.039091933666076314
RN009,0.04276301866561323
RN010,0.03580943532851502
RN011,0.062354360281821425
RN012,0.035360654004721805
RN013,0.06601614646239909
RN014,0.029617479574152016
RN015,0.050750971160559245
RN016,0.05703322956635054
RN017,0.033516968753942555
RN018,0.01905665436096273
RN019,0.03690498965199395
RN020,0.033826750512258884
RN021,0.04327472561882544
RN022,0.018873315182682936
RN023,0.03652923317990402
RN024,0.02496161937794962
RN025,0.050151580770896494
RN026,0.039012397070492894
RN027,0.02765689509508552
RN028,0.031631762652705064
RN029,0.022662118897654272
RN030,0.025407177484044224
RN031,0.03992198812091841
RN032,0.029125069445613563
RN033,0.026200003621285918
RN034,0.038880070925028244
RN035,0.0174370784668531
RN036,0.029737460704069785
RN037,0.02107987435051465
RN038,0.059463304502015445
RN039,0.05968327721331
RN040,0.030000338031977825
RN041,0.039212587363467145
RN042,0.024201271002002263
RN043,0.036295551809103876
RN044,0.02081443037055856
RN045,0.017152442331218706
RN046,0.028520794342216407
RN047,0.02699349913520606
RN048,0.0670790878214459
RN049,0.03250085528566541
RN050,0.031015072399363033
RN051,0.041887427538490306
RN052,0.024343785322560388
RN053,0.04229718633217703
RN054,0.030298177625468405
RN055,0.06655365946934852
RN056,0.024789453811173312
RN057,0.03478004133451432
RN058,0.02370327441321356
RN059,0.07447491516096487
RN060,0.019097359085534095
RN061,0.032922630911396994
RN062,0.06989241085388027
RN063,0.03452158219779128
RN064,0.03332598804878997
RN065,0.033817439836764086
RN066,0.01919963859503821
RN067,0.0320102065683281
RN068,0.022284122562674095
RN069,0.016430267633656376
RN070,0.04320607553366174
RN071,0.03558129913115432
RN072,0.04372454346829229
RN073,0.03209311838753463
RN074,0.03523479831426851
RN075,0.04019996907694686
RN076,0.03282510960319455
RN077,0.03143598123135503
RN078,0.03412273176101138
RN079,0.04565848934796643
RN080,0.039104980629918525
RN081,0.02395290224522385
RN082,0.020744619634020026
RN083,0.02787531210986267
RN084,0.025604670558799
RN085,0.0449580097240639
RN086,0.0449503400626147
RN087,0.02048342217305307
RN088,0.026495038884419415
RN089,0.024365482233502538
RN090,0.019040240759225877
RN091,0.027862835357816397
RN092,0.02681673364179248
RN093,0.036410626065859104
RN094,0.04688543664217534
RN095,0.030236236370978598
RN096,0.03602846307229151
RN097,0.04340631178150399
RN098,0.05155167616174339
RN099,0.06165197048767321
RN100,0.02602711938458658
