RN,ConPr
RN001,0.03388377995319556
RN002,0.021586740671032667
RN003,0.05924885203207457
RN004,0.04427742114729408
RN005,0.03800641135575109
RN006,0.02538885190340737
RN007,0.049577767965559114
RN008,0.036883116883116886
RN009,0.0400260948252278
RN010,0.025017466145407518
RN011,0.03227993583701278
RN012,0.023266495892588994
RN013,0.031837367559652
RN014,0.02280739524745015
RN015,0.02857979406932674
RN016,0.03308231864694987
RN017,0.0385992473786124
RN018,0.02018413597733711
RN019,0.021691542288557214
RN020,0.030676815030035116
RN021,0.016864753135716636
RN022,0.018557755534448748
RN023,0.02867942641147177
RN024,0.033570961969950866
RN025,0.0344191270860077
RN026,0.03933818073898204
RN027,0.03986920818935087
RN028,0.025734980826587133
RN029,0.02597040489135847
RN030,0.035088142378276704
RN031,0.04225594702696496
RN032,0.04073517843095187
RN033,0.01951270647079084
RN034,0.06029137093761674
RN035,0.057912695611248385
RN036,0.041949882643439566
RN037,0.014114755319413065
RN038,0.04750433326478451
RN039,0.025039123630672927
RN040,0.025010834766318556
RN041,0.014092049697043883
RN042,0.030067929297361816
RN043,0.050821406471445396
RN044,0.04224221162210475
RN045,0.03161867239204055
RN046,0.028850011549730707
RN047,0.04037366690722476
RN048,0.037610033496922955
RN049,0.0317157771824988
RN050,0.024581597445919055
RN051,0.04161127990884922
RN052,0.04253883596523639
RN053,0.022708964670681654
RN054,0.07888552227790079
RN055,0.04616856123312364
RN056,0.04135413836685999
RN057,0.025423869267613572
RN058,0.02533027317510076
RN059,0.03646703002425884
RN060,0.02179503783603767
RN061,0.028015641947822117
RN062,0.04639852483577273
RN063,0.028109888942026675
RN064,0.024529337796433064
RN065,0.030502352707270197
RN066,0.03959853144519144
RN067,0.02107106011817301
RN068,0.04660740203193033
RN069,0.02779232365547604
RN070,0.027122820895068303
RN071,0.03985065086006508
RN072,0.0400100790122568
RN073,0.03756531563338512
RN074,0.04236433326608836
RN075,0.04282239104140902
RN076,0.030710535262342763
RN077,0.0489171309726635
RN078,0.04363277660666991
RN079,0.03125570716689713
RN080,0.025571058367227856
RN081,0.039049442367885254
RN082,0.032461889865435224
RN083,0.02672053464355156
RN084,0.04971947438358187
RN085,0.0414888066780497
RN086,0.06693938739471243
RN087,0.028144673497099124
RN088,0.03587631327602674
RN089,0.04628906775782701
RN090,0.09531229710427218
RN091,0.0429843185458338
RN092,0.029360544609317654
RN093,0.052562914134651695
RN094,0.053848610667518365
RN095,0.04567397417075174
RN096,0.03666223073660812
RN097,0.06762529021665234
RN098,0.0456207529699785
RN099,0.02680168526868209
RN100,0.020747686440529715
