RN,ConPr
RN001,0.4300765900765901
RN002,0.4771429234769688
RN003,0.4003575734896678
RN004,0.4163888558161686
RN005,0.4350203548273609
RN006,0.43846089721451453
RN007,0.3847170836194439
RN008,0.4115593659745753
RN009,0.4337271948083752
RN010,0.4846296322885408
RN011,0.34702304420927704
RN012,0.450616302761441
RN013,0.4044748997794454
RN014,0.4225578992158531
RN015,0.3828497309761722
RN016,0.3996615020502518
RN017,0.4251875717844304
RN018,0.4533727731690501
RN019,0.4126965921635532
RN020,0.38518016328650145
RN021,0.41140325807373535
RN022,0.41156203029251937
RN023,0.423526863084922
RN024,0.4234361528882077
RN025,0.44766211275736
RN026,0.4244967300224811
RN027,0.42310287888577786
RN028,0.44897713017465984
RN029,0.4318694440758923
RN030,0.3987599225938944
RN031,0.41802220164099085
RN032,0.3323502004736136
RN033,0.3396784713322706
RN034,0.46596152987905565
RN035,0.4683355886332882
RN036,0.4072437025275716
RN037,0.37675867776641836
RN038,0.3730472946014793
RN039,0.38047561322378365
RN040,0.4021947950931054
RN041,0.4545817916038555
RN042,0.4225932653346374
RN043,0.46104919007281914
RN044,0.4065232456981082
RN045,0.3214229306637184
RN046,0.3371379046947529
RN047,0.45766720445878556
RN048,0.4246391226042311
RN049,0.41731030467688723
RN050,0.4994466590022671
RN051,0.36328087167070217
RN052,0.408251842638049
RN053,0.45009165631837267
RN054,0.46960782192995737
RN055,0.2804845971747304
RN056,0.42180947216196674
RN057,0.43488153296724397
RN058,0.4901836525177759
RN059,0.43475279434958514
RN060,0.45142199306028474
RN061,0.45594339249713406
RN062,0.4667670292670293
RN063,0.4362010563784591
RN064,0.48920667471213264
RN065,0.4298972545056426
RN066,0.43901333091502676
RN067,0.3399240104762256
RN068,0.4117049538990467
RN069,0.40046540419093035
RN070,0.438082187786994
RN071,0.49775828460038984
RN072,0.3841388021006448
RN073,0.4545154981840584
RN074,0.4161138794553591
RN075,0.38613771913970724
RN076,0.40760031351925363
RN077,0.39250358284643366
RN078,0.3798953465411703
RN079,0.4165399178020129
RN080,0.5113851182418011
RN081,0.37208497577708904
RN082,0.4485021666771337
RN083,0.43999345977763243
RN084,0.40192458059471553
RN085,0.3922410488384574
RN086,0.37272325145711904
RN087,0.4394738654362647
RN088,0.34583949376071915
RN089,0.3324578070861741
RN090,0.45057818488923534
RN091,0.48738523379569715
RN092,0.37679552761192847
RN093,0.39676538009321527
RN094,0.3933303600972536
RN095,0.42853226101261194
RN096,0.3597341689625439
RN097,0.40273098067033164
RN098,0.33068260733397786
RN099,0.3774419406587805
RN100,0.43483023864317016
