RN,ConPr
RN001,0.09050840354999476
RN002,0.06122760897475087
RN003,0.0737169657483525
RN004,0.02284535380014574
RN005,0.11496701711669391
RN006,0.13317092221003105
RN007,0.06490450516311798
RN008,0.047963503084428157
RN009,0.05596108902176222
RN010,0.1006090780609939
RN011,0.031086110877899982
RN012,0.0687230137928263
RN013,0.11361253315240856
RN014,0.037439919048823676
RN015,0.10824982605140271
RN016,0.025748411244956478
RN017,0.07242309351082388
RN018,0.03850887088503743
RN019,0.0502939535682101
RN020,0.1156853043047996
RN021,0.07246468568855872
RN022,0.05324295977173533
RN023,0.061706621532247166
RN024,0.03911749764133827
RN025,0.11804420092906412
RN026,0.08607083868599744
RN027,0.09352398794389963
RN028,0.05861525808834804
RN029,0.07366009266057369
RN030,0.04255180077129224
RN031,0.05578256110908428
RN032,0.03191676413702421
RN033,0.16006740273841252
RN034,0.047047036917098446
RN035,0.06532638494405887
RN036,0.08713920959147424
RN037,0.09590266595097513
RN038,0.05060645589051363
RN039,0.07980761711112849
RN040,0.19228856339989556
RN041,0.05380772938392779
RN042,0.06434411194381846
RN043,0.08269590703104783
RN044,0.1333118546145571
RN045,0.07115586551826696
RN046,0.034045209620186624
RN047,0.04571349696330874
RN048,0.050355262562416084
RN049,0.0705280824323797
RN050,0.04846563510356275
RN051,0.05538934459914849
RN052,0.03958575173799058
RN053,0.03300893233275974
RN054,0.047606287959985706
RN055,0.03354198073015665
RN056,0.029827768690464735
RN057,0.09177508684967539
RN058,0.07502463863337713
RN059,0.09450208294637408
RN060,0.02693034753526247
RN061,0.0598582742809504
RN062,0.08099180322274623
RN063,0.03917959955829859
RN064,0.05373871021927048
RN065,0.038797481210643914
RN066,0.1080937167199148
RN067,0.05764962926006847
RN068,0.07637818181818182
RN069,0.07501361705218054
RN070,0.02720505362047904
RN071,0.09962433903253948
RN072,0.05329835259637429
RN073,0.055019618067699824
RN074,0.019383108654954507
RN075,0.07654131038614455
RN076,0.05785626412611221
RN077,0.05942133353075386
RN078,0.04745452301937277
RN079,0.07318964681552331
RN080,0.08124124153970005
RN081,0.03549321856621114
RN082,0.03583909212397539
RN083,0.08862635984217848
RN084,0.02944430929080964
RN085,0.057972561789355684
RN086,0.07336208269804065
RN087,0.07105936122748789
RN088,0.056197554199959907
RN089,0.07513618596141051
RN090,0.04127098093935001
RN091,0.1591835295776634
RN092,0.03084009607876086
RN093,0.10480303829792778
RN094,0.09746661372638266
RN095,0.03468111364444537
RN096,0.059458373398010876
RN097,0.0536817640723315
RN098,0.07540786626302927
RN099,0.05170866467406997
RN100,0.12949469079700374
