RN,ConPr
RN001,0.022017982017982017
RN002,0.06048012630014859
RN003,0.030310589996257953
RN004,0.022993808786760328
RN005,0.02214404181534905
RN006,0.03987090781341177
RN007,0.03244750084552079
RN008,0.03056420985604803
RN009,0.04129423288845353
RN010,0.036139388631240395
RN011,0.018482345959845714
RN012,0.05443405632703784
RN013,0.04275152238143458
RN014,0.03306789860798735
RN015,0.034098770176787085
RN016,0.052123180229518125
RN017,0.03644038722572754
RN018,0.051609100816226675
RN019,0.05154047970638414
RN020,0.045798113261979634
RN021,0.038569461404557144
RN022,0.06199560642848884
RN023,0.025912285769304832
RN024,0.05539323690008621
RN025,0.03572573920851774
RN026,0.06207847946045371
RN027,0.047067269725034104
RN028,0.047488661584483255
RN029,0.041882269691742954
RN030,0.030804470597527743
RN031,0.04183352682589583
RN032,0.021329708565224453
RN033,0.030037820773294158
RN034,0.05187664569107868
RN035,0.05417640546192644
RN036,0.03139796020540989
RN037,0.030297129318598574
RN038,0.021514286591167175
RN039,0.02141606429309029
RN040,0.028292426926068582
RN041,0.052498743775980995
RN042,0.026337851054911276
RN043,0.033912914251746175
RN044,0.030994264144266356
RN045,0.0235940176651399
RN046,0.029893060696868205
RN047,0.03037914344382517
RN048,0.03302330582511223
RN049,0.061556374927226855
RN050,0.04269858495127376
RN051,0.022590799031476996
RN052,0.06159770282251128
RN053,0.051098397492756194
RN054,0.026433623915723896
RN055,0.01644721573238848
RN056,0.050397686189443236
RN057,0.04188587227833033
RN058,0.03377736092979632
RN059,0.046519920455324694
RN060,0.038249505464215065
RN061,0.053069533936830456
RN062,0.08006345506345507
RN063,0.03177747158112298
RN064,0.06191076791855327
RN065,0.05977766548762001
RN066,0.04916719567123122
RN067,0.02651026104491743
RN068,0.04344428817002657
RN069,0.05654775551377871
RN070,0.034752693187947346
RN071,0.04411027568922306
RN072,0.030033902811939107
RN073,0.050559825784221725
RN074,0.04121306376360809
RN075,0.034984895819885876
RN076,0.028722409041490732
RN077,0.0371513614816448
RN078,0.024896333837951687
RN079,0.037798129510371835
RN080,0.05739514348785872
RN081,0.02784882496313905
RN082,0.04378885888337625
RN083,0.04269830888535925
RN084,0.0367032847930263
RN085,0.030885021339671345
RN086,0.034528517901748546
RN087,0.028565525790234834
RN088,0.020249571234253947
RN089,0.025673410081591595
RN090,0.03949847333203404
RN091,0.020311524582426115
RN092,0.02451578163850308
RN093,0.0581453379687196
RN094,0.030816153303888705
RN095,0.03337801336339081
RN096,0.025973206586889314
RN097,0.05532895903528994
RN098,0.02403355165511513
RN099,0.026567114949249612
RN100,0.05698906087449954
