RN,ConPr
RN001,0.47054625472062805
RN002,0.34930411567806374
RN003,0.463026795823374
RN004,0.5241549168474331
RN005,0.3710177898491848
RN006,0.4545918908878629
RN007,0.5040307616994734
RN008,0.4618763083670992
RN009,0.3987661412447501
RN010,0.4086443563819368
RN011,0.4130439185767816
RN012,0.3804921142203861
RN013,0.45134547598285457
RN014,0.43476288515894895
RN015,0.4208637374338417
RN016,0.44816821966626696
RN017,0.45712706950457793
RN018,0.43443809162297453
RN019,0.5369864244103986
RN020,0.4643893214523627
RN021,0.47553233102313874
RN022,0.507511425395257
RN023,0.4872658922342263
RN024,0.48377529658060014
RN025,0.4652808883425869
RN026,0.37605060929201006
RN027,0.4403525317013929
RN028,0.40287813467727246
RN029,0.4580041956955272
RN030,0.45072746088756316
RN031,0.45214098422063026
RN032,0.4621702009002669
RN033,0.41640382481642624
RN034,0.44748448716388856
RN035,0.4355109776156762
RN036,0.48576992111694695
RN037,0.4037189415940626
RN038,0.5117677839304916
RN039,0.4245328071784947
RN040,0.45002012316479495
RN041,0.42961692966686643
RN042,0.43288739081368355
RN043,0.44986591229794887
RN044,0.4237197464619774
RN045,0.3850832127665104
RN046,0.46257018871227945
RN047,0.35338619426391993
RN048,0.4398215852588476
RN049,0.45037235990721525
RN050,0.4338067019293433
RN051,0.44549621477558615
RN052,0.36197509685766827
RN053,0.4573412272798776
RN054,0.46004383992805753
RN055,0.4491826652242623
RN056,0.48974881689115396
RN057,0.45465854535066946
RN058,0.3968243121517273
RN059,0.49938327335613736
RN060,0.4894367774890223
RN061,0.4499579433494238
RN062,0.4037667856535781
RN063,0.40956849179814375
RN064,0.48068907279175815
RN065,0.4135158639539493
RN066,0.4865982792852416
RN067,0.4442942665332067
RN068,0.514649217447351
RN069,0.41704057329987665
RN070,0.4583822688933131
RN071,0.5004172400667584
RN072,0.408555067064522
RN073,0.38567527308838134
RN074,0.41643741610031243
RN075,0.4625681962496922
RN076,0.4241132332878581
RN077,0.4430883838884156
RN078,0.44214806259666756
RN079,0.4078382550108724
RN080,0.4125930491678915
RN081,0.4183358213798923
RN082,0.4471965231421842
RN083,0.4354839688909666
RN084,0.4370761541166424
RN085,0.4586979063508523
RN086,0.37095303065708835
RN087,0.40552846055381825
RN088,0.4564241273079943
RN089,0.4818648723971812
RN090,0.46270735811967023
RN091,0.4114472285320893
RN092,0.44991093251584574
RN093,0.4031748653056169
RN094,0.47881867437747394
RN095,0.4693907760810483
RN096,0.46955981752609327
RN097,0.41813564199121744
RN098,0.46757614017799404
RN099,0.4530621474305572
RN100,0.4767616191904048
