RN,ConPr
RN001,0.44810404314474256
RN002,0.4250453606957392
RN003,0.42651191482556144
RN004,0.47469215043027624
RN005,0.4269078575466365
RN006,0.44571510801110586
RN007,0.47757387635410736
RN008,0.4625263872691575
RN009,0.39938135612079134
RN010,0.435590075669383
RN011,0.4413035098296976
RN012,0.4578637510513036
RN013,0.4009238200192267
RN014,0.44275788647952036
RN015,0.4010594999676982
RN016,0.41238748137108794
RN017,0.4608981509650813
RN018,0.5271961808818554
RN019,0.4861321618440186
RN020,0.47633787557950574
RN021,0.4754083687625867
RN022,0.46051270391633037
RN023,0.41594091530054644
RN024,0.3920997533116358
RN025,0.442503306595111
RN026,0.42291726900995413
RN027,0.42592174906772523
RN028,0.5498793395025368
RN029,0.49784640390085333
RN030,0.4870731096974726
RN031,0.43347813695601484
RN032,0.43554001554001553
RN033,0.4841427843881661
RN034,0.3954287518690851
RN035,0.5121013345396969
RN036,0.43111637837787
RN037,0.46935937509787584
RN038,0.4310440767315859
RN039,0.4637398699657967
RN040,0.43245163499400785
RN041,0.46336242048605447
RN042,0.5152569931173834
RN043,0.33070261151337493
RN044,0.5130677249047236
RN045,0.49237278159773434
RN046,0.4518184107677527
RN047,0.4015244703779635
RN048,0.38929967293843676
RN049,0.4466890535330384
RN050,0.41256345390272914
RN051,0.41472502144546786
RN052,0.5018171005682569
RN053,0.4480159156898591
RN054,0.46205052344105596
RN055,0.4257857715252426
RN056,0.4445725475125129
RN057,0.4044607248897556
RN058,0.46888726207906295
RN059,0.46768388655525367
RN060,0.4850511837163441
RN061,0.4783386777499397
RN062,0.42545004238626355
RN063,0.4381867269416714
RN064,0.3848807075467348
RN065,0.47782309773391024
RN066,0.42996535449316975
RN067,0.47927427566416736
RN068,0.399439845737622
RN069,0.4706958155036789
RN070,0.4732988444740023
RN071,0.449584426047567
RN072,0.4972000933302223
RN073,0.4416103422379573
RN074,0.4445513794617229
RN075,0.4562128963111047
RN076,0.4676841225447648
RN077,0.400825879715136
RN078,0.4289885427358726
RN079,0.4187674727567629
RN080,0.42750306234285346
RN081,0.3977459716228383
RN082,0.4725675925770143
RN083,0.4094213314715183
RN084,0.4456519591377028
RN085,0.43869085083252274
RN086,0.3945778242753296
RN087,0.42806738814208045
RN088,0.4325491897602294
RN089,0.4772958390412398
RN090,0.44395151875358196
RN091,0.46122270845374447
RN092,0.43925208134297805
RN093,0.4931621390612806
RN094,0.45560418946381115
RN095,0.44042966427523883
RN096,0.4108666466952923
RN097,0.42395187663613865
RN098,0.3569411817853271
RN099,0.4257162970215314
RN100,0.40737505895505444
