RN,ConPr
RN001,0.042306672378271425
RN002,0.08237714453655968
RN003,0.10353202348990105
RN004,0.06703227794960091
RN005,0.07096057209122536
RN006,0.11299818575525253
RN007,0.036900808404228574
RN008,0.02546261062427972
RN009,0.058192121609142784
RN010,0.05549676943549292
RN011,0.028497669056093036
RN012,0.03930791788856305
RN013,0.0868080517613228
RN014,0.027985995780780107
RN015,0.0441062329160058
RN016,0.058925829975052774
RN017,0.05262589689077864
RN018,0.0376381491155035
RN019,0.05446981621931026
RN020,0.06329956789686193
RN021,0.08349051188269833
RN022,0.06375903552582587
RN023,0.028709872804360992
RN024,0.07311524371747906
RN025,0.04768578344830097
RN026,0.040707138092061376
RN027,0.031588458243860085
RN028,0.02559240466600408
RN029,0.06755080699422013
RN030,0.020994772730054966
RN031,0.051184955953452044
RN032,0.06190487583137949
RN033,0.036490993376252986
RN034,0.1217231208895891
RN035,0.11520473551215289
RN036,0.03889767681195327
RN037,0.08635977799542932
RN038,0.017614117340626425
RN039,0.03438183879558099
RN040,0.05672001215762833
RN041,0.04886758956150523
RN042,0.04224407947203569
RN043,0.029043389715449452
RN044,0.06823990705779844
RN045,0.04463513917047794
RN046,0.07852347832104917
RN047,0.0727912196190059
RN048,0.02719394684084589
RN049,0.06070287539936102
RN050,0.07435823092535183
RN051,0.03291461138214315
RN052,0.04217785152743397
RN053,0.03739828562889707
RN054,0.06543412939803542
RN055,0.062338855311642086
RN056,0.05697437899365125
RN057,0.04860580595874713
RN058,0.03993017137518133
RN059,0.03947643007860505
RN060,0.08265933516620845
RN061,0.047283205884331624
RN062,0.030350412958062706
RN063,0.043270609407600046
RN064,0.0390517171389137
RN065,0.05146368924751361
RN066,0.03173478121322349
RN067,0.030829339112055255
RN068,0.05744136645424199
RN069,0.04992508671469326
RN070,0.02724863234583698
RN071,0.023423605789389974
RN072,0.12090119743487884
RN073,0.03950827523814592
RN074,0.044169611307420496
RN075,0.05681635095633761
RN076,0.0413010803797387
RN077,0.05684735657358399
RN078,0.04845474379885192
RN079,0.051828077325084196
RN080,0.05145642402661841
RN081,0.07133087945072193
RN082,0.04197444014538633
RN083,0.0749474230071159
RN084,0.056090503517753285
RN085,0.05756849827818536
RN086,0.03605493243839972
RN087,0.017327579401626186
RN088,0.04164356495529189
RN089,0.01945050790824726
RN090,0.02994003871089996
RN091,0.07954595801618033
RN092,0.09657927755398533
RN093,0.03764652130073103
RN094,0.024578073022106024
RN095,0.03191041616182229
RN096,0.03097077704634182
RN097,0.015792147675632955
RN098,0.01739140377556971
RN099,0.04158088511533549
RN100,0.08990603562575661
