RN,ConPr
RN001,0.04306809397151505
RN002,0.04418794853186808
RN003,0.030435873397330095
RN004,0.026378341480063874
RN005,0.03614325203649796
RN006,0.042828969932548304
RN007,0.02625274787216053
RN008,0.06579661221291216
RN009,0.04754697210053703
RN010,0.03154674127261952
RN011,0.03807175373943204
RN012,0.02534658821938189
RN013,0.05326320468182828
RN014,0.04320910921612013
RN015,0.03590905277288363
RN016,0.03857608390702894
RN017,0.035769971567458494
RN018,0.025705545687783698
RN019,0.053286072092921064
RN020,0.03139775204552533
RN021,0.03488216886410488
RN022,0.025955851728446482
RN023,0.049428498041482055
RN024,0.03358481382331468
RN025,0.046790551811570026
RN026,0.027714027951441098
RN027,0.02448772272198682
RN028,0.02853112778098352
RN029,0.02583003456131385
RN030,0.05417183064806301
RN031,0.02578538779656098
RN032,0.03103634145649522
RN033,0.025455994941789344
RN034,0.039065844678482745
RN035,0.046749915000154546
RN036,0.03236429853676176
RN037,0.0377111986017196
RN038,0.026745390055297306
RN039,0.04184674268399649
RN040,0.023743402782347753
RN041,0.03523210155451562
RN042,0.038124371804396276
RN043,0.039598581453255864
RN044,0.031160640316416792
RN045,0.024854931355376593
RN046,0.02906345683412445
RN047,0.03267034213511304
RN048,0.05377092541676817
RN049,0.025691655007446856
RN050,0.042193167994564205
RN051,0.04426660994868795
RN052,0.022537523082022063
RN053,0.024485445563093233
RN054,0.026350900600400268
RN055,0.033981560393584874
RN056,0.038484916610463035
RN057,0.024604729575796236
RN058,0.02867223697729872
RN059,0.03899263240813679
RN060,0.039343604155166356
RN061,0.03643169793524236
RN062,0.025198709372786652
RN063,0.027276760250966474
RN064,0.025565011923775353
RN065,0.052686865618751105
RN066,0.0760277745171514
RN067,0.05903513058587175
RN068,0.04052002417345931
RN069,0.04978135008622814
RN070,0.028676661194158817
RN071,0.037822602928985906
RN072,0.048368711687522166
RN073,0.04482503170397901
RN074,0.027344779985420252
RN075,0.02851182197496523
RN076,0.024305819125840684
RN077,0.03463369872526165
RN078,0.04593053395541732
RN079,0.05566630006415544
RN080,0.036593768341541835
RN081,0.046178387369454364
RN082,0.03981982845368729
RN083,0.03453396572363736
RN084,0.013744858860336766
RN085,0.017175546021299344
RN086,0.03461538461538462
RN087,0.04521172638436482
RN088,0.031618887015177066
RN089,0.037358439077636786
RN090,0.03172610362729463
RN091,0.02835404352855036
RN092,0.033041145944685234
RN093,0.02204971758238439
RN094,0.04622914277407162
RN095,0.04389453119587657
RN096,0.02544320684057412
RN097,0.03810777078359019
RN098,0.022974195139712706
RN099,0.021658699937886522
RN100,0.02945442704478849
