,RN,BC A,Std(BC A),BC B,Std(BC B),BC C,Std(BC C)
0,RN001,0.39362886923264856,0.00666223876134954,0.29215865447852657,0.003444004243182904,0.3860898560197914,0.004678919657308001
1,RN002,0.3565481499306795,0.009824508255040271,0.41047287028036167,0.00496153326750994,0.3996964527057312,0.0031737535158370884
2,RN003,0.40816045838852527,0.009888169653965431,0.27858610771585124,0.005009139176445463,0.40489121181646764,0.0065247626120875655
3,RN004,0.43245933207517034,0.008205662064156974,0.30422193650981477,0.00617577713090248,0.40763519152845823,0.011205181263274511
4,RN005,0.37126355070458167,0.006557379947646734,0.2980565565180748,0.005369598764274912,0.32882101493418214,0.006797055599593171
5,RN006,0.37924528535595764,0.010619075534797528,0.34884723811754825,0.006841936277010319,0.38469093859498366,0.005577309431622806
6,RN007,0.38717973888006724,0.003071606580942465,0.34308437235640693,0.0036473350104232302,0.4159923790222974,0.0013387255563864903
7,RN008,0.35036284230287557,0.004799176805170878,0.3652178200468172,0.010604997640551533,0.4111088308744857,0.004819727056525648
8,RN009,0.382413006538502,0.004692487438903092,0.2766769272459182,0.012861486942641128,0.4082631089734577,0.0019216520805109523
9,RN010,0.3858728433683291,0.006722374093515669,0.38091503943143845,0.003770185123032037,0.3858021700843047,0.010896880585233333
10,RN011,0.38186565405741435,0.00931117131294648,0.36214435757216407,0.007432250719650043,0.3417662520786398,0.0024537738782272585
11,RN012,0.36970567675006577,0.004563772903914416,0.3808262831584302,0.006719965909593877,0.4224161780081654,0.008273642959562861
12,RN013,0.2929127915239484,0.005846960591201675,0.4389403618293512,0.011085566495162028,0.3733797855753142,0.0069473415005047905
13,RN014,0.3649370751340823,0.0029961209865411328,0.35678737755971746,0.0076071261699576075,0.31454435491850147,0.005148598280875562
14,RN015,0.3865667665325407,0.0020790781461210734,0.378551470343751,0.003479232042492287,0.3187482844220086,0.014973913522769477
15,RN016,0.41158248031032585,0.004512228845587902,0.3429864129778375,0.004743823324739164,0.3703482551850367,0.006492067583768187
16,RN017,0.31874226658576404,0.0013406308005432803,0.38666660979122613,0.00914530817322971,0.31797001264281594,0.004827891402381783
17,RN018,0.4252248780539809,0.0063765924009959495,0.2864611193054939,0.010362117860242189,0.3742744836974656,0.00966671325993518
18,RN019,0.3796614343162889,0.005475998697001033,0.3722647068515612,0.0037871181009944883,0.41428585616464075,0.008322105642571537
19,RN020,0.4308558188488713,0.010668882438629254,0.3658580664775622,0.0065585979343694215,0.4305634581681652,0.0038348486618280412
20,RN021,0.319036682989627,0.01308153808630723,0.2976064506141194,0.0070365748508005015,0.3884372371403882,0.010338439621437847
21,RN022,0.4594332673000538,0.0008906441832349864,0.3667918333752045,0.0027397701958166926,0.5169611212110242,0.0035893061935244937
22,RN023,0.2728860005105315,0.007320182607994285,0.417887877282479,0.0028113263581491933,0.40914577818520464,0.010505929166993586
23,RN024,0.35788173750503033,0.01229999864452615,0.29503168763349613,0.004583073918165602,0.35002335856620626,0.004819899487458099
24,RN025,0.34783392397917234,0.009352279057392414,0.3407631897936619,0.007454667812237293,0.3377074901131321,0.013551389729649638
25,RN026,0.33633086859011846,0.0058851724625859315,0.3637324454413589,0.005685970066849605,0.33555433559538667,0.012350666758493497
26,RN027,0.36662356908826266,0.0076774909635130084,0.4019958917884883,0.005457355139791533,0.3613761679461147,0.011730855286009026
27,RN028,0.332890834807606,0.009472075956259932,0.3253945950686938,0.009189759617786168,0.3027516838528559,0.0013725319971992199
28,RN029,0.4028765338326392,0.0009472343865135866,0.3858116778450708,0.007473692272823259,0.36041233035510967,0.00237962690272024
29,RN030,0.31908398197990057,0.006553823522757064,0.39237535542822793,0.0027869735564758627,0.3337589323523061,0.007627954938037388
30,RN031,0.3991604815868745,0.005794377264994009,0.4025335741303555,0.009728348346978237,0.34348985909645907,0.0015435084744668168
31,RN032,0.2978332790176376,0.01236811160600453,0.38785837227632625,0.006938411549726217,0.33539684970903383,0.009002986172527112
32,RN033,0.3379709999118577,0.005828184535023628,0.4045158034184553,0.009773512086268563,0.34221931011283163,0.0064058262964441755
33,RN034,0.3328764145318444,0.006832908809012716,0.39197987667620615,0.010295040661460116,0.34457322946873825,0.005625780070212062
34,RN035,0.3493932254964227,0.0023642521548472677,0.3454184882396572,0.0031492639468843763,0.3871996931150683,0.0016483814938755715
35,RN036,0.39028743280765804,0.001683371695453479,0.3659935985177814,0.011880435729877596,0.406852869888714,0.006394526824650565
36,RN037,0.3888987143363589,0.0034735186878811306,0.3344170875088224,0.0028999868804071185,0.35539702161137754,0.008854724872962507
37,RN038,0.28921368454904434,0.003440878222926063,0.3648896372461445,0.014537387606781972,0.3810907454590928,0.0022939806802360963
38,RN039,0.3918914159870572,0.010408742992077405,0.3263387338278237,0.006697778894477486,0.37927471687345493,0.00432701490058002
39,RN040,0.40712417967982956,0.009570107753002077,0.35278749923669633,0.007973517450724199,0.3233892494282817,0.001683569320220782
40,RN041,0.3405299302466503,0.004509697376874153,0.45413365719297377,0.004315397621897853,0.25032978653822074,0.004248548928598832
41,RN042,0.28785187971743814,0.0035697960752936347,0.3299934003610412,0.00593967815036783,0.42449481386615484,0.005515476926580697
42,RN043,0.3593052368761542,0.0052908532549049165,0.4020427056494364,0.006050200713223004,0.3741995979282579,0.0033452611182686067
43,RN044,0.3416114228640976,0.003502542900300561,0.361661990724407,0.00433257008959531,0.3578482336629023,0.0064460700700815846
44,RN045,0.3830761467794234,0.003371858727365688,0.3749865535686315,0.006454127758715797,0.3889070024607861,0.003284828749457095
45,RN046,0.3309611936178566,0.0039830084930289325,0.3680737372425879,0.015568503745983798,0.4067897146815385,0.005315388881208407
46,RN047,0.4717187105454337,0.009719259398255778,0.36440541289316625,0.003392349864527458,0.44905124927025747,0.003540939596196754
47,RN048,0.3334904018161371,0.002269619000942487,0.40144558586980766,0.004422199336331952,0.3811817923683489,0.0032241904491512926
48,RN049,0.2815389616187149,0.0017735645697254834,0.26025556995057497,0.0022794117660146673,0.3680459503300706,0.004937562352280835
49,RN050,0.49582373593740775,0.0068242986345737125,0.4151002660152241,0.0015160395326390204,0.43158094910663464,0.0013180430699913737
50,RN051,0.35454128934302337,0.011630179929218052,0.3201914562622395,0.005993474913094457,0.4146244639226062,0.0033198954001512093
51,RN052,0.4511016428140667,0.0036977294197821087,0.4487364203840513,0.017791686693708213,0.43685177697084737,0.004415536414058463
52,RN053,0.3572432297770951,0.008345921043743952,0.3814389582544752,0.006345175773662912,0.3064279109636785,0.008427707203713537
53,RN054,0.37404525876841027,0.011314813176945148,0.39809771937175853,0.00951705338490932,0.32740305572774986,0.002109417090377592
54,RN055,0.4213978958107707,0.006596754861389771,0.3946039990544014,0.002454779390296654,0.37227559347020756,0.016902826358588873
55,RN056,0.3748512414414913,0.007113583223696064,0.348557111704789,0.0009750505178599374,0.4198247774512465,0.003730613677842832
56,RN057,0.4186920534222325,0.007132772408727169,0.3513470273142601,0.0036444210869042127,0.3443644090522036,0.004258141903583529
57,RN058,0.3263414229423143,0.009625859208531306,0.4384734005960012,0.009336710103754467,0.3598654973510496,0.005766748796771175
58,RN059,0.3486689010181747,0.00822072798870603,0.3474521446485435,0.012545735298260953,0.3087371271966526,0.002483250571815245
59,RN060,0.28699617654242404,0.0048073655666623265,0.3931243887458098,0.004790860667528892,0.2707797145471783,0.004610310903511938
60,RN061,0.3871831675214654,0.025878141248490596,0.40676487086643826,0.004175197654021662,0.4425367395251754,0.004033632972480401
61,RN062,0.3621435697685997,0.0092251216026525,0.4463844453557611,0.009887608126929896,0.4239644043933654,0.010097565148132938
62,RN063,0.36592330648529675,0.005030499313413955,0.4650851205061753,0.004049013503944003,0.40793347102859295,0.013817617337082649
63,RN064,0.3292840718985225,0.008060994266813512,0.33359436926911595,0.007092037287459966,0.3052638680746809,0.002620140664591481
64,RN065,0.35812243688359896,0.0042875982297673676,0.3262730346204866,0.0030620919940801193,0.37360343432412746,0.008570112775223059
65,RN066,0.349233282508353,0.006523921496244307,0.3363891067659792,0.0019788632760259126,0.39428642892929844,0.00780816129286156
66,RN067,0.4108217636027329,0.008089382632174057,0.35229953246425877,0.0014445825991206162,0.39635275319335106,0.004060108712128534
67,RN068,0.37405274182110393,0.0018666505283169463,0.3929560606673257,0.007185052779179598,0.3435887744928694,0.005997312965697384
68,RN069,0.3922068643075753,0.007467735271716288,0.36309652417398053,0.011992691379044181,0.3660711400641263,0.0016737247187240353
69,RN070,0.3389236826449582,0.005324171697822385,0.43912070564415195,0.008786196065561214,0.3595322348286174,0.007330635459509035
70,RN071,0.39200746428057415,0.006256091813846715,0.44215294430166746,0.002195785768854266,0.45124881501319497,0.013645783404569144
71,RN072,0.3651325965670728,0.006493644472059828,0.38902874490458633,0.010162756277780604,0.3356253114658796,0.007631699062278676
72,RN073,0.3933902476548677,0.002868690950960472,0.37155432584832065,0.011048364767479326,0.40749850579797225,0.007497225071866346
73,RN074,0.36462655288943147,0.0013688436204258695,0.3982262223864479,0.005904627127823291,0.35638680358159935,0.009008213062731366
74,RN075,0.4128235685910196,0.003866089655401499,0.35682453167522804,0.005804215110591441,0.2880595354991853,0.011680755235158982
75,RN076,0.3539675219945102,0.004933230585247394,0.29261083007401756,0.00874024582796956,0.3058923135223793,0.008587825556581344
76,RN077,0.3184897710235601,0.010912391180673428,0.34502544999538687,0.0090794128803782,0.3998988041005805,0.0038124877491501007
77,RN078,0.3005274540615233,0.011785007862384213,0.30117085077177835,0.013978100209300997,0.34326865946337004,0.0013886259384885405
78,RN079,0.311055077135665,0.003534656503170367,0.28694765461154875,0.006963823841546568,0.2996598979478702,0.007938047737306253
79,RN080,0.3417931946629121,0.010959121588511474,0.3789396567534588,0.004767343529529108,0.3431107026230418,0.006203778081283428
80,RN081,0.35453764084325745,0.003118544600630986,0.35255896955377947,0.0014305518407105474,0.37175093083343197,0.007871613824871681
81,RN082,0.3540257628160153,0.006528568784724304,0.41265823817199404,0.010953398410322038,0.3803310336315138,0.0021425771270134723
82,RN083,0.3506248318900724,0.007360103621383829,0.36000311353767583,0.010788781375792584,0.31361498206469846,0.0035897838358114435
83,RN084,0.39763968167935476,0.004906454810927202,0.32366517199063277,0.004208480114010793,0.32882258875155607,0.007062851102515609
84,RN085,0.34962449542086554,0.003044347425693602,0.3894006901766818,0.0025249119326884147,0.3556918058819112,0.004206440257252057
85,RN086,0.42154628389513243,0.002596668808400718,0.38397849727030414,0.0005829430077575636,0.3406463975190748,0.006419182897119274
86,RN087,0.3715034546713811,0.005038552915728451,0.3798962617862198,0.007036455957305666,0.40538208096170997,0.0009183847528509987
87,RN088,0.40915682754601296,0.005958006686714043,0.35764142717024505,0.0032896378437606384,0.4831910920335533,0.011346061802946653
88,RN089,0.3369711258381729,0.005630440769513897,0.3151683619586448,0.008393438143621966,0.33558832845566483,0.007626255028305605
89,RN090,0.3378551388237812,0.006909823499460766,0.3519283786600203,0.01081634597862835,0.32507044381056754,0.0021574219949901286
90,RN091,0.3649370072224149,0.0018255812747580151,0.3801122353691128,0.005297003411907864,0.38778597838498347,0.012105129542513486
91,RN092,0.4520833356437797,0.005702599413450629,0.34653616731062575,0.0032942229781191008,0.48914552613243173,0.006028591280797067
92,RN093,0.40145197617346245,0.010339958973836116,0.409086087983977,0.005173944171153539,0.38493959575183107,0.004177804596350317
93,RN094,0.3112848982329617,0.0053025581053611675,0.3321206315412229,0.0074269113079119976,0.3709790960004122,0.0027286415630957497
94,RN095,0.35173314467323125,0.0055228282178544155,0.3523955808359547,0.006025228042220318,0.26986773589720703,0.00550704969956499
95,RN096,0.2988687438962933,0.004504995245911459,0.3094203055205465,0.0030740902038314376,0.250305555534082,0.007037071156138966
96,RN097,0.4035221267666584,0.007847614171452098,0.36015625872065105,0.007044153734266081,0.3202852564465802,0.010650693523191401
97,RN098,0.3103508571237001,0.008888473395855159,0.36660103790151394,0.00682746009099094,0.3341618576405215,0.006984416500941884
98,RN099,0.2797053544197999,0.017573618122245446,0.3598588042442265,0.01555033962672198,0.3771255738681149,0.007428432944788749
99,RN100,0.3482966094076354,0.007674877683148015,0.35414349636082587,0.011057986953125466,0.36819492010783916,0.0075848177253326505
