,RN,Mono,Std
0,RN001,0.4701333333333333,0.003970306453327417
1,RN002,0.5451333333333332,0.0022300971578236976
2,RN003,0.5811,0.008792610533851707
3,RN004,0.5356666666666667,0.002350177298276309
4,RN005,0.5671,0.0013228756555322952
5,RN006,0.5660666666666667,0.0035275109260402486
6,RN007,0.5249,0.00593548650070068
7,RN008,0.7148333333333333,0.004006661120351125
8,RN009,0.5170666666666667,0.004005413004090007
9,RN010,0.6729,0.008432674546073743
10,RN011,0.6884666666666667,0.005441813423238005
11,RN012,0.673,0.003923009049186607
12,RN013,0.4586666666666667,0.001975685535031659
13,RN014,0.4825,0.006602272336097626
14,RN015,0.6226333333333333,0.002983845393671283
15,RN016,0.4896,0.002487971060924946
16,RN017,0.4688666666666667,0.004750087718488295
17,RN018,0.5677333333333333,0.004042688874169435
18,RN019,0.4714666666666667,0.0070436732841134345
19,RN020,0.5647333333333333,0.005542863279328954
20,RN021,0.6147,0.0015
21,RN022,0.4200666666666667,0.0019425069712444621
22,RN023,0.5118,0.006428063471995278
23,RN024,0.7041333333333333,0.006198655768255997
24,RN025,0.6813666666666667,0.005163655036244513
25,RN026,0.4650666666666667,0.002581343319539912
26,RN027,0.5563666666666667,0.0032347076117221684
27,RN028,0.4545,0.0027073972741361767
28,RN029,0.5392666666666667,0.002482606157515391
29,RN030,0.5777666666666667,0.0022188585654190156
30,RN031,0.4314,0.0015716233645501712
31,RN032,0.5899,0.0016703293088490068
32,RN033,0.5292,0.003764306044943742
33,RN034,0.40936666666666666,0.005107184482014854
34,RN035,0.5296333333333333,0.0032347076117221684
35,RN036,0.6098333333333333,0.005300314456080256
36,RN037,0.5463333333333333,0.006494099886307058
37,RN038,0.6200333333333333,0.00509345985881241
38,RN039,0.5707666666666666,0.0022368132093076826
39,RN040,0.5798,0.007092954250522134
40,RN041,0.38216666666666665,0.003156474826976026
41,RN042,0.6547,0.0033045423283716607
42,RN043,0.5311333333333333,0.007433258594542056
43,RN044,0.6107333333333334,0.004600362304572688
44,RN045,0.5431666666666667,0.006107645481962205
45,RN046,0.5507333333333333,0.0037819747927945436
46,RN047,0.6518666666666667,0.001501110699893027
47,RN048,0.5509,0.008940357934669059
48,RN049,0.4455,0.005008991914547277
49,RN050,0.5798666666666668,0.005040171954738581
50,RN051,0.5471333333333332,0.006940701213374146
51,RN052,0.6220333333333333,0.0012503332889007368
52,RN053,0.5238666666666667,0.0056500737458314056
53,RN054,0.4724,0.0025709920264364882
54,RN055,0.6532333333333333,0.004398105652816145
55,RN056,0.3634,0.008653900854527974
56,RN057,0.6670333333333333,0.003950105483823608
57,RN058,0.5305666666666667,0.0009504384952922169
58,RN059,0.5705666666666667,0.002608320021265284
59,RN060,0.4494666666666667,0.003177000681985028
60,RN061,0.6929333333333333,0.005034216258101487
61,RN062,0.703,0.0049
62,RN063,0.6449333333333334,0.005326662494783515
63,RN064,0.564,0.005414794548272353
64,RN065,0.4651333333333333,0.007516204716034106
65,RN066,0.5980666666666667,0.0012342339054382413
66,RN067,0.6071666666666667,0.0014502873278538061
67,RN068,0.5199666666666667,0.003356088993655164
68,RN069,0.6208,0.0054064775963653085
69,RN070,0.7648333333333333,0.004933896364267629
70,RN071,0.5311333333333333,0.005514828495368948
71,RN072,0.5261666666666667,0.0049943301185777994
72,RN073,0.5101,0.001664331697709324
73,RN074,0.5238666666666667,0.003382799629498226
74,RN075,0.38093333333333335,0.007915385861304131
75,RN076,0.5025333333333333,0.0032868424564212583
76,RN077,0.4208333333333333,0.005774368652357877
77,RN078,0.6066,0.006794850991743675
78,RN079,0.6500666666666667,0.0003055050463303893
79,RN080,0.5209666666666667,0.005153962876596351
80,RN081,0.6804,0.004550824101193101
81,RN082,0.7127,0.007008566187174092
82,RN083,0.6,0.0009643650760992955
83,RN084,0.4225333333333333,0.007300228306932142
84,RN085,0.6014,0.0052848841046895245
85,RN086,0.5582333333333332,0.0037554404979087785
86,RN087,0.7076,0.005230678732248808
87,RN088,0.38933333333333336,0.005551876559626784
88,RN089,0.6775,0.004326661530556788
89,RN090,0.4613666666666667,0.0022143471573656493
90,RN091,0.6433333333333333,0.003438507428134093
91,RN092,0.686,0.0027874719729532706
92,RN093,0.4651333333333333,0.003716629297271027
93,RN094,0.7497,0.0009643650760992955
94,RN095,0.5019333333333333,0.0024542480178933283
95,RN096,0.6150333333333333,0.0016165807537309523
96,RN097,0.6520333333333334,0.008373967598058482
97,RN098,0.6430666666666667,0.005774368652357878
98,RN099,0.4750666666666667,0.004186088070422472
99,RN100,0.5767666666666666,0.0028307831660749523
