,RN,BC A,Std(BC A),BC B,Std(BC B),BC C,Std(BC C)
23,RN024,0.30864259669713134,0.012906703968375984,0.29165622546759834,0.004995739885438505,0.2871686011830463,0.005061112874107557
24,RN025,0.39483747824654697,0.0011313806340139414,0.3913037302765143,0.01627122011446241,0.40284932493596276,0.007338280499562621
25,RN026,0.5070326814490587,0.013132899311902707,0.3407958182694902,0.008039975711559535,0.5177442668470605,0.002307056420716091
26,RN027,0.39624026348924746,0.0036126651211021163,0.2698133941240138,0.013871537563336882,0.4697480289566922,0.005875402211554255
27,RN028,0.3090703487393038,0.005046955844579375,0.3097207019262385,0.017297533775843026,0.423609695886491,0.007542010476876663
28,RN029,0.4832525507389674,0.003126667745968621,0.2784710838478208,0.007840949070199615,0.42972021617232153,0.0020651811870237924
29,RN030,0.45082185276201,0.0015617189362605627,0.2834239816050493,0.014113493950628128,0.47991436893562706,0.005886036263342072
30,RN031,0.3630690230341562,0.006515760034761105,0.3503560540298809,0.007769888318851944,0.43443879261326773,0.0018337161063520183
31,RN032,0.386656221106161,0.0015023503719060246,0.4459853091022161,0.005325321290484609,0.410850121214602,0.013786790882950895
32,RN033,0.4901651057213106,0.011635367500515727,0.2914844084173402,0.01908935937001536,0.41145004893656933,0.004765304295269136
33,RN034,0.4579706467164974,0.009652884181619196,0.3550282572471905,0.014987263053559508,0.4116886901365617,0.008830269362523915
34,RN035,0.46094071572090084,0.0021291426015277127,0.4412762679250024,0.0008475880639818838,0.39520683689446273,0.0017915189885092785
35,RN036,0.46454507373720433,0.004630357658949089,0.3499541877826582,0.014128797638623554,0.4138533320518429,0.004672155268999005
36,RN037,0.44098863133398153,0.0032596669944376763,0.3234649680106805,0.010914037793401955,0.4019246070688774,0.004071656763210819
37,RN038,0.46055809581254126,0.0035915078617376594,0.35791106008528994,0.014303990486435974,0.46723018534742294,0.008260796699069968
38,RN039,0.3455753513023036,0.009226199838778296,0.411308305221908,0.002934703737209474,0.3883872157093573,0.002652904118171821
39,RN040,0.3979604773589671,0.005268570967979055,0.4840573627794622,0.005965926274595319,0.5038832930980539,0.01109040587436202
40,RN041,0.33407458011839414,0.0034484591829633798,0.45001614949402663,0.007041004462158792,0.39871598462474783,0.0070547421387714354
41,RN042,0.3518251968923029,0.004241111973247634,0.3088857326207707,0.00426362493717316,0.3205078534040666,0.006259740567604876
42,RN043,0.4239126408267055,0.0038641238982248865,0.4258461550551887,0.00400722924812007,0.3916358784631962,0.00043996060837982225
43,RN044,0.4818479603124781,0.0053084477350689736,0.2843165896902027,0.015943058929981654,0.44058402477994685,0.008262189834996672
44,RN045,0.34978609319752535,0.003019802834299409,0.3130499129979159,0.0032936402867860736,0.4367139153428073,0.004861939610650765
45,RN046,0.4093845313764688,0.0015640841505295793,0.32621450019163195,0.008336021920295044,0.4628192881156407,0.0010043854020873352
46,RN047,0.5293570001574694,0.010660093302287859,0.2931534539600721,0.007609931248007459,0.41808410596612094,0.0026201679418406216
47,RN048,0.4615264385701798,0.0053059501818465025,0.26960256966600515,0.014352427826849794,0.42472555409584484,0.006651866904633406
48,RN049,0.3961362931493229,0.003786150897691295,0.2970567016735948,0.010119185265101794,0.5004427227519033,0.003859428950156503
49,RN050,0.39247053710664465,0.00532959431138413,0.28471124478746085,0.013837028170232312,0.39876101412791093,0.00420496378743455
50,RN051,0.44227958877790857,0.0006241475317204833,0.3137558910541474,0.0027568508330072902,0.42958442712136063,0.00646363616769356
51,RN052,0.3181218471039582,0.0010401515153821226,0.3751875431788417,0.02168582496869749,0.37297748366855893,0.005394661585560829
52,RN053,0.4057543816392986,0.004822943243008215,0.460929793771873,0.011803008166923885,0.444735267618132,0.010074957440449063
53,RN054,0.49842276251083795,0.00161639913423069,0.3297546973742836,0.007472713738841562,0.3757933485223197,0.0027680763416983766
54,RN055,0.41035192414663624,0.0029476674159048177,0.39822424863317624,0.011976589139655783,0.4348403993603143,0.013969467451714644
55,RN056,0.4221986596549598,0.002878123772436505,0.3254596979023176,0.010305533823629615,0.3830479266433639,0.0054455723832440754
56,RN057,0.4600304277361298,0.007009648135443728,0.3968614530826704,0.010734495460149797,0.37273203947868966,0.0034930600376794083
57,RN058,0.43825996338427514,0.003850144002050701,0.3329079436975884,0.0072973083063971106,0.41778760352969435,0.0012636105591971856
58,RN059,0.40083258072397693,0.001979929239773223,0.2803390591387031,0.02270682650506969,0.43621942778533657,0.0037476800569109297
59,RN060,0.49507417488009026,0.006878331161536601,0.2750358677071173,0.003751732709748405,0.5243624435466672,0.006050810706891444
60,RN061,0.4342516114776213,0.0015140834211890255,0.29317887023234074,0.016080046348737977,0.44496941495504866,0.013862773205337735
61,RN062,0.424638933434132,0.0038268683444894584,0.28290099060799623,0.010939804024558582,0.5181584800127934,0.008334004171785517
62,RN063,0.4457261706655638,0.00440368374141268,0.45056384817229905,0.01020394297179174,0.44886145759905743,0.0036691538507744414
63,RN064,0.4558871896207135,0.004539511224602488,0.34049413171460374,0.03341290412867078,0.44565870137400987,0.005802390918276612
64,RN065,0.2912042270439101,0.016546314260319668,0.3584540823860321,0.012099037042591318,0.3738880323151937,0.0017598089697940856
65,RN066,0.4264725099610603,0.004033433020226018,0.2833659648852976,0.0037514879335773235,0.4722945847198509,0.0049702273973977005
66,RN067,0.3607796197747475,0.00406091066460897,0.3140205723610349,0.014872111945925394,0.445452114922756,0.005347167627307924
67,RN068,0.3996089150288538,0.0019621075287009973,0.3171615539346055,0.009959269077156647,0.4003577541426635,0.0025544009320545248
68,RN069,0.42566832631250495,0.006387410084346269,0.35219265309654774,0.008567839907323425,0.4109775190739944,0.01215946149738704
69,RN070,0.44079743382248715,0.0014675293063892091,0.24050418538995477,0.009947794941867004,0.5002684562947547,0.0008166828841395594
70,RN071,0.45616526789600736,0.0067704216176698645,0.2956783453422185,0.021518147595950506,0.4351342721074059,0.005461039521668545
71,RN072,0.43920739871057474,0.0029885439687834933,0.3209135983820722,0.016549210533483377,0.46077215008765987,0.01328471457055287
72,RN073,0.42047187155467053,0.0021753424582759452,0.30144010932500365,0.014882533863462352,0.5292157841268267,0.0006072159054135023
73,RN074,0.4492302342181141,0.003366604877347739,0.2320324413895559,0.009347002585179157,0.5015170998424442,0.0035475966632808826
74,RN075,0.3763650065745787,0.008496480900005926,0.25710783422748523,0.001954151970156618,0.43369269845857755,0.0058200227096016285
75,RN076,0.5122353802223065,0.005719521120929932,0.2820009449002278,0.001840104105191491,0.43262801425354375,0.006738214994999884
76,RN077,0.41843807817714723,0.0036383940995823767,0.3288821058650006,0.0068225802800376475,0.45483547793521234,0.008334231783461998
77,RN078,0.40212595568509024,0.0030891282277561638,0.30190874673207607,0.020611571479628794,0.29278828545670454,0.004641940719061294
78,RN079,0.5662306318943765,0.003885205954326673,0.2925134197670549,0.0014109185548928098,0.4562600900366757,0.005285029785572431
79,RN080,0.3717176868837122,0.001477895978849008,0.3340063907724507,0.0046429976140042045,0.3606362403503925,0.002252559415351045
80,RN081,0.28553821564459964,0.0018833700314247542,0.3593399229807335,0.004125877894988097,0.3563899958094723,0.007324717337042962
81,RN082,0.4113995272407928,0.00679587395436006,0.3903099358589593,0.013502978934950166,0.4052350132456119,0.004980496419786771
82,RN083,0.4903895955052489,0.002407496258757462,0.2695648119827003,0.007858325848198813,0.4348622687889705,0.0009927204704747597
83,RN084,0.4300197253971813,0.009990520340862856,0.37509943490373504,0.01413217004980736,0.41789945326239786,0.004628318520610849
84,RN085,0.46061178219233434,0.005699920479574732,0.28710755909441027,0.014932258028699193,0.5496474736775369,0.0074166323207963064
85,RN086,0.40697634342327665,0.00648106878475459,0.2952439794245467,0.00571257656724921,0.49730391625444553,0.007386449740617609
86,RN087,0.36523908435962354,0.005060723664726445,0.38166766944640584,0.017956027934344945,0.45308507918237734,0.006824926992133956
87,RN088,0.4644103403875257,0.006455036233306949,0.29427296521134455,0.017778934141296637,0.4224199578322325,0.0021262091950258965
88,RN089,0.4081909896436094,0.001447289821475613,0.28618117159542805,0.011956315312500972,0.4688381755807736,0.0036564335524703327
89,RN090,0.4016401047363942,0.0017050393060030658,0.316790503249373,0.008158660178151974,0.33723543377686044,0.0037987318903362874
90,RN091,0.5058552238743689,0.003114666098074037,0.2467110288195321,0.016168993309154514,0.5518804097634052,0.005352208286407817
91,RN092,0.4010506612768628,0.002720566338798519,0.3292686710781465,0.006055798858481647,0.38868919528575113,0.016750797962232493
92,RN093,0.4385531231866873,0.00318527337812204,0.4297828408903124,0.01282122001650696,0.4212372135779967,0.007994926562099505
93,RN094,0.3817393753126747,0.0033182019026246953,0.3323610538652342,0.02373128347999058,0.36422535120536254,0.0009524944950140776
94,RN095,0.41588605804182605,0.005313564332433807,0.4486745526934903,0.009287019434622042,0.41937291193592885,0.005293633389093797
95,RN096,0.41848102236712686,0.006265809844086234,0.31686624726569085,0.004770832730384953,0.4549864614572891,0.008431768845050813
96,RN097,0.37810943973683275,0.0051294295191343115,0.3817710144490906,0.005338981594841715,0.24457518011918675,0.0033160670342309976
97,RN098,0.3138804801808334,0.014226873204548254,0.2469975828884716,0.004455293652612517,0.38841606583852156,0.004304880309598903
98,RN099,0.4483279533671444,0.002392499868955226,0.4286728859292392,0.006113743022720495,0.37502152705691794,0.005237711098332695
99,RN100,0.3710721626753201,0.0012286056003019447,0.3077995380317639,0.007990270330828286,0.3979286943678313,0.009183276236394488
