,RN,Mono,Std
0,RN001,0.6197,0.0054064775963653085
1,RN002,0.5314,0.0029816103031751148
2,RN003,0.5091333333333333,0.00800333263917809
3,RN004,0.7017,0.004331281565541543
4,RN005,0.5826,0.00644437739428721
5,RN006,0.6448333333333333,0.001650252505931542
6,RN007,0.6150666666666667,0.0020526405757787538
7,RN008,0.5788666666666668,0.0012662279942148387
8,RN009,0.7207666666666667,0.003774034092762456
9,RN010,0.6493,0.008653900854527974
10,RN011,0.5190666666666667,0.0050083264004389064
11,RN012,0.5724,0.008168231142664855
12,RN013,0.6423,0.002455605831561735
13,RN014,0.5918666666666667,0.0034530180036213727
14,RN015,0.6739333333333333,0.0017616280348965083
15,RN016,0.7583,0.0013892443989449803
16,RN017,0.7086333333333333,0.0016563010998406462
17,RN018,0.6506333333333333,0.0033605555096342826
18,RN019,0.5950666666666667,0.003992910383834495
19,RN020,0.6784666666666667,0.0015695009822658073
20,RN021,0.6286,0.0032046840717924133
21,RN022,0.618,0.004618441295502196
22,RN023,0.7042,0.00776595132614157
23,RN024,0.6023666666666667,0.003946306289852998
24,RN025,0.6291333333333333,0.004617719494873345
25,RN026,0.6111666666666667,0.006403384521745772
26,RN027,0.6554,0.006710439627923047
27,RN028,0.8477,0.0018027756377319946
28,RN029,0.5102,0.002920616373302047
29,RN030,0.6610666666666667,0.0026274195198584737
30,RN031,0.5795666666666667,0.0015821925715074426
31,RN032,0.7683333333333333,0.001556705923844749
32,RN033,0.7039,0.0017578395831246948
33,RN034,0.7487,0.004521061822182926
34,RN035,0.6319,0.006835202996254024
35,RN036,0.6644333333333333,0.0020108041509140895
36,RN037,0.7106666666666667,0.005052062285179522
37,RN038,0.7530333333333333,0.0034961884007206094
38,RN039,0.6232,0.002163330765278394
39,RN040,0.6120666666666666,0.00202072594216369
40,RN041,0.7492333333333333,0.0035907288025320617
41,RN042,0.6932333333333333,0.004072263907623539
42,RN043,0.7173333333333333,0.0018717193521821944
43,RN044,0.7339,0.0038742741255621033
44,RN045,0.8019333333333333,0.002836077102854105
45,RN046,0.6707,0.005196152422706632
46,RN047,0.726,0.0015524174696260025
47,RN048,0.7555333333333333,0.003847510017314228
48,RN049,0.6106666666666667,0.005993607705992554
49,RN050,0.7108,0.004044749683231337
50,RN051,0.6673666666666667,0.004250098038084926
51,RN052,0.6486,0.004256759330758552
52,RN053,0.5847,0.005902541825349483
53,RN054,0.5345666666666667,0.0038397048497681866
54,RN055,0.7263666666666667,0.00446579593503032
55,RN056,0.6593,0.006402343321003646
56,RN057,0.5809333333333333,0.0036018513757973595
57,RN058,0.5498,0.0021656407827707713
58,RN059,0.5674333333333333,0.0054647354312293405
59,RN060,0.6137333333333334,0.004990323970779185
60,RN061,0.5143333333333333,0.011884583851920661
61,RN062,0.6122333333333333,0.005196473162957097
62,RN063,0.6403666666666668,0.001892969448600091
63,RN064,0.6718333333333333,0.0019008769905844338
64,RN065,0.7232333333333333,0.0012013880860626733
65,RN066,0.6993666666666667,0.0055536774603260255
66,RN067,0.7074666666666667,0.0017672954855748753
67,RN068,0.6785666666666667,0.006640281118547116
68,RN069,0.6592666666666667,0.0018147543451754935
69,RN070,0.7321666666666667,0.005513921774321189
70,RN071,0.6772,0.004978955713801841
71,RN072,0.5663666666666667,0.0053163270528940685
72,RN073,0.5866666666666667,0.0038501082235871415
73,RN074,0.6309,0.0043208795400936605
74,RN075,0.7416333333333333,0.0021571586249817913
75,RN076,0.5932333333333333,0.002650157228040128
76,RN077,0.6857333333333333,0.0057011694706729545
77,RN078,0.5777333333333333,0.006616141876753651
78,RN079,0.5328666666666667,0.005934924880176103
79,RN080,0.6488666666666667,0.007743599507550306
80,RN081,0.499,0.007562407024221852
81,RN082,0.6642333333333333,0.0039627431576287325
82,RN083,0.6439666666666667,0.00037859388972001824
83,RN084,0.5767333333333333,0.0032562759915789287
84,RN085,0.4911333333333333,0.006365794006511155
85,RN086,0.5906,0.003915354390090379
86,RN087,0.6301333333333333,0.006185736280616346
87,RN088,0.6289,0.004521061822182926
88,RN089,0.7283,0.0010583005244258364
89,RN090,0.7501333333333333,0.002874601421646718
90,RN091,0.581,0.004275511665286389
91,RN092,0.7099,0.003296968304366907
92,RN093,0.8226666666666667,0.003617089069035118
93,RN094,0.5969333333333333,0.0038759944960401237
94,RN095,0.7856,0.0022516660498395403
95,RN096,0.6519666666666667,0.008457146879020922
96,RN097,0.696,0.0045902069670114
97,RN098,0.6617333333333333,0.0042063444144926285
98,RN099,0.543,0.008903370148432559
99,RN100,0.5475,0.006331666447310692
