RN,f1,f2,f3
RN084,0.31967285490386527,0.3625527030308382,0.3177744420652966
RN085,0.36648231714902907,0.4252027279204696,0.20831495493050137
RN086,0.394252517573744,0.4293249242146953,0.17642255821156066
RN087,0.42256189589287435,0.43313745009258964,0.14430065401453604
RN088,0.3929854946958216,0.40664646027278634,0.20036804503139208
RN089,0.3616668704073455,0.38019368947203996,0.25813944012061446
RN090,0.32210882224031057,0.4178698891741281,0.26002128858556134
RN091,0.420285698527384,0.4624455352710827,0.11726876620153329
RN092,0.39053031119929266,0.4032651124673812,0.20620457633332614
RN093,0.3790120646483041,0.42294559526519465,0.19804234008650126
RN094,0.41081099463531173,0.4446314858741211,0.14455751949056717
RN095,0.3527194535795598,0.42209714141158616,0.22518340500885403
RN096,0.3984227695807021,0.42068955197078983,0.18088767844850806
RN097,0.4188844379222359,0.40887637329948834,0.17223918877827576
RN098,0.3431806253280348,0.39589112993926673,0.2609282447326985
RN099,0.4070548895761165,0.4250636535498465,0.167881456874037
RN100,0.4204186558942343,0.4296119476068062,0.1499693964989595
