,RN,BC A,Std(BC A),BC B,Std(BC B),BC C,Std(BC C)
34,RN035,0.46070134823629577,0.0022856554931816484,0.36701637433299245,0.010479340406578615,0.3525837731895763,0.007216262671270393
35,RN036,0.4745193598683701,0.006198609140375833,0.4071493656461688,0.001488001134842182,0.49970305371236634,0.0033719233154458324
36,RN037,0.5146767477150411,0.004987629914470169,0.38357055844900345,0.0027458868113449885,0.38327423886014217,0.005946823241360027
37,RN038,0.4193866764965645,0.005833367074800512,0.36884641665980816,0.007628134320300693,0.4800896422267012,0.003902981953139974
38,RN039,0.4421201807231477,0.00584583053994774,0.3910679039918674,0.0072484024915057815,0.44766185165380734,0.005016104853014541
39,RN040,0.5352866096587853,0.004234860581646118,0.4055454820831618,0.00566355968205115,0.5506681719251622,0.0006612344361855168
40,RN041,0.5370458801488378,0.003410717601638166,0.4580583468990999,0.0028381623189007487,0.35158225199887233,0.007668993113744676
41,RN042,0.5127028219805387,0.007792779003087625,0.3873751015343004,0.004536159799144446,0.4598409912210333,0.002422128029153596
42,RN043,0.4717521775222034,0.002865261390280933,0.37454420927578064,0.003663377399648192,0.4832771203541844,0.0032272079686758064
43,RN044,0.5963124944359596,0.00883050301397152,0.4095833290580519,0.02411947103932501,0.5157894908669892,0.005807924865606086
44,RN045,0.43322410439532755,0.007945439747349691,0.336886440002786,0.00306485545625828,0.41532263986276224,0.002612572059695089
45,RN046,0.48224793190967213,0.0013087112387370882,0.3792215834326213,0.002296534390925216,0.44411854736225803,0.004179014039161248
46,RN047,0.4787920594414305,0.002028359128426219,0.3254841917242725,0.003966097361523052,0.3780771663840652,0.007813011122430302
47,RN048,0.4560819182021092,0.0034869471067521143,0.3872020949392838,0.012350449412244958,0.3499725883335402,0.0015764355430601055
48,RN049,0.5822007289556003,0.002751771937459522,0.39894299977568415,0.005523506365946317,0.39934190789266494,0.0057389559666125535
49,RN050,0.4992682264280335,0.00393655697383914,0.4757824736990994,0.006087349229785664,0.4140795405819433,0.005270019166974176
50,RN051,0.4538870226564018,0.0020454669702765723,0.41044409603500664,0.012810601791505193,0.41710863254770425,0.002952433547208336
51,RN052,0.4462128435453064,0.007177302741165553,0.36852764903763807,0.010183233963121823,0.4439105608494604,0.005741316676637318
52,RN053,0.5625794022124606,0.0018185253430445447,0.4224932273149901,0.0129020390042623,0.4162411798850698,0.0015287349334277473
53,RN054,0.47019256534563997,0.005180995588375443,0.4095612357164328,0.009363648184468443,0.4752434560741254,0.002374699329113275
54,RN055,0.46039930050555333,0.004995659607585986,0.3327329029480906,0.0055921136678242275,0.3342396351808487,0.005757458297041553
55,RN056,0.48599698646922146,0.005456923307294082,0.36660970256337394,0.0036370353423176606,0.3788933503595207,0.00144110645365868
56,RN057,0.459500255187314,0.002437628093014951,0.2756483486335885,0.001901228620708556,0.5106294178406946,0.00394596987944413
57,RN058,0.47369127381998116,0.005322530286226953,0.299234123065888,0.007918102860021264,0.4772678012095793,0.004180609927670346
58,RN059,0.4154770334203995,0.005500584866973695,0.40242411783987336,0.012222696189310668,0.37003060838290486,0.001711881627549464
59,RN060,0.431870332847241,0.006435549520068246,0.35691709834147894,0.00357785088126872,0.34915078911891295,0.0007699012190901161
60,RN061,0.45219614810687164,0.0011303541612242075,0.36028682933495704,0.003460806262927413,0.4199336742129927,0.003438636098844766
61,RN062,0.56303857997377,0.005707625333227327,0.391238085674094,0.005953668108336134,0.4236252048247339,0.003969522459552569
62,RN063,0.4954647574973328,0.0033662250466818208,0.35194716807283405,0.011775953841591707,0.49932939996034054,0.008039118401691801
63,RN064,0.5900266158089734,0.002377538558280613,0.4291755498667456,0.0074239843458231425,0.4478378688231579,0.002816625771104427
64,RN065,0.41526052176230754,0.007426383470318701,0.3975641775148464,0.008656541870912696,0.465391168362689,0.0035333294649589867
65,RN066,0.46551113781803943,0.005840914931342361,0.37487735136225253,0.0020129312659316933,0.49549663809937905,0.005181346045026242
66,RN067,0.5563903291626565,0.006813913189984812,0.3959244441090021,0.01070504890544592,0.47398854985357347,0.006051180224236339
67,RN068,0.48192872677190296,0.0042166006840345886,0.30447422976773547,0.005743860202173463,0.36518827407268084,0.012340266370323729
68,RN069,0.5552652904953511,0.004670272503537721,0.3756272519500062,0.00294948857268492,0.5002378683522289,0.0030324597456802553
69,RN070,0.5795500269210833,0.007309457427569779,0.3429428381212307,0.003206718327298348,0.44894845781228726,0.004708039674604655
70,RN071,0.44627047581451174,0.007392836319163801,0.48263007767879507,0.0022202202909451744,0.43983901792558733,0.001064043117309896
71,RN072,0.4889240484720319,0.004175445638890644,0.4255266790499385,0.005295500569732857,0.3727695867471046,0.0010058764708635896
72,RN073,0.4966135406396081,0.0052620988559492965,0.3269333081605789,0.006070998210114811,0.48049689696255155,0.003907103001300152
73,RN074,0.4137968465211695,0.006545600410921468,0.4319273793990375,0.017569082387665254,0.5176211808644126,0.0027872400067368787
74,RN075,0.43634259309261464,0.006911692421938385,0.3696704105685311,0.002500243178738516,0.5310338685290054,0.0037333470126863968
75,RN076,0.5225815799987087,0.0047130630962245595,0.34458370811625444,0.005216989269063425,0.5000537913123758,0.004939116085730545
76,RN077,0.47620784205982297,0.00828266011697445,0.3077799892352067,0.005550095205858781,0.3770022983970092,0.005203097403613077
77,RN078,0.5484408579028073,0.0029566585699152734,0.3702562446742399,0.011257647120197174,0.44409818463253153,0.005071648988734112
78,RN079,0.5133003104562531,0.0023811628201104145,0.4004853974790084,0.01764689396273322,0.5180565969390488,0.0031946115489096477
79,RN080,0.44712320276836975,0.009815043795257977,0.3261263934570136,0.005254122580398346,0.39866245269824246,0.006355893664126843
80,RN081,0.48406093294472513,0.005546310666612091,0.46107248390716854,0.020589976742783633,0.47223004823014786,0.0032910911632093114
81,RN082,0.44203046395836915,0.005096111655162222,0.38771126493244545,0.0015679528927593019,0.43524718921955147,0.005711224868339929
82,RN083,0.435564786201422,0.008560954886860848,0.36156692958926745,0.010229772136401864,0.35598953484142903,0.0025590177495477882
83,RN084,0.49037384958687275,0.005303566447181541,0.3902410645620171,0.005611879317995602,0.44177374290147564,0.002227500627566679
84,RN085,0.5242577293252709,0.005177830621140381,0.36157740959462936,0.005752211542337262,0.43267013324109166,0.011495937258655947
85,RN086,0.4917639076288425,0.003112728263590068,0.3716053417203718,0.005968847854401866,0.4670845408869371,0.002606655235081704
86,RN087,0.43878228147633824,0.007747682655982604,0.329169054113013,0.003378967881053463,0.4819059091413185,0.0040465568168489546
87,RN088,0.5022614327482066,0.009863591796292481,0.362510569398978,0.0014565131721304852,0.4494789545678555,0.001308213327356282
88,RN089,0.4746676186629508,0.003962733098233627,0.37795392474858147,0.018233220931918755,0.44921849938734454,0.0026477647493981914
89,RN090,0.5339765676690338,0.00406148764831278,0.43626041265709326,0.010553684410358487,0.4140438095812105,0.0035992745684619845
90,RN091,0.5691965088944019,0.00283714948413778,0.41646674319865307,0.011818854598652688,0.42208557542235936,0.006171344815155764
91,RN092,0.5251008160349071,0.002433308037818118,0.3474387297922217,0.01967892050045513,0.3829727345218203,0.0076052408540833736
92,RN093,0.5701116420427454,0.0013269871950012263,0.3487643126849848,0.00567009772269696,0.4645996178865401,0.006020523485426972
93,RN094,0.43423021397469624,0.002455191381365976,0.31465750848179397,0.014012571220580734,0.5037400332763876,0.0036945901165614586
94,RN095,0.43903976618745927,0.006314090034561536,0.43217976961468874,0.017315404237545892,0.40118658374453914,0.0050716404359832995
95,RN096,0.46279800702293433,0.005366101392868795,0.34542758175151467,0.003867734906442481,0.3235804214623678,0.0037064212942978293
96,RN097,0.488970498154377,0.0046223986262214235,0.4104084738566563,0.004925160703840439,0.5012935602076197,0.004104660485261451
97,RN098,0.5005344987002566,0.00424937441694771,0.3194993513521022,0.0071794007089434715,0.6047150822367585,0.0060393378165926265
98,RN099,0.5961170734734359,0.005814883542935819,0.41021492649850094,0.024336321662893325,0.5207463876560193,0.005431115149258169
99,RN100,0.49378232140106443,0.004068403511575837,0.3291249491625389,0.012749398361051647,0.40088382113571136,0.0006853628754676163
