,RN,BC A,Std(BC A),BC B,Std(BC B),BC C,Std(BC C)
26,RN027,0.789246668286704,0.0029794141243853654,0.5361043305622921,0.00622679828140329,0.5516949981117522,0.0047977051093129825
27,RN028,0.5261845041476331,0.0017227105387252165,0.46239806391718785,0.005585123230517077,0.417971150287177,0.006917062034028412
28,RN029,0.6355497158690255,0.008293405783409338,0.4710609508396006,0.004182786960498367,0.5370765439359194,0.007058610855205673
29,RN030,0.6239292683829819,0.0033149760244960903,0.5306006706902738,0.0018975735133183922,0.5759500447180915,0.01094489657344323
30,RN031,0.5820536569242275,0.0034470326353808482,0.5737421976377669,0.007551652586986821,0.5920676246260265,0.0033601607093732976
31,RN032,0.46519676462121334,0.004863269606637583,0.4894293827486724,0.006662203102242437,0.7567062183042165,0.002455984162960024
32,RN033,0.7904776001138113,0.0030531988608360127,0.6087665700084544,0.010733486722797067,0.6175753346823951,0.0029749308619614365
33,RN034,0.45026404310760243,0.009062950318111728,0.4410589607222273,0.002744533894581,0.5238983121939554,0.0035551954200088456
34,RN035,0.47104247696102125,0.0027724722480957824,0.5777103886776592,0.005204318044787261,0.5666899893660274,0.0047440322166387725
35,RN036,0.827702116431654,0.00300876738417051,0.827268173445808,0.0007581734301232801,0.7423344434268401,0.00027533163030854843
36,RN037,0.46770171259101584,0.005454177514160726,0.618274346658135,0.0020966168909401293,0.6221863894268772,0.006092503566038367
37,RN038,0.5671429398568357,0.003365688264539335,0.5943866799557259,0.0073797932304228925,0.5014824987602661,0.004648972495770549
38,RN039,0.8266092429542308,0.0040832854810269525,0.5857954408106946,0.005223192359696257,0.8249603957360585,0.0042870445966147475
39,RN040,0.8253579731592829,0.004450036874341097,0.5656624982809415,0.0013879585764374565,0.6746308716693675,0.0007403600811683311
40,RN041,0.6004071722370478,0.0016783421978058125,0.5877522295754246,0.004599627868233795,0.4959269317237922,0.00558667498785231
41,RN042,0.46915612220219044,0.005590349376593158,0.6437021330719438,0.0015027124265246483,0.6518138029027005,0.006590607067085601
42,RN043,0.6335395241631973,0.0029868848157415945,0.6285899233648308,0.0023026236443345715,0.7116005553232837,0.0015483055947620398
43,RN044,0.6126853161333944,0.0010538189506431833,0.6378145550384632,0.0031080019524606607,0.610497129931229,0.0028109188866056525
44,RN045,0.576192644016202,0.0037842693833585388,0.6146537822880731,0.0036432647716252925,0.5398012033675168,0.002071517686510008
45,RN046,0.6154683506907418,0.001719839867264817,0.8160346683187562,0.0023874563914001927,0.7464503314674262,0.0029573822688739103
46,RN047,0.6625444872878544,0.0031741803990882776,0.8222753621789343,0.001017600484765668,0.8235522788939397,0.001923638264242273
47,RN048,0.8122602071406022,0.004658262847117963,0.6267201956585651,0.004713495395157661,0.8095534846926875,0.00572960789456877
48,RN049,0.8071023893234307,0.0035191815389794554,0.6780452109454677,0.006220779473174138,0.5113268563525964,0.0033950582642679468
49,RN050,0.7905092257073307,0.004151691155194476,0.500862840236849,0.003441769641829231,0.7323392876153605,0.0018461967502129788
50,RN051,0.6206609110458623,0.0009720538027290809,0.551001672475396,0.0029235988105801385,0.5476353406515585,0.0019104264602110281
51,RN052,0.49533653357232593,0.003263091094534895,0.5136224487882007,0.0007259365373435019,0.5945666737805778,0.0024982864834999867
52,RN053,0.5669337346014127,0.00280731271335856,0.568757239793638,0.0069231075126447,0.5241056159380569,0.004952394740479087
53,RN054,0.6191241150516259,0.0007998071436722288,0.6168664447571246,0.0034632354440523126,0.6079441742087908,0.0011873231133673857
54,RN055,0.5242439675176686,0.0023279149372403937,0.46751109433154947,0.003624818984901684,0.5305116172860753,0.00533395070847022
55,RN056,0.6157723418810489,0.007001764987182507,0.6397368477967659,0.00606806778473615,0.637181766471644,0.004964833119366066
56,RN057,0.4974800647626587,0.005658375765990702,0.7638682466595315,0.0024746679276744887,0.5211529995543246,0.0009577128779826275
57,RN058,0.5595387039361133,0.005071038192192548,0.5584745301297175,0.0063805554925473375,0.5118255940260003,0.0023866991647123175
58,RN059,0.5471996669213831,0.008549021751594584,0.5427386139754905,0.0004374120217991664,0.6160031013082149,0.0020599202490806717
59,RN060,0.5473184799450443,0.006133353278567297,0.5392834832754997,0.0050408622490793285,0.6162625293617484,0.002530610915104736
60,RN061,0.7335857877473418,0.001024880498423708,0.640181393381016,0.0008268483349765054,0.819103079985464,0.0016584246810180752
61,RN062,0.38599762036481317,0.01023384108267572,0.6669265263861925,0.004385559734191836,0.45316554271701354,0.006559299487874757
62,RN063,0.8253097611860664,0.0010826898354979826,0.8240199489277019,0.0010008617422119456,0.5928619689073137,0.0028658232902276826
63,RN064,0.5823866351778232,0.0010882998386560058,0.5878248286333733,0.0012521570198685478,0.6461854164578134,0.004126276481844513
64,RN065,0.7837603810982309,0.004014670824812533,0.6309763470849955,0.001152796597646471,0.5097020517823679,0.006843224634665503
65,RN066,0.43323011518518384,0.0017694185829912534,0.49522246947561666,0.004794473349903433,0.725021694960438,0.002802729380511987
66,RN067,0.5921343287956339,0.0026982373650739308,0.8253142169392557,0.001663682244029428,0.8294912825752571,0.00284636962549744
67,RN068,0.8088362656093074,0.003360367271384241,0.5814509266239347,0.004761502594391062,0.5112989280087678,0.0022770439851417827
68,RN069,0.44973796165971963,0.008689986910232416,0.4693677664383226,0.004397585843973267,0.7118039599257601,0.004268471757274889
69,RN070,0.44309117557767846,0.006398590838287402,0.6720231866525882,0.002716808114782781,0.6150359757605316,0.004205172127424211
70,RN071,0.5415859576922525,0.00757304820880576,0.5989207163008778,0.0005719614453437319,0.445357469376993,0.0040221851037188765
71,RN072,0.6570715702152918,0.0011360589318252226,0.6415203407822524,0.002812749906957439,0.7373648789008568,0.002081640312095636
72,RN073,0.5171364199788608,0.0029283467195615233,0.6101230894906668,0.001849293496182724,0.7754474500347577,0.00349949241613191
73,RN074,0.49415771303025696,0.01389112400651171,0.5711482584940172,0.006833384913642493,0.5446772309329081,0.00953551953505212
74,RN075,0.5538325924120504,0.005031104906926642,0.6849030180619468,0.0014365081451184444,0.4834779414015346,0.0023235145936111516
75,RN076,0.6467195492349326,0.0032737729046819716,0.7959158596818029,0.002794962251118993,0.5706426856896246,0.0041038526365608985
76,RN077,0.7964062243726998,0.0036386040925533965,0.6059645153258945,0.003830605797724578,0.5288028098408802,0.0016042441817931432
77,RN078,0.47518717467675864,0.004672462807767377,0.6589811770562531,0.0060318106954168485,0.608840542941188,0.0003127700528982232
78,RN079,0.5140577226959133,0.002112633123212731,0.42187997051548926,0.006198263396903245,0.7226785271699437,0.001820102084670648
79,RN080,0.6419754844156551,0.0036149440897047308,0.6769797072318952,0.004574731697261651,0.5071647460672645,0.002934538202690425
80,RN081,0.5239873802070453,0.0023015647182659357,0.7335052654768411,0.0017200599110643532,0.6666441374431914,0.001328253802467946
81,RN082,0.810935637182968,0.0036387712722113406,0.5750218255024168,0.004114436805167904,0.8118970545018516,0.004818077026760019
82,RN083,0.6205433696663876,0.004205707243855589,0.582595357480186,0.003652358538773593,0.5662731612347501,0.0020288642025011456
83,RN084,0.5304141641667265,0.0038803993433284755,0.7904347025651326,0.0035139247796733687,0.5541133523677598,0.003327356549945008
84,RN085,0.8071207384486795,0.002998634885181271,0.5421341872484041,0.0035487711447580164,0.8056626642631439,0.0012567629775952316
85,RN086,0.8092526326877157,0.001670252352444889,0.5099369244658791,0.0053610987354209575,0.8057666155975176,0.00034174947503732124
86,RN087,0.6248269815927425,0.0016740916903451744,0.7000636123848811,0.006107988282897122,0.5436813575737997,0.0055998375964681595
87,RN088,0.7626986192111657,0.007684548640293559,0.6071684113983915,0.005698870507021554,0.5955272188176787,0.0074032433461952585
88,RN089,0.4711078917719011,0.0015247493148624718,0.42692851185660513,0.0038446805894628002,0.5351455192638677,0.0010003023588216167
89,RN090,0.5801529530298067,0.005264417132609737,0.5900961987827754,0.0023403328710864682,0.5578400188396219,0.0037973868810907965
90,RN091,0.6465033287309071,0.0022073351773568917,0.3961278311306637,0.0044430959576759205,0.5208257290142605,0.004284883525651647
91,RN092,0.6513184747939619,0.002589609793277454,0.608329829541202,0.006341923365138431,0.6173104340063732,0.0037464071478662
92,RN093,0.510915235472976,0.005003347807521863,0.608546714366564,0.00553656507255589,0.8027779963193443,0.002859212417057246
93,RN094,0.525304449770685,0.002810245410338619,0.6003474504747862,0.001972525961371277,0.6863761540930297,0.0015348303854196435
94,RN095,0.5528157696070278,0.004020315121411957,0.7126121894413773,0.005363273951532437,0.813995390117135,0.002861751100451426
95,RN096,0.5058902850937347,0.0012759365496496854,0.5205707481435496,0.0001633825566822627,0.7738329465834027,0.0035055275224298538
96,RN097,0.6547146661498406,0.005204220718457464,0.5832870018305718,0.006112348327626656,0.7813514996427954,0.0044889369961514675
97,RN098,0.6086447488444509,0.0039699789755730215,0.8242820962205251,0.00024013052796180258,0.8247448722158565,0.003499773225378293
98,RN099,0.8081576088396313,0.0034908261600469187,0.8101548935668516,0.004549427593813291,0.5543621850061305,0.004355446725200936
99,RN100,0.5648136299599957,0.004099289578238239,0.6099792346420226,0.0024887077772828424,0.3749010433811784,0.006396773372521493
