RN,f1,f2,f3
RN001,0.22336384941295992,0.3575460915944171,0.419090058992623
RN002,0.3471811878203196,0.45037684654808563,0.2024419656315948
RN003,0.40725087766675666,0.3971509586821496,0.1955981636510937
RN004,0.3643896173029521,0.3965375580063185,0.2390728246907294
RN005,0.27324053737215853,0.41583011062751807,0.3109293520003234
RN006,0.43116866311742086,0.4060374149659864,0.16279392191659273
RN007,0.22546131183129167,0.29992468378264625,0.47461400438606205
RN008,0.4165153568779889,0.381991151574048,0.20149349154796306
RN009,0.3149771002802652,0.35938204935402285,0.32564085036571194
RN010,0.3288044079573366,0.39663871124781486,0.2745568807948485
RN011,0.3752661230755862,0.38918417889263834,0.23554969803177545
RN012,0.3719648389653433,0.34789970458966785,0.28013545644498883
RN013,0.40124347177319075,0.4191619000248694,0.1795946282019398
RN014,0.33271128480703466,0.36042989741084513,0.30685881778212015
RN015,0.39750691265128507,0.3662028013236027,0.23629028602511218
RN016,0.3244697236402042,0.353315877486358,0.3222143988734378
RN017,0.4268752026740502,0.3607390223419558,0.21238577498399394
RN018,0.2853386980031507,0.3637118405926683,0.35094946140418104
RN019,0.3583154378429969,0.38921498449057507,0.2524695776664281
RN020,0.3028964072791409,0.3333210850733518,0.3637825076475073
RN021,0.2465414933788087,0.38803139192928116,0.36542711469191014
RN022,0.4342342939529026,0.4433157118472731,0.12244999419982434
RN023,0.4081784505588581,0.48711465992463215,0.10470688951650972
RN024,0.3455871532631889,0.36542564932676036,0.28898719741005074
RN025,0.3885032291103588,0.39878801672878317,0.21270875416085805
RN026,0.2805468399820708,0.33824518153294486,0.38120797848498433
RN027,0.27271096360415314,0.3349740990738457,0.39231493732200123
RN028,0.3589071505944341,0.4037203953087179,0.23737245409684796
RN029,0.22031064774005288,0.38266613980161507,0.39702321245833205
RN030,0.30464018875344084,0.3658277624852536,0.32953204876130554
RN031,0.3718167872014026,0.4223244941193659,0.2058587186792315
RN032,0.42881543376751047,0.44966822315065125,0.12151634308183829
RN033,0.32060002765104384,0.3725563390017973,0.30684363334715886
RN034,0.36917991099809283,0.45261284170375077,0.1782072472981564
RN035,0.41654342099181957,0.4506285529417202,0.13282802606646024
RN036,0.32439423856974486,0.44259233748144067,0.2330134239488145
RN037,0.31454420044593445,0.3663560096886479,0.31909978986541765
RN038,0.3494461775927476,0.3460112829766188,0.3045425394306336
RN039,0.41978556646558934,0.380685570868742,0.19952886266566863
RN040,0.4510992127727279,0.42680446602747685,0.12209632119979524
RN041,0.42283890067949564,0.4432059353319898,0.13395516398851456
RN042,0.38495945516982655,0.3846997373964736,0.23034080743369983
RN043,0.4282553007252041,0.4415567234723208,0.13018797580247507
RN044,0.3354505280503333,0.38238334207175495,0.2821661298779118
RN045,0.2974058379719175,0.3671396299960135,0.335454532032069
RN046,0.3702045816208543,0.45199143665067715,0.17780398172846856
RN047,0.2587271871777673,0.29218432460030636,0.4490884882219263
RN048,0.3154990856926666,0.33785232360174033,0.34664859070559306
RN049,0.3545183714001986,0.36755022534565734,0.27793140325414406
RN050,0.31376372655364476,0.4068544406391303,0.27938183280722495
RN051,0.2760013240648792,0.3777292287322079,0.3462694472029129
RN052,0.3766958078211803,0.3824694672735012,0.24083472490531854
RN053,0.4348505712903346,0.42725817857009935,0.13789125013956605
RN054,0.2813594817293954,0.33525140430195915,0.3833891139686454
RN055,0.3690158530842882,0.45595493468668796,0.17502921222902387
RN056,0.3711393888111433,0.4267256809971686,0.2021349301916881
RN057,0.4081078670014146,0.4007672014987192,0.19112493149986617
RN058,0.3644609306520662,0.37997179842223605,0.25556727092569775
RN059,0.2626136178087411,0.3700103412616339,0.367376040929625
RN060,0.19660611267951394,0.31862955689210753,0.4847643304283785
RN061,0.3688370082144401,0.4418849978383052,0.18927799394725464
RN062,0.27144565704888624,0.3833158917625953,0.3452384511885185
RN063,0.43247152164630365,0.4517693081171917,0.11575917023650463
RN064,0.34419990258600186,0.3898372280053918,0.2659628694086064
RN065,0.3871249635886979,0.3746857839488192,0.23818925246248288
RN066,0.24883116883116882,0.37807129041171594,0.3730975407571152
RN067,0.31125820359551065,0.3760426868393502,0.3126991095651391
RN068,0.3757108376994172,0.3892035085653735,0.2350856537352093
RN069,0.3103293534314699,0.389559562431492,0.3001110841370381
RN070,0.2625924905728479,0.32872978030223876,0.40867772912491335
RN071,0.3260512163178867,0.33262741382673394,0.34132136985537936
RN072,0.33732926283653974,0.3772534673790036,0.2854172697844567
RN073,0.21921021327927354,0.26516661919681,0.5156231675239165
RN074,0.2516582406471183,0.3251971688574318,0.42314459049544995
RN075,0.37282790179951764,0.4418918640364438,0.1852802341640385
RN076,0.2014870794734276,0.27921919621090757,0.5192937243156648
RN077,0.3395715163120055,0.4332526464106362,0.2271758372773583
RN078,0.36390987572549593,0.39632003772017466,0.2397700865543294
RN079,0.22974961654852216,0.31558056626456077,0.45466981718691707
RN080,0.38832799000163015,0.414660653154377,0.19701135684399282
RN081,0.37440817913588437,0.3700281329338304,0.2555636879302852
RN082,0.3704911351131037,0.3621102506623191,0.2673986142245771
RN083,0.2935091508468796,0.3368534727748096,0.3696373763783108
RN084,0.366450283696061,0.42214300897689555,0.2114067073270435
RN085,0.2506203186234724,0.313440623333256,0.4359390580432716
RN086,0.2721297107800175,0.41326056356731206,0.3146097256526704
RN087,0.4108206014054036,0.4031059754809063,0.1860734231136901
RN088,0.319839852171235,0.38212503849707424,0.2980351093316908
RN089,0.3198302339867091,0.4039760987323393,0.27619366728095157
RN090,0.3588474216367699,0.3853532672436143,0.2557993111196158
RN091,0.24897959183673468,0.3461659863945578,0.4048544217687075
RN092,0.3561828326416183,0.4056656497081971,0.2381515176501846
RN093,0.4314541648410496,0.39836181295944695,0.17018402219950343
RN094,0.344598111383746,0.3687758693335316,0.2866260192827224
RN095,0.4292201113849378,0.4361283061339336,0.1346515824811286
RN096,0.3427382292495017,0.35725867250513793,0.30000309824536037
RN097,0.43325342631604435,0.4063271829144268,0.1604193907695288
RN098,0.34456653258772363,0.39290035645377547,0.26253311095850096
RN099,0.40779790006214767,0.4459914737725831,0.14621062616526925
RN100,0.34695874874233973,0.394283362297631,0.25875788896002927
