RN,f1,f2,f3
RN001,0.37121909102489703,0.44906653833632926,0.17971437063877369
RN002,0.4026572498340784,0.4533228145309741,0.14401993563494747
RN003,0.4293023028645388,0.4994871669637842,0.07121053017167696
RN004,0.4108933454876937,0.5125493770890307,0.0765572774232756
RN005,0.3913192071086808,0.4489470429320053,0.15973374995931386
RN006,0.40660369994535944,0.5042411469310228,0.08915515312361773
RN007,0.44341423015987325,0.38688247155408323,0.1697032982860435
RN008,0.44429922349504114,0.40555085723072193,0.15014991927423696
RN009,0.37457347697734156,0.383314802745083,0.24211172027757544
RN010,0.47279651795429817,0.4438033331424317,0.08340014890327015
RN011,0.3843638670635889,0.4883241423063784,0.1273119906300327
RN012,0.410038760529222,0.4888157467356705,0.1011454927351075
RN013,0.4212702890062869,0.3962900102789664,0.18243970071474674
RN014,0.3864771092493865,0.4831034385489831,0.13041945220163043
RN015,0.41377947569490187,0.4690003712530389,0.11722015305205925
RN016,0.41441235671153875,0.500792279910351,0.08479536337811024
RN017,0.334879257956181,0.443946905485367,0.22117383655845194
RN018,0.3958229284903519,0.4711577752553916,0.1330192962542565
RN019,0.46240296813932963,0.4068584190335537,0.13073861282711668
RN020,0.35194518462124097,0.37301865245527216,0.27503616292348687
RN021,0.42076461281723415,0.48150235148783077,0.09773303569493509
RN022,0.4140370424874388,0.481951773288204,0.10401118422435722
RN023,0.4184817816679383,0.5095950362063256,0.07192318212573601
RN024,0.39735209764556795,0.4769392383112119,0.12570866404322018
RN025,0.3385099111414901,0.46642059694691274,0.19506949191159717
RN026,0.38476967533571305,0.47293897671256163,0.14229134795172532
RN027,0.3990597311795552,0.501175336025556,0.0997649327948888
RN028,0.39593105460421485,0.4863545570841843,0.11771438831160087
RN029,0.30579957619272946,0.4097043635690333,0.2844960602382373
RN030,0.4006440176632857,0.38914819748476487,0.21020778485194935
RN031,0.43165544086192925,0.5055996173926907,0.06274494174538015
RN032,0.362539019515372,0.46586494194794403,0.17159603853668395
RN033,0.45766413979185405,0.4025697031992805,0.13976615700886547
RN034,0.3988763305745977,0.4539545532295628,0.14716911619583953
RN035,0.3784720035271147,0.4519619575486553,0.16956603892423003
RN036,0.414396547766607,0.43439379332507,0.151209658908323
RN037,0.3812477823049346,0.45704707019540186,0.16170514749966353
RN038,0.4151904676432822,0.4671600370027752,0.11764949535394259
RN039,0.40971955436035346,0.37461582789089515,0.21566461774875145
RN040,0.38900754988520975,0.5342486093819603,0.07674384073283001
RN041,0.3359801258387314,0.49030670288593253,0.1737131712753361
RN042,0.3799751524734583,0.46105714931104586,0.15896769821549583
RN043,0.4052265960965928,0.4743764472378432,0.120396956665564
RN044,0.3885754970151706,0.4724428135896453,0.1389816893951841
RN045,0.4583125312031952,0.4230911696970673,0.11859629909973748
RN046,0.3653541622084314,0.43184249946501174,0.2028033383265568
RN047,0.39318175539409345,0.4360444235710142,0.1707738210348924
RN048,0.3855839400627447,0.4253109752488225,0.18910508468843282
RN049,0.3458477613753721,0.48933843630399126,0.16481380232063667
RN050,0.3086517338370255,0.4410043730880572,0.2503438930749174
RN051,0.40018461117695325,0.48077536694320355,0.1190400218798432
RN052,0.3762765463618429,0.4752088894046652,0.14851456423349194
RN053,0.372584558298844,0.49347795062080774,0.13393749108034822
RN054,0.45616471517576157,0.3955177290506708,0.1483175557735676
RN055,0.3892835759541746,0.4800050043341108,0.1307114197117146
RN056,0.39669376913015925,0.46709275514744547,0.13621347572239526
RN057,0.3884309327542609,0.4321470920182294,0.17942197522750974
RN058,0.41548155856168345,0.48959417273673256,0.09492426870158399
RN059,0.4155952442225539,0.46874260126614853,0.11566215451129755
RN060,0.4351304924356579,0.41144295099752876,0.15342655656681334
RN061,0.37995386873558396,0.46691829174529953,0.15312783951911652
RN062,0.42473925067900237,0.44481787853608323,0.13044287078491437
RN063,0.373894466994232,0.48288827173680837,0.14321726126895962
RN064,0.408042229467474,0.47711535475857786,0.11484241577394814
RN065,0.3597131005876253,0.4655720705150363,0.17471482889733841
RN066,0.5027304437328454,0.419759263494968,0.07751029277218664
RN067,0.3547455792132804,0.4315371611996429,0.21371725958707669
RN068,0.4452888708027672,0.4134487423424216,0.1412623868548112
RN069,0.2909128747900284,0.4256811999227007,0.2834059252872709
RN070,0.40871701575158215,0.43869633499712335,0.1525866492512945
RN071,0.4122515753756665,0.45998545807077074,0.12776296655356278
RN072,0.29300375831165076,0.4356853756246644,0.2713108660636848
RN073,0.515624247676826,0.4304492272136357,0.053926525109538256
RN074,0.4266851144464162,0.48918699431527657,0.08412789123830722
RN075,0.39510528424520325,0.4549036192850465,0.14999109646975026
RN076,0.4334603125242945,0.4989504781155252,0.06758920936018037
RN077,0.41773245499004924,0.4785325290424104,0.10373501596754038
RN078,0.35057176262583056,0.4246727692702541,0.22475546810391536
RN079,0.4068050749711649,0.4449058054594387,0.1482891195693964
RN080,0.4387948750725179,0.44321969734215677,0.11798542758532532
RN081,0.4780129035324311,0.4838468210496299,0.038140275417939
RN082,0.3063314405750484,0.49605584183980483,0.19761271758514676
RN083,0.40584932674828267,0.48858609095735267,0.10556458229436463
RN084,0.40215972469443456,0.4859825560697757,0.11185771923578973
RN085,0.3705798736792743,0.4709623529066956,0.1584577734140301
RN086,0.36503925153242284,0.47235186579202065,0.1626088826755565
RN087,0.41789370160541883,0.40829443297826656,0.1738118654163146
RN088,0.3765161333200412,0.47236898946598876,0.15111487721397002
RN089,0.3811396858998198,0.4651857996967703,0.1536745144034099
RN090,0.343295612083696,0.48113937518135214,0.17556501273495181
RN091,0.42077200570475115,0.5033697182113928,0.07585827608385612
RN092,0.3701947047468071,0.47497475102593933,0.15483054422725356
RN093,0.4369028255038618,0.4783859188004266,0.08471125569571165
RN094,0.31110241670930266,0.40728925271616456,0.2816083305745328
RN095,0.35055023332218815,0.45715157946764745,0.19229818721016442
RN096,0.385740429393998,0.456696076535091,0.15756349407091103
RN097,0.42680868679149153,0.3700643230161763,0.20312699019233219
RN098,0.4117961810704622,0.4796135206616624,0.10859029826787543
RN099,0.37190878041337544,0.4797126794286452,0.14837854015797936
RN100,0.3773726945206216,0.47554713125772974,0.14708017422164865
