RN,f1,f2,f3
RN001,0.15258728179551123,0.057356608478802994,0.7900561097256857
RN002,0.11964817361604377,0.06305067327600539,0.8173011531079508
RN003,0.08463773441896252,0.033590959725300594,0.8817713058557369
RN004,0.10388584107107579,0.05815844262419646,0.8379557163047278
RN005,0.08858822903363134,0.09446839080459771,0.8169433801617709
RN006,0.06627404067359897,0.023944050795987853,0.9097819085304132
RN007,0.07883827575664934,0.06760012228676246,0.8535616019565881
RN008,0.07320876744831281,0.0337437693139309,0.8930474632377563
RN009,0.08254377629971495,0.02896701506719153,0.8884892086330936
RN010,0.0315217242465322,0.009790631119144449,0.9586876446343233
RN011,0.0485753052917232,0.029907281772953414,0.9215174129353234
RN012,0.05425306122448979,0.02349387755102041,0.9222530612244898
RN013,0.09522444458922405,0.0441331682845788,0.8606423871261971
RN014,0.05643217056477874,0.05882016887375601,0.8847476605614653
RN015,0.17079418403233426,0.045792871765261665,0.783412944202404
RN016,0.0377793135222299,0.03641069420166131,0.9258099922761088
RN017,0.09230228823765556,0.052780008028904056,0.8549177037334403
RN018,0.1319807749564034,0.057175364722895666,0.810843860320701
RN019,0.12493689384881095,0.18601036269430052,0.6890527434568885
RN020,0.10970449795238661,0.09024792264949277,0.8000475793981207
RN021,0.08287027303036675,0.09036434085243145,0.8267653861172019
RN022,0.09688757577301207,0.048787631806836124,0.8543247924201518
RN023,0.08326634896939772,0.07109433312281105,0.8456393179077912
RN024,0.05560110592048813,0.02209934216798551,0.9222995519115263
RN025,0.12187048791783583,0.14134906148690984,0.7367804505952543
RN026,0.0983037185429286,0.06670143786820924,0.8349948435888621
RN027,0.10067602060547932,0.03729715514440852,0.8620268242501121
RN028,0.1607438979264599,0.13673304370468842,0.7025230583688516
RN029,0.07809988006226555,0.058641896547324365,0.8632582233904101
RN030,0.06276493427848823,0.038150536102304705,0.899084529619207
RN031,0.06230688222564257,0.0344863501174619,0.9032067676568956
RN032,0.06602587136183974,0.09574499940112588,0.8382291292370344
RN033,0.06359460010348233,0.025839226077549036,0.9105661738189686
RN034,0.12364391383337658,0.14916169218790554,0.7271943939787179
RN035,0.1306276336216456,0.06018518518518518,0.8091871811931692
RN036,0.039920688437209,0.013654753877275792,0.9464245576855153
RN037,0.11127269456230042,0.0401942999355332,0.8485330055021664
RN038,0.10890984587233443,0.043176859736786546,0.847913294390879
RN039,0.03193918257771533,0.016509019745590485,0.9515517976766942
RN040,0.033693243766046495,0.028757664216462094,0.9375490920174914
