,RN,BC A,STD A,BC B,STD B,BC C,STD C
18,RN019,0.41243490417518863,0.003868388124629568,0.4569533140023436,0.004661322765610848,0.4403619252333711,0.0028192933636467144
19,RN020,0.42733965710959465,0.0022093259703099624,0.34268278030684857,0.003623427096469693,0.4346381959365351,0.0089810627816404
20,RN021,0.41557612601524513,0.0027272515957993365,0.48019969222571457,0.001728476617074699,0.5289514136487994,0.006696733125762759
21,RN022,0.4668208122565077,0.00855555875787341,0.5639609459642005,0.005885041783800058,0.4114468397582009,0.0031653108717579477
22,RN023,0.4329082731053588,0.0017748288757031445,0.4329598552214963,0.003903840403936929,0.4107054801234155,0.003426302760349033
23,RN024,0.43039582266735965,0.0019258413618007746,0.565112236499257,0.005703801146307226,0.3607778190153552,0.007601702315997003
24,RN025,0.5263006364092666,0.007596289975709387,0.5166486819708928,0.002621667261871878,0.3164761452611637,0.0035693616692318623
25,RN026,0.5204064686370139,0.010327226893629941,0.42929360120206866,0.0023503714732891483,0.3658759286832962,0.012346470159699054
26,RN027,0.5010325424159062,0.004772795220687917,0.49334667421078054,0.003931410741525359,0.4739532225244605,0.0013111370643112722
27,RN028,0.44646617306447195,0.002291919840020694,0.4852649463972398,0.004303462812068048,0.4378712732142773,0.004491089198406537
28,RN029,0.4856748162952633,0.004165679147153102,0.4074061222432519,0.009516184307462207,0.41853764735006593,0.005282627701983314
29,RN030,0.3716536308706351,0.008450531960896871,0.45371035306415414,0.00748071927537359,0.41984128784842395,0.0025236011495053073
30,RN031,0.4158538415059729,0.008585361166498556,0.45201464846996986,0.00842870723956818,0.42476741908327414,0.004919623933952016
31,RN032,0.4088977591893565,0.0026402836729965116,0.5179986834183192,0.0023036646277637364,0.4109242491472475,0.01657573984752492
32,RN033,0.41081316873725937,0.004319443935750815,0.49371520956601644,0.0038953079242022366,0.4241103589404705,0.007316710829325678
33,RN034,0.4084444169678269,0.013184051732387809,0.491229895817642,0.004372867537595045,0.3376366509855792,0.0011484397261209713
34,RN035,0.4001841616745587,0.003347559232371548,0.329217844159185,0.004208326169032472,0.4992855878454412,0.004684558796146648
35,RN036,0.45442626445826845,0.001979654230015389,0.3956190160336504,0.005949529600165608,0.46197685053429144,0.004039692393244839
36,RN037,0.6223401531819457,0.005561785081973652,0.5112019646989818,0.00440133057487445,0.4152470114709575,0.0026160231140329895
37,RN038,0.40478885777519186,0.002208101943073804,0.383895849191848,0.003541701932962654,0.40473698157456317,0.005551059201409098
38,RN039,0.32612602597056317,0.005524379376252154,0.47071475710459193,0.0026300399485060925,0.49135570107931587,0.0036169714030744745
39,RN040,0.40987894861339624,0.00556688479489476,0.46507107368929707,0.0034798600954121734,0.4177773145194837,0.0027722001658971453
40,RN041,0.4951309714438452,0.0031286989696667285,0.4563966713225029,0.0009963245343871268,0.41941147877734225,0.00540972414842496
41,RN042,0.4541193946391346,0.0017204969457156538,0.4323714644850107,0.0020331661956905066,0.46040619666853533,0.004770039413740955
42,RN043,0.42110620929268155,0.0024501665407338042,0.4193770017365647,0.011524913561202658,0.4004454813770697,0.0011471495806792977
43,RN044,0.560946021747548,0.009343246291381266,0.38618449573328034,0.0072823761317123495,0.33594744980181174,0.0040564052701671394
44,RN045,0.4860433050327102,0.007856223157971156,0.29856707079575767,0.003142206717182008,0.472268794785309,0.0003103374211518376
45,RN046,0.45256171751424873,0.0037048044287906257,0.39925938463670957,0.008120742888022456,0.41336692663998376,0.010163737603944671
46,RN047,0.3839060774539306,0.0078097265844473485,0.4411031567562415,0.005740030405244575,0.4684670198142502,0.004518171067651765
47,RN048,0.39324248780510557,0.0012507981764488141,0.354732331301254,0.005048691903902132,0.46398576230007055,0.005864626214500958
48,RN049,0.40380623302787605,0.0077318632865863175,0.342018394278304,0.001639793261152054,0.5603044006031045,0.0007437110889520767
49,RN050,0.3662890686849654,0.0050993727824044915,0.3849836154983433,0.0025475539778793224,0.5476806817073597,0.008070543215623565
50,RN051,0.49002882152851207,0.006954027629348291,0.4533398016538595,0.004187895210210526,0.3974826220867847,0.011365637379399027
51,RN052,0.44990908473925056,0.005270643494474424,0.5421080349362034,0.007500742835054065,0.46234807558851304,0.0006340915178373809
52,RN053,0.41543143419646594,0.0021344015676797116,0.43932020179042014,0.004397132408757166,0.4353603555560839,0.003310825859293375
53,RN054,0.36669450407744314,0.008984973097736796,0.4113141065260218,0.010949447076759248,0.36932900115899364,0.00936010810708502
54,RN055,0.4455029245328343,0.0075730360898897,0.4398913732190339,0.002954863457523193,0.46191365243352944,0.007058580479488691
55,RN056,0.535941400333893,0.003779101329932455,0.34625784100500234,0.002098217810645536,0.38432673276860413,0.005524261259810744
56,RN057,0.4802652974399451,0.004089952877434351,0.5280609539822348,0.004518931605010857,0.48901773846408636,0.0001140695512220652
57,RN058,0.5014034331409017,0.009603833652051008,0.4825962554706235,0.002738942897210044,0.3542782046018069,0.0019663891472800374
58,RN059,0.49879565806553156,0.007039424668196446,0.440468953799116,0.003455921200682314,0.4572032106075772,0.0037861021201195644
59,RN060,0.4334654790648813,0.006873353085805138,0.4308827103826307,0.003030668850108134,0.43031537823937577,0.006581931558513604
60,RN061,0.4387697022155456,0.00410925739768541,0.38747833026807377,0.0054133091450043955,0.5337962178378172,0.007986422569283466
61,RN062,0.31701896247005396,0.013383407457536108,0.45094393463075333,0.007984869276655317,0.4225583762022939,0.005230412568148284
62,RN063,0.41632534891576906,0.004377779680391186,0.3910297215984331,0.002301590169988317,0.46108898266630094,0.004301395544259483
63,RN064,0.5153808387479456,0.006740883216565761,0.4636029415291409,0.0023020914705079924,0.3725782438531866,0.0014509503139081188
64,RN065,0.43851717289192577,0.0016581191440698602,0.38588506242675735,0.01224050373271173,0.4255503802710405,0.0021030342817059977
65,RN066,0.4675843091391205,0.00488755058274778,0.3158909213770953,0.008511233397692677,0.4699628824814566,0.0069594832773454095
66,RN067,0.45455539975761194,0.007015886114522498,0.43116610676472894,0.002008262853949299,0.43241235723043103,0.004551396869841321
67,RN068,0.4746363186968723,0.004435444746625538,0.4267944536523069,0.0032153388983115214,0.3336459991484193,0.0046768354999757455
68,RN069,0.4270364010646757,0.002831115351888619,0.4686504898138564,0.0026830223190092116,0.44406649988652197,0.0028293007509882827
69,RN070,0.4341978378419089,0.008286734220527486,0.4468401024142876,0.0033512062844896196,0.44828038693977296,0.004599391325172899
70,RN071,0.44429056629803493,0.006197825975718332,0.4856795507374823,0.0029010185379271477,0.43153522613390155,0.0019277645834082737
71,RN072,0.3295369664080455,0.004994780171060331,0.42966489136461505,0.006424955745846423,0.3864283049940798,0.001806183911434692
72,RN073,0.45532933579681467,9.277271242131073e-05,0.38414091630317787,0.0033742037541302,0.3380564118300282,0.004467468956543955
73,RN074,0.41546314498191794,0.004111164604912821,0.4326283879408743,0.003848149076640256,0.4596414268137785,0.0015280965630579573
74,RN075,0.46347133066089413,0.0015142224266201211,0.42893759126444303,0.00808203766309094,0.34896719711213725,0.005159630442258472
75,RN076,0.33302754031920856,0.0037191602609833708,0.44451664138897345,0.004994794310632343,0.42131007233916223,0.0033384448551604814
76,RN077,0.36479837063792303,0.005835378366834916,0.40835902250292416,0.004580829678682057,0.42694639402124546,0.002925426236975062
77,RN078,0.3703291731728024,0.0005788425911436896,0.37400686835796226,0.002433440047952703,0.47553603594064814,0.012358848408646105
78,RN079,0.35302760789231985,0.0035185365157057286,0.5098617833014297,0.005161975179482137,0.383373318319468,0.010399116907778838
79,RN080,0.4824650524871907,0.0027424076672128836,0.4528525034455448,0.010069191893200467,0.4377223337970409,0.004868492868269827
80,RN081,0.39051320091481706,0.003975446917231555,0.49778914204123864,0.004973930233171501,0.4118649984573459,0.003666645270332559
81,RN082,0.46071394828932055,0.0010404242749380292,0.34988922699895486,0.004439514778339281,0.4439241605043189,0.013260197819616668
82,RN083,0.42873355344453906,0.004776877222037754,0.48592352279115153,0.0021719362348249,0.4913059416581236,0.005872769024725983
83,RN084,0.4207365113501124,0.005033112567050035,0.4695103106887137,0.0037408079749004885,0.37781660260521716,0.004193937214012756
84,RN085,0.4814179526305087,0.008921812770619727,0.3847066208114347,0.0035589603269026047,0.3529602181878253,0.0026585438062200176
85,RN086,0.34835797047677103,0.0032908819469794157,0.4078379412501001,0.00532503511206688,0.46083378378116846,0.0015680889573267069
86,RN087,0.38997998926689653,0.0022626313216570254,0.35734467071779563,0.003534835679671548,0.4995367531826951,0.0034408647003518204
87,RN088,0.3771730714132783,0.002515967359165518,0.48841075994605737,0.009054503692574524,0.43837063158473066,0.008891534743251007
88,RN089,0.4489980141395688,0.004753233419248488,0.3523725208287511,0.0072862474220702945,0.35306069198173545,0.005597011836795454
89,RN090,0.4248724753544428,0.0037511470338486663,0.41864626677131794,0.003277340433186842,0.3926498560608174,0.004453820321724888
90,RN091,0.4360742785232252,0.002713923086005631,0.43795179401878687,0.004395396512635836,0.34274159764502005,0.008270696043559346
91,RN092,0.46453020709446213,0.0024730511147972602,0.39420198919724037,0.00596600302669449,0.4394157783471089,0.0034611052568495858
92,RN093,0.3476181458745237,0.00291907909387636,0.3917576154233768,0.006393264927447312,0.42228662063377936,0.004233261781269059
93,RN094,0.3947588149785939,0.009647420950239929,0.42135441456209494,0.003721664604545008,0.35903398148445387,0.013528280774574403
94,RN095,0.4765988420813674,0.0031212267000549805,0.42009970235643185,0.004821312836507493,0.399266815425449,0.0044010612342052936
95,RN096,0.43683042816075185,0.0027744488006987388,0.2990652661381996,0.006273237979130983,0.48740519439053775,0.002215492192834412
96,RN097,0.4034743729253245,0.010581086822659198,0.3723271178191021,0.002424673445629231,0.4353444340582799,0.009088948884495792
97,RN098,0.31365638418471525,0.007486734455621468,0.4104267301049418,0.003541733296067628,0.4708495390089517,0.008196121071345559
98,RN099,0.3831063433521796,0.005407889691842182,0.45931695605704165,0.0025435240490679066,0.3871640976315507,0.00460697729854802
99,RN100,0.4294926904478587,0.005765428760703031,0.4245663512538987,0.0007708455963348145,0.4406643459200317,0.0018838882115158851
