,RN,BC A,STD A,BC B,STD B,BC C,STD C
35,RN036,0.5410455711343761,0.0019404744895123243,0.5874661076133284,0.004480910473519192,0.2612037369427902,0.0032705960145093414
36,RN037,0.4334431458679007,0.0009556088445446498,0.32659920964779315,0.002575891813006876,0.4087991425403121,0.0027448498435770526
37,RN038,0.3775978982432147,0.005961715365337758,0.44957709020568065,0.0035641873434557043,0.3993466669134355,0.00866268584413888
38,RN039,0.4037784073624368,0.00516827620332367,0.3109254194617166,0.007694098329700631,0.33090957467320825,0.009106841318099246
39,RN040,0.4356065841758827,0.005163160761853685,0.49574590891079257,0.008808288247264196,0.35322549420688953,0.006228754416286716
40,RN041,0.3711422653461218,0.00433229904189055,0.45514291937055434,0.0031671224006280265,0.38127310185962865,0.004834616014005574
41,RN042,0.6107251397726007,0.002947598142260214,0.42743036894077013,0.008097937969205283,0.5176089042309339,0.006269366840367759
42,RN043,0.39709035599239123,0.00557377321784443,0.455841933053015,0.0085634906699767,0.4545218456449485,0.010095599139699244
43,RN044,0.5129216136838443,0.002115371654266263,0.4770267901725087,0.0021217683109027437,0.37415130128276625,0.003927787085785057
44,RN045,0.34215319186462567,0.00736818904614993,0.4170964934834413,0.0077836675177164845,0.34068519141362946,0.008140861023880392
45,RN046,0.47349943519921633,0.008230201549103783,0.43326210009946164,0.006614430539374692,0.4578158717787418,0.0030909184053710087
46,RN047,0.47975357065576524,0.0025252094089903356,0.4293684004198148,0.0023645522092492076,0.4002735339955062,0.0018950690678436431
47,RN048,0.502679786496499,0.0037894563499066883,0.4613196395583723,0.0032703984520877183,0.38097789715459496,0.017971652664723954
48,RN049,0.36780603941004353,0.002090127751734621,0.4557325649838832,0.004984817568813688,0.3746372725679348,0.00451197463665442
49,RN050,0.39623916685470567,0.005949407176248991,0.36994290771235555,0.007133794816489261,0.4615469227833833,0.00630638290058477
50,RN051,0.3696740997775252,0.004082542882379184,0.41931514550922816,0.0022158651504800364,0.40823234689891225,0.006523421663869437
51,RN052,0.4498034639115997,0.008947963806047076,0.4565026967612112,0.0070268234908954855,0.4107739445794487,0.0047754137830171885
52,RN053,0.43628139097189966,0.007110484237958995,0.46572764033550146,0.006361582653221073,0.376635465390464,0.002550647423535006
53,RN054,0.41764371533444805,0.00718914134076492,0.5076460030193256,0.0028237241244349065,0.3534080429458113,0.00439678895040921
54,RN055,0.4162633495808199,0.0025632639430329387,0.5826274405715836,0.0021262120644621805,0.48071763510673415,0.0026181627169570955
55,RN056,0.3953450096963502,0.0016889334307450784,0.4506804001251714,0.009691006123447162,0.46386997252219325,0.002164958197700237
56,RN057,0.4272135165389226,0.008989284775230684,0.4385173410421974,0.010534786393108968,0.43197736708470447,0.004910278750409512
57,RN058,0.3869188309442096,0.0029232396978699825,0.38343931886719956,0.004451361679121789,0.3622237331568774,0.004667646493531793
58,RN059,0.40108000081131556,0.009015753799970114,0.4999138105504346,0.005044274848119814,0.4325025789157604,0.007200112385273678
59,RN060,0.483423698289193,0.006802453576194934,0.42016058716496296,0.007071586712544245,0.49287011807100045,0.005893295044205438
60,RN061,0.47268079692413206,0.002190461305251758,0.4007726738225797,0.0006674334617439824,0.33498351878651095,0.006998572964767075
61,RN062,0.3979839373399803,0.0018644283169425933,0.32808020435076446,0.006344455440369593,0.37530840679488153,0.0009123072691319673
62,RN063,0.39583429851584845,0.0011197041413114582,0.3287912915238624,0.0029328651177717353,0.3734030406078679,0.008550054577711352
63,RN064,0.49565699628069315,0.002189176999081982,0.4558420901957645,0.003283645765253766,0.38329052530124375,0.015668327172037422
64,RN065,0.3338631557042436,0.0053207495872960265,0.415955400866131,0.0015512159003135825,0.479447093853655,0.0035579111849632313
65,RN066,0.4790647330431416,0.0008389823530181935,0.34672365745850015,0.0077950560737398335,0.31351372671839545,0.006964273905225529
66,RN067,0.30251299777986523,0.0029251955467033694,0.4241925166727705,0.0027261847601706564,0.3859411078349988,0.003599142288967534
67,RN068,0.3742139276501783,0.004898072448860541,0.4105307039478472,0.0026626919692667415,0.4065851606403477,0.006785331543599186
68,RN069,0.3938288408382273,0.0035962547082590596,0.37461063726913796,0.007987685659806922,0.2832635284647077,0.006655203619181587
69,RN070,0.3498686582779662,0.0020463206539172935,0.48894250193709005,0.003460548090246781,0.407453242126846,0.00586541644225438
70,RN071,0.4206614591856463,0.005790824028331817,0.4691035759029191,0.00839849401251287,0.378097112744574,0.006300406414125027
71,RN072,0.36697224127692024,0.008135067760878759,0.5281885540316452,0.004076220459826747,0.4377854526514963,0.003705537748360172
72,RN073,0.42663838531740184,0.004772992436478023,0.4680584907567995,0.0016862307747475015,0.336543382227335,0.002949623451974379
73,RN074,0.4706694696902931,0.0036023699653317887,0.39985953584071615,0.006546556247794968,0.3462252575303317,0.0010040863869138807
74,RN075,0.29054431169167966,0.004171759280285938,0.4114421292227697,0.008079079372019822,0.3922551214251591,0.0030651824281510993
75,RN076,0.43875379806541964,0.005168931560862046,0.38481798434497033,0.003926817048376451,0.38013788542448196,0.005485510344266034
76,RN077,0.49271053432023343,0.00561744341704741,0.2684290195909688,0.004188117594989676,0.478854683492538,0.004754829498948546
77,RN078,0.46098872504043725,0.005114470602544921,0.5091483802128861,0.004888843384190632,0.4940872355642725,0.005628709114147194
78,RN079,0.48178292369280307,0.006989887706284424,0.47058144908498045,0.004129335308100446,0.406000756325557,0.0031602570514878106
79,RN080,0.31547894896147605,0.00428767371284351,0.4396981418000528,0.002979040319916032,0.42722892311397964,0.003894894041282781
80,RN081,0.491319374269463,0.008663506029206831,0.47777532392568006,0.006250922889163191,0.37714085514716905,0.0052407679213014955
81,RN082,0.3676793171601879,0.005099018378966045,0.32617321532916194,0.006018829638477869,0.40629594872029573,0.0032830761919112063
82,RN083,0.36199511857936195,0.0037800680897967158,0.43680258347620565,0.008614175164312489,0.5457238283779505,0.004910821340194782
83,RN084,0.43951736253869517,0.004439236715673588,0.3851691556232142,0.0064839607199975065,0.40477499498052616,0.003805629545869475
84,RN085,0.35425860198065195,0.001415068402485542,0.510687926410781,0.004285906965831097,0.3898860642782805,0.007468273841579822
85,RN086,0.4824850755146179,0.009179651132487296,0.3648884393827882,0.008154150366867285,0.553326495846037,0.0006822084245939314
86,RN087,0.4488361633655342,0.004345306928621502,0.2973547534888493,0.0029757529942561266,0.5641006446651503,0.004300789674787194
87,RN088,0.3421401057685405,0.007843582538571764,0.4920356792291451,0.004506511695411499,0.3615041112259159,0.008575626573433182
88,RN089,0.37749445028665884,0.009140105132592589,0.38640313905037854,0.002773793121161402,0.4404674791359425,0.009371685807432178
89,RN090,0.351453564794693,0.0009261199763631755,0.37206508883944905,0.011523633980033188,0.4650491497876108,0.004071150899832905
90,RN091,0.3787272913676208,0.011256732926012899,0.33757026954069397,0.0028858743605223833,0.40301269592890376,0.006412467490863124
91,RN092,0.3755369815874938,0.002389507774494712,0.4056602454033254,0.00346517936991219,0.3707372403843376,0.003263993409702929
92,RN093,0.39992808821986864,0.002093409673045525,0.48959968168646856,0.003763049327971348,0.3390324441708881,0.007244933431587244
93,RN094,0.4435720243088775,0.00276580999604205,0.4085509739447614,0.0059739574085087245,0.4141235948789683,0.0034196019043495067
94,RN095,0.35908437954819217,0.004910113481957004,0.4293657850913927,0.005456506687387572,0.33880823659446185,0.0035988882596002967
95,RN096,0.3405589850642729,0.0026039436831107486,0.36390971170680714,0.00858549347941778,0.26919307784820573,0.0030936142277238434
96,RN097,0.45426802708901826,0.0006340945941350961,0.5659720461160105,0.003392309055483041,0.39487897618717954,0.002861788710912318
97,RN098,0.3922250141385321,0.007674686145530548,0.4258469303156298,0.0021558378240020817,0.4367607631926891,0.004728266418676409
98,RN099,0.3494069518120749,0.004908357979492601,0.3680985809266018,0.005058296174755081,0.37356447051586894,0.004176170029135859
99,RN100,0.4113727492669381,0.0045540937176314295,0.3963630797297914,0.004028809829283091,0.3501278973679407,0.004108126935928172
