,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,-0.2695852822686979,0.010748513397490573,-0.52165167750876,0.0018400051217678682,-0.26806426081967466,0.017001379736225872
1,RN002,-0.1169724682326971,0.005534288095985798,-0.39900372047389404,0.012462285247370444,-0.44090564222578726,0.013552264089241331
2,RN003,-0.1122061636698754,0.0034004553483340167,-0.08784778540733586,0.011531141283946444,-0.6415502358029898,0.003815895644982373
3,RN004,-0.14484316463193705,0.008258129284457766,-0.6579461532696921,0.00982916239282469,-0.14811936621906532,0.008205969162740022
4,RN005,-0.05192085385109297,0.005992998734095892,-0.5904333552331883,0.01274481664512254,-0.28179002973296446,0.012418567353703296
5,RN006,-0.6563298668669182,0.005098046181828457,-0.6740445610851952,0.004917837425420761,0.29327969450143027,0.008740586731881671
6,RN007,-0.4454180989998308,0.0060999334150823445,-0.06572322466314356,0.004742353502641744,-0.5831585360132411,0.005424504871976405
7,RN008,-0.5176435039999898,0.007954210032740624,-0.29164654834444653,0.006005356762362373,-0.11844774153263193,0.0031383015378334813
8,RN009,-0.5317401389699387,0.0065996503270932365,-0.1565599329936186,0.014545838038424309,-0.4585292265770325,0.006176011821651105
9,RN010,-0.34323353064160794,0.006537578372400677,-0.3562069078186547,0.008868398926031988,-0.11454826596518937,0.01366610518905709
10,RN011,-0.38424233965410903,0.01896128930836794,-0.2550175625656095,0.010915462122902836,-0.39571079451413693,0.013323020249561073
11,RN012,-0.23172595752061134,0.00360122343227778,-0.30786794568378306,0.005055241244128868,-0.14936430332716766,0.006450116480599927
12,RN013,-0.5979428489260895,0.002909704874486878,-0.17480234221195723,0.0050387158343818805,-0.4203400669745479,0.004345506538076855
13,RN014,-0.41639161041996325,0.003578076750277149,-0.07011855195716916,0.011954070363493947,-0.5683349000137046,0.01212578095509302
14,RN015,-0.28087056854011344,0.01099094271422802,-0.2404900171178235,0.006782574075091238,-0.4592085000780655,0.005634938142313545
15,RN016,-0.12646145649868487,0.008879858613714459,-0.22981140727801463,0.0063388237437703625,-0.45005774343802357,0.011982535840571618
16,RN017,-0.13022269287722876,0.008096109842113645,-0.522811835360517,0.006647152103985588,-0.4530410337014408,0.0059460188012769675
17,RN018,-0.36859948340541093,0.007586962957581299,-0.41327624120863904,0.005498938968158453,-0.25228159270906475,0.008036913950485341
18,RN019,-0.4018885451024987,0.0035868982999946604,-0.47690533075331354,0.005830943407311277,-0.116493317589579,0.011678941524507037
19,RN020,0.23725608426419245,0.002952705211947423,-0.6020079690472633,0.004356359978840396,-0.5786568896339368,0.007128394029275605
20,RN021,-0.5424764284201964,0.0032884040316319865,-0.15882284382551892,0.002476396188919782,-0.3968265456308095,0.006712168743030989
