,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,-0.7010171101192685,0.0030972903220568048,-0.33386881905311533,0.014170108918275033,-0.10529038761135634,0.01003251733242396
1,RN002,-0.3877170143286141,0.009654012008155664,-0.4029088115732551,0.0014281454304744727,-0.4030153049268687,0.005723310128518449
2,RN003,-0.5761507395111699,0.005366815562021119,-0.029202926983458565,0.0046285534839800736,-0.44465212392003545,0.002648071780395063
3,RN004,-0.30239466785449465,0.002518763807632166,-0.46519569040484443,0.00531519777434498,-0.40222986414243245,0.005195827717561937
4,RN005,-0.4098915791109418,0.005364760558704868,-0.22678783795477897,0.006152737494005158,-0.5177202525637304,0.00867825725933398
5,RN006,-0.5364682407935991,0.003334576543199321,-0.41998684755991045,0.011751964351055688,-0.2128824972327811,0.011717785349936916
6,RN007,-0.038272453213120804,0.010986887349563065,-0.5398858928382588,0.004660254229052136,-0.5382250437872191,0.0024175381820797435
7,RN008,-0.5922702959512319,0.008489597388390608,-0.1562191765860401,0.012479323273575113,-0.42145096397781745,0.006333233983576214
8,RN009,-0.48451572301753604,0.0007438522717903139,-0.26228391927619565,0.0025085018036858195,-0.3741008549191516,0.006708385233453619
9,RN010,-0.4184791726906713,0.0038625410241000875,-0.4433891938493446,0.0023604823245879343,-0.3399781516386328,0.0063307532328552504
10,RN011,-0.4557527703919062,0.007536090209890307,-0.29561062677402916,0.005138506029559486,-0.43612072414051023,0.005046598767495048
11,RN012,-0.3329162149224213,0.0017714681039758349,-0.4976904704424247,0.010147624863495568,-0.3889445515551846,0.007763155793102051
12,RN013,-0.3239248947649242,0.009373821311127106,-0.19075472263706358,0.009441093772051847,-0.6515769969593209,0.006397107720555822
13,RN014,-0.4332418885183422,0.013686274215595791,-0.40091398779541004,0.006330849773030404,-0.3829291029944679,0.009065103233164357
14,RN015,-0.3868378496404423,0.0007935716349752747,-0.23618622142925083,0.009095228147081013,-0.6090710967447436,0.004344903285618548
15,RN016,-0.5677031514472679,0.003977919801153096,-0.5645742888854847,0.002630361595541212,-0.028793748053826135,0.003862335647298661
16,RN017,-0.5361243776969631,0.0031649104700463763,-0.2142744994033434,0.005674839808044014,-0.4212537183641201,0.000856396445117515
