,RN,BC A,STD A,BC B,STD B,BC C,STD C
41,RN042,0.39685236492336545,0.0040074714903116605,0.3580105543313179,0.00219245738504458,0.507588567148113,0.0031674780907783567
42,RN043,0.4196814143336141,0.005078626359637173,0.48101921997114916,0.0058765180066583005,0.5190122055015743,0.003014083356498741
43,RN044,0.316017742799199,0.006354131093132608,0.4335695206635792,0.005990570239562244,0.4132443062970217,0.0016025760488945716
44,RN045,0.5496114304836949,0.0037712584801192317,0.44719368886182337,0.002934326505262994,0.37868195422853795,0.004523387079119081
45,RN046,0.4041796619279682,0.007562524500390893,0.422727019717233,0.00481711302952292,0.3495764212031209,0.0015290019988570252
46,RN047,0.4825590367434449,0.002301095185443126,0.3197187600511948,0.0010334494420917223,0.3801827961681397,0.00621809763148574
47,RN048,0.3615319806381469,0.006485400173966547,0.3965670493640481,0.0023575269762497286,0.32799035386146475,0.0009791703353007927
48,RN049,0.35910311034174064,0.008984467128096668,0.34654455968132725,0.006247612527815007,0.40141133497286346,0.004638734994012527
49,RN050,0.36517822053215804,0.004969647004290842,0.4189349599533711,0.00535808772582641,0.4192407755094754,0.0027034655235743297
50,RN051,0.38497268888300296,0.0018932487282118271,0.3812465713202246,0.00689723357680809,0.4884547241217468,0.0007811988396317506
51,RN052,0.45668299543105,0.0009198463625773125,0.426597488849808,0.00861796898992402,0.47271153255929604,0.003230920728989937
52,RN053,0.40676020853364664,0.003182382079505371,0.33402278057703266,0.005391678142835157,0.4875338119758816,0.003066101453476604
53,RN054,0.40300958801681674,0.007744197807861222,0.4077106339767495,0.007441362430043233,0.5002991582758424,0.0004889135294521254
54,RN055,0.41052992637547586,0.0029024207926322343,0.3797394089798855,0.010957366299624852,0.5914902629413926,0.01450821171469107
55,RN056,0.3736710937615828,0.0031752574319819046,0.4414561137385598,0.005550955064825475,0.4050833115810006,0.004415820685928606
56,RN057,0.3912275547431789,0.0071246338918703874,0.36332619977723235,0.0022163686490443133,0.38767326550625975,0.0038371051311625517
57,RN058,0.5257646949436198,0.0007624582165517222,0.5554995048335609,0.0038010238577309485,0.3186336980359717,0.007651541216998806
58,RN059,0.3481914184971691,0.004868066896667142,0.5034877746010682,0.00710141276354518,0.5247053050492435,0.001209503213142688
59,RN060,0.3828359389387698,0.0024337826029056935,0.3880297552587535,0.0037064970723563553,0.33326806014787286,0.004104623267279908
60,RN061,0.3788460927027589,0.00498345004631082,0.4073139968097716,0.004101345516205761,0.34379205695104814,0.0019519644923127885
61,RN062,0.46293239801945063,0.0014728788791044478,0.38092869323568657,0.010420752270678887,0.35144641890531253,0.005283612230316767
62,RN063,0.5168752397491024,0.008136074787851841,0.35380183849842006,0.0059396663462116086,0.39097459289144415,0.00632233585213167
63,RN064,0.325126819956775,0.004779488457519843,0.3382371022324107,0.00540206141718412,0.416484557793177,0.004724247774354115
64,RN065,0.5438703918339048,0.0023214625594282588,0.4786966438192408,0.00165416575500573,0.4048983241166588,0.005309935487637052
65,RN066,0.39489703046868363,0.008850662010748148,0.4952164778849122,0.003572221546623697,0.39704837970644974,0.006620951009165348
66,RN067,0.3865366303325521,0.002366592717943598,0.3504459371249527,0.0074655006252872915,0.4689188928875266,0.0022780204342461112
67,RN068,0.33692882368939986,0.004481667825809118,0.49704786459857586,0.008783463317985893,0.43065253712323964,0.004463576899605791
68,RN069,0.3736567993168783,0.006391929373133393,0.42693548359771705,0.009624699909963404,0.4686402243270691,0.0021188447093605216
69,RN070,0.3693192130988967,0.006316918203262631,0.45421990869025647,0.006046613999754419,0.37509504676009536,0.001160887113636484
70,RN071,0.38674450816787903,0.003232232312181137,0.4090970527617623,0.0017746409223280827,0.4287337673920532,0.0065123296008176524
71,RN072,0.3935650241224926,0.0055635861899225696,0.6242020096165127,0.003057727057751749,0.3609592822038367,0.0019819787173439387
72,RN073,0.45343415944565696,0.002237652381428558,0.385059952057575,0.006552731019370481,0.3161444727428181,0.006822404205194104
73,RN074,0.41416373426221914,0.004402917513449555,0.4217215003418627,0.0020110435820258144,0.36658732743887174,0.008912699962623664
74,RN075,0.4457138894666339,0.0051997259410385115,0.4105831548667613,0.004579948730577663,0.3887680479744466,0.005567714229155834
75,RN076,0.4605846362249085,0.012400012517138704,0.48179933315880036,0.008018273282929977,0.40463668116143475,0.003449619542572546
76,RN077,0.4758329844240697,0.0037219398866734986,0.46784063763213773,0.0029314680432512524,0.37221448322470835,0.000982175785294757
77,RN078,0.38090017337731813,0.007845985137095897,0.40773277102219985,0.002188961583214208,0.3762573727517004,0.0047281120264116745
78,RN079,0.3920570104125986,0.004303819401070597,0.44275228522311677,0.001581410090371974,0.40564002119826376,0.004965987815377804
79,RN080,0.36524413334940736,0.0018770113503159287,0.37059090586966653,0.007594733540913868,0.4951331975597753,0.010387969876799756
80,RN081,0.341193709631612,0.003597324354101409,0.49179048826911304,0.003991620079205251,0.38884875867730845,0.002748407989003745
81,RN082,0.42345740074462257,0.0061346769033452766,0.41497550049602655,0.007120513892640545,0.5467332610619563,0.0006184920046167462
82,RN083,0.40112024823443065,0.006220247394683591,0.388853195359889,0.006748629240676812,0.39305303038345224,0.0011263715148680299
83,RN084,0.48282838079111595,0.0022429120597611354,0.407129531272358,0.0015683834508415117,0.5652416233239971,0.00030562769253036757
84,RN085,0.412350475110802,0.0032057403270717645,0.3604342404344309,0.006394567864499408,0.4478600704632183,0.0038103492571623706
85,RN086,0.36518176461484303,0.005306082127563258,0.3722722317449245,0.007679943145952074,0.3766504944547844,0.004095668545667823
86,RN087,0.35747980283230535,0.004386338157426854,0.4567400687338843,0.006703834270710509,0.5121019192348166,0.0017273378271047259
87,RN088,0.3222126339753835,0.007443741421910199,0.36191466666512445,0.007945355678119976,0.36515739306202805,0.0029558614524045723
88,RN089,0.38143759681839434,0.007490248081764586,0.44013646515737975,0.0035665423918250323,0.4140457662079997,0.002326191569187309
89,RN090,0.4864524966157823,0.0020779780414327603,0.3812255965545599,0.0018482656339032612,0.5629058185543007,0.005653814312467951
90,RN091,0.5009873099059167,0.0020301911051091893,0.4637218787390045,0.004650477708518683,0.5640854971576194,0.004334132753015853
91,RN092,0.38430621739076987,0.004297837420948797,0.375762214519798,0.005280348048308768,0.3864333685224,0.011529785430108783
92,RN093,0.44191936762697437,0.006511368994645179,0.43686130052797445,0.0035700283186514653,0.4847611938235594,0.005898270489723073
93,RN094,0.5614336216840651,0.004295477022373596,0.3319245424348439,0.0023414724429778326,0.4282263124829595,0.0022576027787875597
94,RN095,0.45309400571677405,0.004295250638041769,0.45474766242114867,0.003017018006048745,0.422265844730962,0.001496425327151622
95,RN096,0.311190823639129,0.00575515821145488,0.41941044100842867,0.0028789176780992082,0.5606157975952532,0.003252844228996527
96,RN097,0.38195238853759833,0.006138293096661112,0.5237824861656947,0.014136482818479843,0.4254269257372063,0.005263509089752049
97,RN098,0.41134108992691654,0.004447933801310957,0.30925993397888735,0.010969708291589015,0.5781226987747285,0.0025875506223067475
98,RN099,0.4100523062599583,0.002397565583705741,0.40355775032990454,0.004874698506297961,0.2551002305783703,0.0038858113206350258
99,RN100,0.4571358619746757,0.0021892514443423057,0.3525546929966757,0.004532821243149481,0.4349998486703728,0.004798300616297508
