,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,-0.5321014212450698,0.002528735623424747,-0.5344043681265519,0.007715491567894998,-0.15042367991882113,0.004676801384112195
1,RN002,-0.447271391163716,0.002167482533272219,-0.1724361705742771,0.009236187937362243,-0.5626115801048024,0.009007360844395016
2,RN003,-0.564138622424165,0.006265408864771387,-0.46176896323785427,0.00253786445064354,-0.15137487581798006,0.011958169512454713
3,RN004,-0.2842903434022291,0.00797455827548193,-0.6037084674343477,0.0016526631891745649,-0.26796293594076037,0.007839854046272821
4,RN005,-0.16785753250365146,0.004686574279022401,-0.3977965507267684,0.0025648719203361196,-0.5361053626055899,0.0017204442283165378
5,RN006,-0.3484674306682964,0.008207340617586748,-0.3074398084871361,0.0010152625720604598,-0.5618511750002949,0.004216229904608761
6,RN007,-0.4792084782035381,0.009020254196990294,-0.28469617311996515,0.006722473418365549,-0.34594542019211305,0.016088723547878367
7,RN008,-0.6552787317164869,0.010099071557510386,-0.18827015988797868,0.012610600041595086,-0.2933829193128432,0.00792255196644191
8,RN009,-0.6264634933466376,0.00760182284058528,-0.4528749698478734,0.008313617153150564,-0.042846532991805596,0.009530853693070588
9,RN010,-0.06498520310075084,0.004461345611675117,-0.4927534394999129,0.007324709652336946,-0.576385333831847,0.009059668885656482
10,RN011,-0.5466666918198043,0.006053420273606807,-0.20913458094067125,0.00408540472267638,-0.2886130529259098,0.011362284837806708
11,RN012,-0.3106986993800108,0.00786737138403619,-0.4972321228493513,0.006916997311535579,-0.3423379127837154,0.011303209200476455
12,RN013,-0.39271368676593355,0.007936964756860752,-0.4793457804422055,0.0055165447491301225,-0.10257696727203473,0.01223463841029002
13,RN014,-0.12950573748067715,0.0008412006780133377,-0.3849033632563376,0.0016303633126952507,-0.6443361563483009,0.007127771051344558
14,RN015,-0.055998737351611066,0.0027798850780553254,-0.22740719796997308,0.012097242377545931,-0.7279857249338731,0.005134689132649564
15,RN016,-0.29951278530496,0.002725659497757663,-0.35942806195062493,0.010316010875298365,-0.4480902279696415,0.008209545130888196
16,RN017,-0.6023653093994605,0.0033865609212791344,-0.4063739001406379,0.006820030992075559,-0.07701230903899375,0.005998063720695621
17,RN018,-0.24286682768574278,0.005565778048139289,-0.5201918238677995,0.00531068924122058,-0.46069129064723296,0.003789041615105701
18,RN019,-0.7308081473539874,0.0019258608745426906,-0.6936602244269062,0.004687984129765269,0.36398748398162817,0.000881297360216967
19,RN020,-0.010902174060647868,0.006551075099154703,-0.615779068921977,0.0010808653077059793,-0.5329227597731356,0.0058095504025942185
20,RN021,-0.45026909495249723,0.007587176336927218,-0.21449483881244347,0.008130887763161938,-0.4984765854822339,0.0065694731650330065
21,RN022,-0.22972227872287432,0.0034992517703802844,-0.5590461962626545,0.00130840794238919,-0.4586644652955558,0.0065645056988766475
22,RN023,-0.5129640759569658,0.010330394962882976,-0.15193203924666185,0.007430144064914088,-0.5086622893158358,0.007024938350628039
23,RN024,-0.09200344272484386,0.004254922521460563,-0.539790784147106,0.0054910798715959806,-0.5776933594888362,0.005346396593795965
24,RN025,-0.33043960175801823,0.023132203573988305,-0.4046733462783312,0.011597628805505203,-0.38725290856388295,0.007960430725825038
25,RN026,-0.37944212257586485,0.0026216726750024366,-0.5960843916994997,0.003215969377766906,-0.17541074501652307,0.003600219769659731
26,RN027,-0.34716292777588603,0.00665359297851606,-0.4242704572325835,0.0021340364662221006,-0.4317806126439723,0.005387764048190463
27,RN028,-0.3199601544769399,0.011761341052093638,-0.3799845927942933,0.01409495457403962,-0.4690037745363629,0.010258395747799093
28,RN029,-0.23930720839386185,0.010431286924958899,-0.3453549688711625,0.007695037702290471,-0.5971655044323949,0.004715023709784149
29,RN030,-0.26439055793241645,0.006486733006975655,-0.5918731375465298,0.0006829058518622198,-0.34413664122411286,0.006553484467379595
30,RN031,-0.6815761426324153,0.0031748851632648544,-0.5438798583478756,0.004385716161462943,0.11064028615099486,0.0027313481168869704
31,RN032,-0.47683505598502135,0.005602365519323556,-0.6138168852397349,0.0026892256474494195,-0.11582744485704964,0.005417774160433901
32,RN033,-0.701622471749691,0.0031585096661411217,0.27588489303157093,0.0023993397569043754,-0.6775378682119914,0.005146782177077058
33,RN034,-0.34290223188980057,0.0029822340103620977,-0.3120634254314005,0.005059564190498283,-0.5070851579754445,0.00167051392491168
34,RN035,-0.3854644286064466,0.00442639786206349,-0.1311270333602892,0.0036108101846582157,-0.6955653099008104,0.0035592017772729306
35,RN036,-0.4245201910636925,0.0007041932317142828,-0.3847008167647199,0.00957827567804185,-0.397054436381741,0.013831978759280132
36,RN037,-0.3893418283365097,0.006290364894652992,-0.40031274312127,0.001732276006220168,-0.4072650297408496,0.005973568463493347
37,RN038,-0.38791011030906924,0.01580549093702346,-0.096364844067975,0.026172096116792,-0.5383613726959058,0.008423726011896702
38,RN039,-0.532599452641944,0.01084812536399817,-0.21341587268025633,0.008725429923087656,-0.26496438683521345,0.011363897599382262
39,RN040,-0.47217305412850014,0.0018779943418307454,-0.5185218786724944,0.007951509235915092,-0.1768643186331027,0.0075468748903168735
40,RN041,0.17533089369551424,0.008425419881171034,-0.7059922613055565,0.0045182108967166115,-0.5666484491497488,0.006627831877606313
41,RN042,-0.5743291483519002,0.0026638666393807636,-0.15412470451164748,0.007009812978600837,-0.44139904477646547,0.006116890162354622
42,RN043,-0.0925853370090452,0.01381132051783124,-0.2758052487305208,0.010055901223588659,-0.7222759143880166,0.004521223343549734
43,RN044,-0.6021911735401331,0.003686729794528532,-0.29158858062480014,0.01258558320221094,-0.34400034648915906,0.007636337138530675
44,RN045,-0.3195369071952552,0.017560960416484677,-0.2653964403096065,0.012781618927688162,-0.6133703865313734,0.013843659834538724
45,RN046,-0.3997733714473819,0.005786271612337611,-0.5076548835979079,0.004991172115033064,-0.27909013640464975,0.0025394381471578876
46,RN047,-0.13818060351238304,0.009549826163194552,-0.6246498272924744,0.0033739434875968374,-0.4205024423341928,0.009169966521286259
47,RN048,-0.012523813870087067,0.0033922586277323986,-0.47831055297787284,0.007094259843152269,-0.5569819944233417,0.006810697001467943
48,RN049,-0.3001977756290559,0.010510114575228201,-0.45937024440130686,0.0009764857520181509,-0.4427943368643337,0.004405448740601175
49,RN050,-0.5182400795884091,0.0031215572477269397,-0.3020522830536269,0.003451722489082747,-0.3782325914434723,0.0019645043560001436
50,RN051,-0.5679276497712914,0.0031213232458708975,-0.11032413505210753,0.011390649712818774,-0.47816634422407045,0.010715054640803292
51,RN052,-0.40545406448002325,0.004039924773005968,-0.4242649245692642,0.006621178796249556,-0.3760912849054732,0.005952674426171369
52,RN053,-0.1937899896223366,0.026567342793159917,-0.4766724986127135,0.004369612023455796,-0.4246908322519845,0.02168642901357302
53,RN054,-0.1530210966957186,0.002309570305411294,-0.6277447267371236,0.006344712390555887,-0.38575895199723326,0.012321258228095952
54,RN055,-0.28734944047988437,0.02178514209682385,-0.2980756002580829,0.0023891595977886698,-0.43318476184444066,0.009327757852775702
55,RN056,-0.1697576942069915,0.0034879099307620416,-0.3738164991086586,0.0038353781101699035,-0.6269869313762778,0.003574112384529087
56,RN057,-0.3290113772200765,0.0025857700417988676,-0.31329777175987755,0.004051021158185302,-0.537853206440444,0.005013143072911384
57,RN058,-0.5781057119548866,0.0033929463209608347,-0.07709683593847753,0.004353535680451338,-0.5497966871512981,0.0022747133374514915
58,RN059,-0.3453907738512187,0.008584106962016705,-0.16901689328177513,0.011823083352058816,-0.45224802782118073,0.0018060461754671215
59,RN060,-0.5773868673867587,0.0007638652117893391,-0.3592817827350984,0.002082829132856266,-0.24643753901278034,0.0035378966370189038
60,RN061,-0.4140965985602962,0.006280046424720076,-0.33977072280597226,0.012180515902425946,-0.4280902447735821,0.010793804121381981
61,RN062,-0.4935805620934847,0.0028210038569722084,0.013674189181303966,0.008914049870514609,-0.5219094818697473,0.013957954934936649
62,RN063,-0.5992326805077274,0.007366161251925627,-0.5884785385594463,0.007437577136394577,0.0117182342514557,0.006835394461936087
63,RN064,-0.5378052051176588,0.008932745262185173,-0.47414161720124,0.005739998112827882,-0.1259809440107246,0.005271198353953121
64,RN065,-0.009762189645957766,0.013033737187336712,-0.5171535652571483,0.004893523286472041,-0.581808848276633,0.005751739258676209
65,RN066,-0.4354656273848789,0.003356711483530744,-0.5268437577216214,0.006152656076382899,-0.27000582326243366,0.00640369559357242
66,RN067,-0.31970712565297266,0.0006735417311637203,-0.6320383167068547,0.006820515125126719,-0.18137445866705196,0.006350634937520778
67,RN068,-0.10031166447489208,0.004243905366143407,-0.30033714703382847,0.0003782694379217818,-0.7370776795931236,0.00437580143577495
68,RN069,-0.6929801997919686,0.007387274566862224,-0.6564156672175843,0.0025933842861563107,0.17033982964495734,0.01092613841429588
69,RN070,-0.3827479606456703,0.007022410048661711,-0.2954384383658417,0.007132107691173261,-0.4618704099761594,0.0030774218514165526
70,RN071,-0.3353340364506158,0.006943948038420948,-0.26802250651493725,0.012165811504733183,-0.5881922614083955,0.010733523132043173
71,RN072,-0.3808384269260822,0.009745142254089737,-0.10176513213174061,0.003937497321241927,-0.5613265773810628,0.004892084014427681
72,RN073,-0.39347790181345316,0.010622334996801697,-0.5966269517633879,0.010166353954885791,-0.18212013126595927,0.011420108390238314
73,RN074,-0.4408549550835101,0.0038001909086921013,-0.4170700256803796,0.005907686391828246,-0.3453959813613678,0.005321702204411482
74,RN075,-0.30946595724582066,0.005945576298071535,-0.4630837961165082,0.0089698872781311,-0.3918462209146412,0.008309773055379244
75,RN076,-0.13600845284072186,0.007886159985251766,-0.7326586568865712,0.00548826175824257,-0.22642483277851744,0.0049641112629602805
76,RN077,-0.4217103830387954,0.011294085717104586,-0.2782175007934524,0.008452283823427055,-0.4884648283743049,0.0033083463861359554
77,RN078,-0.6279663425753,0.003232136000591667,-0.5032930678977133,0.003514799461850061,-0.030362005247389034,0.0028416319787810196
78,RN079,-0.14066567920740233,0.010139640938634965,-0.5560234244334818,0.004710632263425984,-0.41540548824159645,0.005009594530220574
79,RN080,-0.2174095954610672,0.009784542601714673,-0.35818352129670944,0.011015404094727826,-0.5414778515249598,0.008783508129813235
80,RN081,-0.4165005534408989,0.0013836440080684522,-0.42887378048798414,0.010299262868970708,-0.3529245459187041,0.007639945888318924
81,RN082,-0.35817689401746905,0.01418464307389615,-0.37618703064952536,0.01970225166387431,-0.45556443368426763,0.004831112257015847
82,RN083,-0.5941342623890259,0.0028569224447678454,-0.4109406790118051,0.004052304693544834,-0.20660353347477123,0.001217564749135963
83,RN084,-0.2500350233486897,0.0047200574122189315,-0.12696306808964705,0.009251994825075657,-0.750745851040224,0.0024171181344669326
84,RN085,-0.49991518188785017,0.004719232013612301,-0.0481775179202546,0.00898912874462533,-0.5755102995023114,0.0030940251900556555
85,RN086,-0.5432515368920389,0.00488772518619672,-0.10656517254349034,0.010775264439800062,-0.49028958841934767,0.012561117679347167
86,RN087,-0.39557487515178497,0.013572847599393607,-0.3837822565812628,0.004772345743653343,-0.4179491981147863,0.012577501677061101
87,RN088,-0.36091222152081937,0.008305185054041167,-0.40633346843485935,0.008943378245373512,-0.4468649575451065,0.0031225898864261424
88,RN089,-0.3979745240824188,0.00486695180011964,-0.20974415741990204,0.008185910476792561,-0.5679277370667073,0.0064148061545118255
89,RN090,-0.3691087209266028,0.01641294141259281,-0.4308831035878154,0.007882271636230615,-0.43432525664561145,0.0031395749776680967
90,RN091,-0.6927173963679935,0.0032587897884358706,-0.2321805885349729,0.0006660297026917692,-0.20366981917036864,0.0017601482592211127
91,RN092,-0.2926233375581474,0.004031229180424503,-0.547862586647676,0.004325626783772212,-0.36417916035910486,0.0075826923575410335
92,RN093,-0.48005435484178594,0.005386621242595653,-0.29768406103358663,0.00732013727342213,-0.4028634992587747,0.006510705101472614
93,RN094,-0.4468318750335858,0.0049958413097620485,-0.2488092123837262,0.005836613213742228,-0.3921254482570878,0.011028601370542263
94,RN095,-0.5528733970104848,0.004600633608375526,-0.3194661700819603,0.003143462753837638,-0.2612931606170652,0.005754076364782782
95,RN096,-0.4315973240154491,0.0097890046236695,-0.1744366515205846,0.0042738616975120675,-0.5653162172211061,0.005841172631601645
96,RN097,-0.6266611673124637,0.009315388883760949,-0.17547751268561004,0.010011272057428662,-0.33787539549441686,0.011211375394651722
97,RN098,-0.6617290682469849,0.004194298611867398,-0.1135201340800918,0.003970096889754479,-0.2538216226381868,0.0038440748003591967
98,RN099,-0.2321808269660396,0.004769518192360524,-0.5062218262450302,0.008976489440284818,-0.33332470534421055,0.010513617434365517
99,RN100,-0.37665964963067217,0.009596940752469087,-0.48470541093003877,0.018031824529610004,-0.3571952899731798,0.01141799375686249
