,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,0.17039996869370969,0.004604096979166615,-0.5771506021029748,0.012876953495463656,-0.6237286796636994,0.002569482974858226
1,RN002,-0.43050688415170857,0.004908196153954011,-0.2029405157968118,0.0043340813980775154,-0.46110726581957806,0.007702067962625621
2,RN003,-0.016626025208325235,0.005447377611922908,-0.6476516907038289,0.006622577394623379,-0.5019027490173401,0.007614952699998271
3,RN004,-0.5971540962228677,0.0026959194345373607,-0.2073398678440841,0.0038598875759653533,-0.365608809706689,0.004884306447883402
4,RN005,-0.3517160198641958,0.007896606009411304,-0.4208110702872799,0.01510654824501463,-0.3728254523579388,0.010154837377095847
5,RN006,-0.5500608209173691,0.004590512235389115,-0.23635949247329613,0.002212694728703332,-0.36023954586078616,0.011491526705084692
6,RN007,-0.6217844732348365,0.010562481917263557,-0.35618052537336337,0.0012332791095017715,-0.2522654484121791,0.014389793216518825
7,RN008,-0.627824188076013,0.006778393374530587,-0.011212457717782865,0.002549396249330837,-0.3493869870201767,0.0008717458996298425
8,RN009,0.1063870651079691,0.009737453762935725,-0.5267261237982864,0.014178634583542455,-0.5608043889293494,0.005781998352792074
9,RN010,-0.5339131039775759,0.010598473835695408,-0.4938744416937951,0.012325678520707657,-0.1492857943307965,0.0021234895536581108
10,RN011,-0.32160564773177686,0.007257951538821995,-0.18840964342036,0.0061822955790115,-0.6134054815322797,0.004056682936555007
11,RN012,-0.33807281124337835,0.0052806563861342295,-0.5274179503809514,0.007866887531716452,-0.32760359490564084,0.0014844854155722659
12,RN013,-0.498478292367235,0.0019223678220604296,-0.19015712087111702,0.006912884715083213,-0.3336629088638465,0.005109757291191803
13,RN014,-0.2732766396810837,0.014342887676017445,-0.39966575518802433,0.011491448917751685,-0.42716112790515176,0.0015416536407057444
14,RN015,-0.24730885741239259,0.011815699923396103,-0.3298264973036486,0.003269303546089189,-0.5973337048078778,0.0069175177294991015
15,RN016,-0.45710797642037587,0.004214267339121873,-0.19542267769261493,0.0038036440570545483,-0.5082209122874827,0.0024661058747871343
16,RN017,-0.4534540516009404,0.004178298381044542,-0.46534045809362806,0.0031152281838916105,-0.30644490177368083,0.005637883418859838
17,RN018,-0.21027343187341638,0.0031223025797091535,-0.5950228578883197,0.004310305413545606,-0.406758958334573,0.006434564526941538
18,RN019,-0.04489405550879536,0.01103872853850589,-0.5151004137735482,0.0071256394088307995,-0.5031338823058695,0.018994097923026573
19,RN020,-0.5044015660934326,0.003472050695252546,-0.4471540555620721,0.004753069857624008,-0.2470047856133435,0.002654610017386391
20,RN021,-0.5609914066486065,0.011355042077858094,-0.1330927459124344,0.006907384281659046,-0.4736020285261872,0.0033233166429618116
21,RN022,-0.6604306013396267,0.0015452997339937572,-0.31223901072340854,0.009986052252672406,-0.20493197345799144,0.008303387895543933
22,RN023,-0.7231579294724856,0.0024350612265175943,-0.35669142324632763,0.003566550039903359,0.0518449176305349,0.00317757077558964
23,RN024,-0.5217141630105288,0.00306816039533019,-0.39177537481613217,0.004100686535687218,-0.23109054881869504,0.0041221527927745106
24,RN025,-0.3491435092880031,0.006403441822464263,-0.257304105117787,0.01565133659432763,-0.43943018615679325,0.009902325616289252
25,RN026,-0.4247655883687893,0.004178932160329785,-0.24828604776966193,0.005618842022951975,-0.5222002479024584,0.00832735772245322
26,RN027,-0.163152417274078,0.017442597169194378,-0.5904295581972163,0.004669387473424432,-0.4807774116033776,0.015272227260584852
27,RN028,-0.32975128794546466,0.004378176457706661,-0.3298985780902694,0.008819358229812661,-0.5525524695098909,0.008948251121723264
28,RN029,-0.44785210452156904,0.004996567086737477,-0.3946499753620616,0.017816435308988864,-0.36431534644563107,0.0076673792873242705
29,RN030,-0.5211009093827373,0.00562346399462433,-0.459902484368044,0.009526432716916455,-0.0673161084011773,0.00813241630533555
30,RN031,-0.6252893318494172,0.0115394383652737,-0.06755285145120303,0.01676482880596728,-0.4971729624134918,0.0009380201390565333
31,RN032,-0.21557843836601687,0.006399871220568176,-0.6433376270279846,0.00864877231574431,-0.29701255015661254,0.003170503033291305
32,RN033,-0.4468769959516457,0.01570844010237499,-0.2148709690241983,0.005990059586148881,-0.5218769062360261,0.010904555112667236
33,RN034,-0.4170813198506094,0.010943540855573707,-0.34525917677382906,0.010861393456904941,-0.4141636085742178,0.012642089872507294
34,RN035,-0.31929979568183353,0.005102196952446384,-0.3425191909086469,0.0062031189645572905,-0.45242517407716804,0.004493157400412634
