,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
64,RN065,-0.3678947528191486,0.011712500755612155,-0.4513266912378954,0.004269267383120603,0.08948372361602368,0.015099756977451194
65,RN066,0.12345363242006076,0.004874195439811024,-0.5705637765437104,0.0062927343420751845,-0.6662542826126308,0.005209617397332091
66,RN067,-0.1908632951993442,0.009178709752464176,-0.22685828362627733,0.01526724501774191,-0.7299264817376243,0.0033415936608591464
67,RN068,-0.552624042979856,0.010099398733015828,-0.19616718043811332,0.00985310247739931,-0.17558185901403423,0.009720780775538616
68,RN069,-0.19796551556556755,0.017348235021141592,-0.1257129317101097,0.007254282875032973,-0.4390572132728893,0.007495253173246788
69,RN070,-0.46939639594419863,0.005815240139976342,-0.5460898837655707,0.004815714008039055,-0.12025048337664217,0.001829605317760138
70,RN071,-0.620968058424596,0.00320602302127062,-0.22823758284741733,0.002016410612756248,-0.30071556872460053,0.0041783080392487505
71,RN072,-0.41675910406967137,0.007790188668197654,-0.1825868390833165,0.003027639265694807,-0.44862655958025915,0.001985040825143103
72,RN073,0.355616673407877,0.002922085359065342,-0.14568086382565337,0.00650803274418903,-0.1770109366937159,0.00983417787973596
73,RN074,-0.44476427565005056,0.003917087586530262,0.08224478130110846,0.01811015936198634,-0.30404845013569565,0.00580394597289569
74,RN075,-0.7096804009318943,0.004342611427539967,-0.015078828576847699,0.019545502313177504,-0.2919186981126314,0.012727199471482327
75,RN076,-0.6427633819053672,0.00467940238518374,0.12864688574780425,0.004588130820783433,-0.5123183659817806,0.007836870073833687
76,RN077,-0.503034446404064,0.007151699565756353,-0.14211043020458647,0.0024465657834103665,-0.2013464969503156,0.00513578096962756
77,RN078,0.09327938289900646,0.00934840660389712,-0.31483002413645195,0.012636743010824947,-0.5531339003368858,0.0033405588359494854
78,RN079,-0.003953893120377233,0.007643449701852126,-0.27818843245537966,0.007755249251324057,-0.6471744002702867,0.004591991318167908
79,RN080,-0.5697512119193445,0.009054998205693745,-0.7261002362570653,0.006759156615858574,0.5030069385882284,0.00643723393293868
80,RN081,-0.22594494520003705,0.01590735145886652,-0.6182522525513529,0.005450991153813935,0.01973915736500863,0.007464413999192267
81,RN082,-0.07023007704998507,0.006071917585523393,-0.46241751805106396,0.004917827436114127,-0.5823561508592533,0.00024150252820649763
82,RN083,-0.6937376113571601,0.007985346370190004,-0.429994705593298,0.0067685621223687615,0.1272259302839056,0.007178642731919538
83,RN084,-0.32795513033371737,0.011408805003073775,-0.27801962767152494,0.0037919200323021434,-0.5271947354659963,0.005399407391428466
84,RN085,-0.4226657235784817,0.01169031017633412,-0.010576899975135967,0.00910282413904922,-0.48849873639683744,0.0029710527366124894
85,RN086,-0.26920047442752876,0.0086633828385212,-0.5275218977573124,0.010839874928141605,-0.31465849041528027,0.004954179908855647
86,RN087,-0.511461293299003,0.003253273429202455,-0.15229577671594594,0.016694582814980482,-0.32760329683899864,0.013581297218683454
87,RN088,-0.4071996484138567,0.01593042568499441,-0.5545501766782546,0.0070585752685245005,0.05645338441994313,0.0013269455046666689
88,RN089,-0.1371513911432635,0.00048062160615298954,-0.4596576308142318,0.00254652592571131,-0.5857804316485528,0.0007608759137746638
89,RN090,-0.27608678418624966,0.010067804869662625,-0.3864727336499351,0.00633171508997399,-0.46549921590922394,0.006502570384121631
90,RN091,-0.5016487682865853,0.004088200470647325,-0.18717504675854524,0.003981571880313112,-0.39795874182917607,0.004766146928241215
91,RN092,-0.7552161733966933,0.0039398259854966896,0.1792856068650535,0.01130529593387224,-0.5166023552504977,0.00835075765416564
92,RN093,-0.4669531543227669,0.0047514139869908045,0.04182323715486127,0.009253014935126449,-0.534145512058294,0.0068609376692300925
93,RN094,-0.35771602445050094,0.004068280579203386,-0.4772348328871981,0.002433688130536762,-0.2654036158878504,0.0026829551676937906
94,RN095,-0.06621139563548663,0.002541407193495176,-0.5293070473163091,0.005644298056232632,-0.49270019592702213,0.0006074521042955273
95,RN096,0.12632389143714987,0.009979446019518941,-0.5690031527744078,0.002273519242860121,-0.525676910461382,0.010915555220358544
96,RN097,-0.15766366749535934,0.011283719235183438,-0.34739060853116405,0.013687177051815174,-0.5324477153105454,0.004180638984400157
97,RN098,-0.33965546699996046,0.021774153021942064,-0.255891752653469,0.0057261910488269185,-0.20677136790297398,0.012127193359302658
98,RN099,-0.2728905392739518,0.013772023933446826,-0.16998534160907677,0.004056057740501227,-0.48453848014753836,0.0069082081856659955
99,RN100,-0.6658589036206313,0.00284071328356691,-0.31455279032973543,0.011874713301994265,-0.16884465985553335,0.007661749743452606
