,RN,BC A,STD A,BC B,STD B,BC C,STD C
50,RN051,0.41302680203351344,0.004276678737993012,0.47825813433715864,0.0017053085366062256,0.41586229129388824,0.0031281148153224714
51,RN052,0.4405955281741923,0.006982821875134262,0.4227585990718142,0.00042573798889782905,0.4352720765976392,0.005743583016063089
52,RN053,0.370323439971662,0.011227034022684325,0.3296376879121256,0.0018589467931359705,0.43894622904975283,0.00870030128356326
53,RN054,0.4780629727216534,0.004644934635642653,0.4261226918610322,0.007702097595944002,0.4666813030467966,0.004448348815245355
54,RN055,0.3738723548189751,0.0012151620565374092,0.35338760952954534,0.005114296876737928,0.39290174023736374,0.0027971794166829034
55,RN056,0.439265089652704,0.0019407349695065468,0.43575507465911006,0.0016541318721012375,0.5913598551003777,0.004169206011944397
56,RN057,0.40878356122918014,0.005954219886896284,0.551585944526658,0.0021811078925572922,0.415735391853198,0.002121588868493335
57,RN058,0.4567625226481778,0.0033271555802237784,0.490587078110277,0.0032785596369000335,0.4130996351336213,0.007336110468002643
58,RN059,0.3270049784092524,0.00942688076611561,0.3735306647480705,0.005022238787566988,0.3694364252243334,0.006977614827903461
59,RN060,0.44035399681744064,0.005063830693503224,0.47376435941651746,0.003644101219669648,0.40593250866003494,0.005356956194636101
60,RN061,0.40374230330558497,0.002335100971689625,0.43631796871707956,0.0036609874057453628,0.3822993596707085,0.007197028123720433
61,RN062,0.4274716978791515,0.008056556857259064,0.44466803089903434,0.007375359562738767,0.38177092258638057,0.002952623139038013
62,RN063,0.5075914640965363,0.004979939562808857,0.3914544145318511,0.003186383163362812,0.4037794200412647,0.002058127904068687
63,RN064,0.5008377309080828,0.0027141085905142462,0.3687307919980136,0.008223910085248472,0.38485547753914506,0.00837893220240074
64,RN065,0.3508182419399882,0.006259627061571846,0.4061342616785057,0.012817147601384143,0.4833624974069903,0.0104870542995432
65,RN066,0.4558445066831592,0.003630649788726445,0.5417460503974517,0.00481665603885883,0.4539431100752335,0.006534376230107335
66,RN067,0.44200608364899924,0.0014648189754729022,0.4477918591365356,0.011219601554900585,0.539098326350583,0.0019787416727554035
67,RN068,0.34432308432590436,0.00436496207324514,0.4464592107341114,0.002989844899299841,0.5221493340689607,0.0064250927028854125
68,RN069,0.6092151902966657,0.004183949506471424,0.5179679890834062,0.008688173010196868,0.49724104367405614,0.0016681818294029674
69,RN070,0.34988138691275505,0.008929594093197416,0.49060901789469075,0.00407662470089324,0.36744923315637257,0.006741589388519753
70,RN071,0.4110965126532833,0.008030927468003058,0.4139210148827061,0.00339546364997384,0.4261681585003198,0.00039932122299498235
71,RN072,0.3776934744622938,0.007863071922286153,0.5386902820334988,0.009887020417922355,0.3546065460483792,0.003886492175392659
72,RN073,0.47424985310838047,0.0014866053559933433,0.4031894629033122,0.013315513590884303,0.43080417687969647,0.0017746101923685079
73,RN074,0.41762837874904885,0.004604743544082901,0.4113089783811996,0.002600081059685161,0.39167030432430283,0.0027909097381588837
74,RN075,0.4152186867917471,0.005058864802381036,0.3949778214350364,0.003137168738070774,0.42391294145151887,0.0060346375751268245
75,RN076,0.47943575534020405,0.003958143690197793,0.4212561001534949,0.017041435295763414,0.5406646389476315,0.006413110139843679
76,RN077,0.3403657259907806,0.0033626311995272728,0.4710645755089386,0.007080842632987487,0.44233228690712,0.0032836577322990753
77,RN078,0.49205915629867575,0.0022298578364704624,0.4523848423011187,0.006255977901639249,0.41121343230895474,0.0026803195006905316
78,RN079,0.4455966683168917,0.0046493812467986815,0.2937335397246455,0.003125597946137474,0.47247446679434146,0.0101476100664756
79,RN080,0.40344442657516355,0.01004765859878878,0.36544633446470404,0.0035321315125519974,0.45182378789209965,0.007965342765488109
80,RN081,0.45247871834158143,0.0019654253260775675,0.414391895839054,0.0036157514663896204,0.42185426666428033,0.0021508845407151055
81,RN082,0.3909743888339567,0.0040975540931881575,0.4424014798190469,0.008388208866965815,0.4647284284669178,0.00977507900802131
82,RN083,0.532139893134768,0.004379979442261855,0.4214380679218693,0.0027517379999709526,0.3403803102016376,0.0046516995405478535
83,RN084,0.2942923588039558,0.004657193880612765,0.5494405461396773,0.004992521066198804,0.5784111186942976,0.007510419244923152
84,RN085,0.43514721911546567,0.003742652658957385,0.42861637384686097,0.007358650242261036,0.39870980672619044,0.0038784350034024306
85,RN086,0.4194454186565972,0.007293186125832212,0.42800831042612075,0.006045244098983166,0.3692519297243917,0.0004698691415800576
86,RN087,0.41618668544876325,0.010948502979700849,0.4493487413245776,0.005269395759110498,0.4370133005524181,0.011894263135763439
87,RN088,0.42978713219162756,0.0033098799996686317,0.40996755356848485,0.004797664020047928,0.44235807091309814,0.0028391168717760355
88,RN089,0.3745183484835099,0.00606967664347461,0.5432809888306033,0.006650123046936512,0.4091549173522023,0.006994229486462101
89,RN090,0.4257399879030846,0.003346966032077376,0.4295341928178387,0.007691059926842052,0.44507681688321177,0.003897119608900433
90,RN091,0.4787187583186938,0.001583533181307384,0.5603735588202733,0.00804755536573285,0.26734327899792,0.005597619669833412
91,RN092,0.45308688178691914,0.007916379794169103,0.42061075880585097,0.0016069273002657179,0.44513020273196635,0.004303092961267711
92,RN093,0.43860538677879984,0.002589719376086611,0.4621007128436017,0.005308850550757882,0.36363485642119314,0.005069049407726547
93,RN094,0.3474260272155978,0.004809161435796187,0.4802142563602756,0.0037707265401230473,0.31703201757942906,0.003274507991045863
94,RN095,0.5146314596794649,0.005404128767695403,0.45601156120257125,0.0034295458980755146,0.2926476795346112,0.0025345305016665613
95,RN096,0.39639359481935443,0.009199273028704907,0.4725212454301096,0.005991665763658205,0.33684705940417237,0.0027038648912428172
96,RN097,0.42775713450602826,0.01022028738681703,0.44121565384810807,0.005680862979472237,0.3929969389216476,0.01844780558337194
97,RN098,0.48418201312600856,0.005736184344885103,0.39220577948960145,0.009024719758986399,0.39668638100417614,0.009242055689889474
98,RN099,0.3092784251801543,0.0046871057690151905,0.328902626116489,0.0009289465178073201,0.4930919099644064,0.00671780383789891
99,RN100,0.4925515031275151,0.004269200529334087,0.44328561395414073,0.004236230964929618,0.3525675069521282,0.0033786258655132562
