,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,-0.4918943193742055,0.005617963418991765,-0.6227797910902266,0.005098381069250293,-0.1111710567164091,0.0021692841016763818
1,RN002,-0.28222254364188787,0.006152746024684888,-0.21116197560296127,0.01501787161105802,-0.5301596921860067,0.006930880535372199
2,RN003,-0.29196071926216266,0.01345666297977297,-0.4570585531493587,0.0102134846832324,-0.4574285289554769,0.006139097949793502
3,RN004,-0.568444768611421,0.012703591821901854,-0.4992603499194915,0.006846194965322968,-0.17054769427474936,0.006444649421819043
4,RN005,-0.6234150140121625,0.0035346811231078603,-0.5031715911174881,0.0037805559185559484,-0.006940433891413234,0.009716757068421587
5,RN006,-0.06487510593908606,0.0028960078514053797,-0.5877643972023772,0.007798430781761467,-0.49877081800981554,0.003528125991600058
6,RN007,-0.5361679136662223,0.00437210683184792,-0.2550826102264501,0.014379676029407347,-0.39287217350139664,0.010253077857856166
7,RN008,-0.4609405351859713,0.009005899714984488,-0.47819865094566544,0.005240058127694821,-0.243109694030235,0.00861186442143105
8,RN009,-0.2908006425836625,0.0072195350860512365,-0.3316078331010454,0.011924117672966807,-0.4606791802955475,0.0062251788492282975
9,RN010,-0.6290158065693825,0.0040655715370948526,-0.10984094826419027,0.007830915314453322,-0.4076486946750036,0.014936575675291417
10,RN011,-0.3023140874278634,0.010174389247080282,-0.2600970176034709,0.004829236814839188,-0.6466156499566479,0.0024331129522611257
11,RN012,-0.3715360609801947,0.008707429479886333,-0.5106287983737953,0.008747919581881907,-0.2244614278507515,0.011864274642714355
12,RN013,-0.5579364594043454,0.0025098100801592333,0.03424492198633207,0.009142519836660631,-0.6093604550644479,0.005188811342593617
13,RN014,-0.4678959609443793,0.005198126409517862,-0.46455011643109995,0.009185470193495054,-0.24646133894739553,0.016873164076586667
14,RN015,-0.48838810647179537,0.005277626721610407,-0.26232897615566797,0.003650058019142631,-0.42585470215915205,0.006645976633497412
15,RN016,-0.4070151733213665,0.004665696960923715,-0.2809667341873503,0.006670079234360131,-0.3715855568594693,0.010504141160534693
16,RN017,-0.14241334689417648,0.014540440212917111,-0.5509460598981218,0.007771247119832876,-0.4436123003058188,0.007141627631709104
17,RN018,-0.10596798853168377,0.00544677352974218,-0.3325601607764886,0.004064798912155336,-0.6346200647993339,0.0029702325639763163
18,RN019,-0.3017342825156699,0.008908179857817371,-0.33565659090952565,0.002204282823715302,-0.39075343286467756,0.0018078500458164903
19,RN020,-0.6053258680905861,0.0016946105296446658,-0.37233764635412553,0.01216193936450588,-0.12669288677483045,0.009167235184524704
20,RN021,-0.4651185040579107,0.0012924659331148656,-0.4097697473415387,0.0009347569102725243,-0.23370108117458402,0.011947021741095477
21,RN022,-0.18570145376333944,0.009302270915562929,-0.29607766551001685,0.00914809602480113,-0.5199822676566698,0.00929116854662669
22,RN023,-0.5358902425096886,0.0010127199702125449,-0.65503790406408,0.0018810321733051247,0.08995337173729746,0.010885021245942069
23,RN024,-0.16863449570529898,0.013897042018099395,-0.34063891237915866,0.006522905469467758,-0.4989391795430167,0.004789049670413136
24,RN025,-0.6443599156169147,0.008628196901083275,-0.07425606017594287,0.007532763268690096,-0.39836090345603464,0.015671866686263903
25,RN026,-0.39325637626925136,0.008532017282459314,-0.3783406935542231,0.011191008099762447,-0.24470684959467634,0.01221614940434429
26,RN027,-0.4628276872941351,0.014456440854666172,-0.3985246962698205,0.0023526364003998053,-0.2004563295847485,0.0038928583626567084
27,RN028,-0.26788079110395496,0.008795387260127997,-0.3834266958291505,0.006749846905093229,-0.4801208283998464,0.012034001704873476
28,RN029,-0.33051883176154623,0.0061626669628913715,-0.4509147773762802,0.004604152351840135,-0.3077443570094112,0.006644114115393802
29,RN030,-0.41330035435318413,0.006217029056794274,-0.476594285807673,0.009898713474296848,-0.31354913673636375,0.005952995294986508
