,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,-0.26995373954411367,0.0064264241732220435,-0.46324243579655056,0.007501645509947738,-0.36434247498228634,0.009519320150902564
1,RN002,-0.0352332969013345,0.011419559388301144,-0.30137970322915764,0.003874106907701218,-0.6335862036999899,0.003892404478448945
2,RN003,-0.4589688132403427,0.008474370838272181,-0.2281145400026351,0.0019017380155068604,-0.30323543716100515,0.004829189128112368
3,RN004,-0.5480742333201487,0.002144621767448859,-0.020252060914764967,0.00966239216050817,-0.4505795764000064,0.005641026368602805
4,RN005,-0.32057533352596673,0.00986882871286757,-0.02520647555022167,0.0033399456645983295,-0.5657463818963867,0.01302979671814456
5,RN006,-0.5680129754244917,0.009773884458062206,-0.3930550373321577,0.004574844966786929,-0.2489841607015443,0.0034534233405418297
6,RN007,-0.6049072264172686,0.004403774154020841,-0.5182859959679407,0.008753116134144855,0.2429167985358309,0.013334333138985476
7,RN008,-0.2606702709433975,0.007877702240096483,-0.3098749691362919,0.003982945473062312,-0.5561770562558903,0.0017452270645810443
8,RN009,-0.32411577441518374,0.0038974893900147775,-0.4535008623808836,0.00789951191413081,-0.04330374043369376,0.00635000616141684
9,RN010,-0.0008090306676620668,0.009323030787289853,-0.5295478807150055,0.006388201569612048,-0.2812333613971043,0.008247912351742642
10,RN011,-0.46676090080455596,0.010696748110480311,-0.25826898820198846,0.007652709822746307,-0.42954984045143424,0.002312095221236731
11,RN012,-0.676506943193869,0.00535123951836276,-0.6422742637294411,0.007754976096575459,0.1753578092493722,0.012570651471133874
12,RN013,-0.47490080653060546,0.007310879983845213,-0.0107562044035993,0.0027472107068938862,-0.5186509705741115,0.005948473811368993
13,RN014,-0.4448708416102331,0.010657196636896541,-0.2293385189370443,0.0023996427674278197,-0.3570745354549878,0.007301116566228409
14,RN015,-0.5741479281309477,0.003913498931927502,-0.4984455232507254,0.0015411656911278253,-0.09360299951328703,0.006671764606578816
15,RN016,-0.23418606068730297,0.0009286080782483255,-0.4959908450633242,0.00724861942211536,-0.30496718248229526,0.00416393085046392
16,RN017,-0.504335507859671,0.0033600402253295514,-0.02692242644320793,0.009275178359177854,-0.6356336931877339,0.003185734812481717
17,RN018,-0.6277839298536464,0.0029351931623162702,-0.7011325537801009,0.0017796266618671282,0.17951857383436232,0.006212567118782556
18,RN019,0.028968130456852804,0.013865731450120482,-0.3862459048053763,0.009092306980623951,-0.7176726720123038,0.005305904932998697
19,RN020,-0.5540350238126072,0.006505077325726075,-0.2508356940144119,0.004959912838237372,-0.24793539011603663,0.004706109903008794
