,RN,BC A,STD A,BC B,STD B,BC C,STD C
54,RN055,0.4273030884712421,0.006739463987378194,0.41796800395481154,0.0025541694061529566,0.5545521928446212,0.0021770148228154825
55,RN056,0.3858690167404831,0.005042909870896286,0.4964695092018376,0.008508055501671042,0.2782051092260356,0.0025852481097506353
56,RN057,0.32183973232641955,0.009182572982934553,0.41969840799020375,0.0014202263979375001,0.4367264141937055,0.010758107065756849
57,RN058,0.41892568508746897,0.002848546417691921,0.3780586546299185,0.0030051080035233576,0.48885306312688465,0.006208124134581803
58,RN059,0.38849238838523154,0.005544797012675854,0.35429012252882025,0.0069979371886738535,0.4826029741250574,0.008111065999948987
59,RN060,0.39407663459453274,0.008267967496166394,0.4296965514753468,0.0031909207382903354,0.4527194661603775,0.0031158552454596516
60,RN061,0.4243927702593511,0.010504260924921054,0.3817601247031635,0.0037412969149241567,0.41006547806738064,0.0018229101864985
61,RN062,0.40942467477928157,0.005991238671889228,0.3627304738847301,0.005187509596909049,0.4255076278766014,0.005038355801379433
62,RN063,0.4742751262159854,0.004482529019704844,0.4424169994373653,0.0005941864973900487,0.47471909414962954,0.002107403549705878
63,RN064,0.4832813999087427,0.004418210971978577,0.3738987117633319,0.008783643931558657,0.4466216072490759,0.002899537855976224
64,RN065,0.3729316749179528,0.005374305854011141,0.4567852541814532,0.006058395607810373,0.35725814448182375,0.0035949128494144104
65,RN066,0.37512413832795827,0.010513156718196992,0.43256095991284194,0.0018965230343139256,0.3275653224656983,0.0035475142882530324
66,RN067,0.4045098361885724,0.0030179598493790183,0.4782864625985464,0.00415877615505405,0.4415122168391588,0.0030659741232248105
67,RN068,0.3065164111758098,0.009488675254357072,0.4163301094152207,0.00535131405334909,0.47640863529168714,0.00883543986265454
68,RN069,0.44943575583218615,0.0036408677901516038,0.3225149284211403,0.006027959713030867,0.4217374755922318,0.0037126113487817502
69,RN070,0.36467179714936826,0.004479299417073129,0.4936239751494984,0.0035037630705302097,0.49433982952132727,0.0029211353497688095
70,RN071,0.4028909661782391,0.007295476153347505,0.4335174222543275,0.004759563093669648,0.47101705606896954,0.006549661348708325
71,RN072,0.4819085933137246,0.010569243023090426,0.4428351137781834,0.005192243563022987,0.37206555084221415,0.0045400576400253965
72,RN073,0.31488163901067423,0.005762562446697403,0.4975580393959757,0.004298752812240114,0.4417278044478061,0.003141064437132021
73,RN074,0.4258235344499089,0.0015112422583963047,0.36434213154832423,0.004647980088648595,0.3464653328951104,0.003693111673126935
74,RN075,0.4679605943988676,0.003486951951019989,0.3872330599766354,0.0032153436216723445,0.418694338970883,0.007871482454947535
75,RN076,0.38523027994996756,0.006313689727925611,0.41439781592871355,0.003438382497067301,0.45564947975366854,0.00790260330734852
76,RN077,0.40863785774399236,0.010271574008322027,0.43121268738987945,0.003677821702739153,0.4385505183486534,0.008136656058357174
77,RN078,0.45143278965637545,0.0029589080797511745,0.42957295596781747,0.014723683139647597,0.4781734976074972,0.007096976078327866
78,RN079,0.4886579487105325,0.002357228365152141,0.35250719123539515,0.002796638993209887,0.41301708020025524,0.004300304999782157
79,RN080,0.385139003048036,0.001988855571310631,0.3203137248869185,0.0040767990118534565,0.4182963828705681,0.011186007432758032
80,RN081,0.42617703788665556,0.00481676406891414,0.4529991834263291,0.003969164893093371,0.41785988867490653,0.005518394150083362
81,RN082,0.4163952917896512,0.007997150072184461,0.38432008391990563,0.005751922547392413,0.47851069747551617,0.0015308049148015203
82,RN083,0.390641345927206,0.00141243828061772,0.39256236952751555,0.003435703805543862,0.4764485090968729,0.003971000312172785
83,RN084,0.4811270318878162,0.011007771792224053,0.4086211461109975,0.0030255037258828357,0.35227532083440777,0.006330616347655438
84,RN085,0.4477955203202764,0.0008153831491391901,0.4027817892894458,0.004562065565154263,0.4120474606559104,0.004087383017515944
85,RN086,0.4438601130342737,0.006988768337195602,0.4432622569443965,0.0019778257162315696,0.36805035527048663,0.013750125847926207
86,RN087,0.33673832181252034,0.0013995480387504673,0.494650092997885,0.0019236284321519604,0.4328037195574966,0.0008319751710879728
87,RN088,0.4476850765454985,0.004390200719287104,0.4733683117165788,0.006625971286579566,0.4956289220313482,0.0030869532276410145
88,RN089,0.419197342115252,0.0037752636530232614,0.44285634474885677,0.005230994112109724,0.4123439581789315,0.002715202551295903
89,RN090,0.48603743581444464,0.0035482033713399447,0.5388877487127584,0.0043225704831925515,0.3603970102126011,0.0037606580901672934
90,RN091,0.554329251651886,0.0064525284368025975,0.5604597492489596,0.007050616486483341,0.3567008800873472,0.0008249250125772554
91,RN092,0.3614599902691766,0.00578857478852038,0.4707303315821445,0.005756397079355605,0.45208259722794075,0.004040746359893457
92,RN093,0.38411386917087215,0.00878104625424474,0.36664646772451376,0.007341178660109417,0.44161501020381183,0.00775367125197001
93,RN094,0.4536978146666087,0.005418556499881281,0.45855328587955313,0.0038391876592497325,0.40787225609914807,0.0071993638715452755
94,RN095,0.41326010490752224,0.008331095297750411,0.39897571807595006,0.0020401297313089113,0.46314535128963596,0.0049725311503796684
95,RN096,0.43851768223771487,0.004243058061016416,0.42047460241972173,0.006181410264668666,0.41653350923358307,0.0019067575461645461
96,RN097,0.41505802327982994,0.004352141211200707,0.42959406641300096,0.005209660530315624,0.4103543405840302,0.013858805891139702
97,RN098,0.4525676639500016,0.003672239802899783,0.4460917671297457,0.004557616780955758,0.4094273487302326,0.0015068210650726044
98,RN099,0.403293519206023,0.007041501759126728,0.43158858046776155,0.0015557467197293035,0.44435696554210263,0.00854832557533845
99,RN100,0.3966482607445152,0.005087589937873737,0.44518440761575256,0.006542211999618993,0.39019691053515393,0.010057742523829172
