,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,-0.5073116212565512,0.006079751360227182,-0.2321503499838812,0.016456473424302804,-0.06905140152024167,0.008742949940625553
1,RN002,-0.2840332377995609,0.014221270599757778,-0.0780410622208041,0.007672598540465634,-0.598460072832551,0.005534538206576207
2,RN003,-0.5302638512289293,0.003894828302552103,0.4957834312678062,0.0012897997212594314,-0.7574941694874292,0.0008884263660824697
3,RN004,-0.7736658495074039,0.003604409617628275,0.16046007031936113,0.005554675302442381,-0.5092323025650196,0.0030711899172534106
4,RN005,-0.172739811827187,0.009505440772387908,-0.41613777745270314,0.0050929151904131695,-0.13088784287130847,0.006361817111249375
5,RN006,0.07652941204245088,0.015725373349393657,-0.1365949096039647,0.007057421139686857,-0.5064265119255656,0.005864081338081302
6,RN007,0.24448419226686716,0.005446222105136684,-0.5934264491491023,0.007209521940808932,-0.4379515495650532,0.005368258568928744
7,RN008,-0.3967405795639998,0.00842831237654026,-0.6329681365053424,0.0031102189904974797,0.07253469066658536,0.009212764061926794
8,RN009,0.2570710317525282,0.005170083339605332,-0.5441545321055914,0.000874800245899142,-0.6098781585900785,0.0032157603976542617
9,RN010,-0.3503290522024031,0.014012078718724195,-0.6539816018557325,0.004329196161516627,0.210888483874532,0.017460014190338047
10,RN011,0.009618504280661267,0.01169083238680364,-0.4943249164443879,0.003759167234611376,-0.6357650290210549,0.004221057052095983
11,RN012,-0.4300927147022054,0.014643454658641444,-0.39504069814358395,0.011770659670488336,-0.1553346882496457,0.0031108768535655124
12,RN013,-0.26308580875471405,0.012336829655581522,-0.6170232130432453,0.0035498290312228563,0.17370982104113084,0.010284593082913088
13,RN014,-0.2624191702946597,0.004894837177577314,-0.29327732767619424,0.00542269848629036,-0.5664108438914144,0.00290595978488289
14,RN015,-0.34574926323769106,0.007420894823169161,-0.2422655615164591,0.0057983202602685776,-0.10977558629756973,0.014765693667288434
15,RN016,-0.6810654812389085,0.0016393213079288376,-0.3554945281410479,0.004221295648212011,-0.0405442621601074,0.002639766649531042
16,RN017,-0.5090571615272202,0.00473617826840318,-0.3948562583132181,0.007654616944707332,0.0316047259828807,0.006408842878785365
17,RN018,-0.6423673767203147,0.0036609251406137544,-0.35689840699100844,0.005054070907993367,-0.042246694371698,0.0074742239384892216
18,RN019,-0.2388973731849083,0.012870028122276493,-0.47167744921277244,0.0035545209752032144,-0.4234812342236518,0.014366153151789369
19,RN020,0.09034525702465329,0.010788748763617375,-0.5120656444636302,0.0034737032891135264,-0.31829722379866826,0.0012632276120510212
20,RN021,-0.3768482773372854,0.0017512797374602828,-0.5107568989935553,0.006086628583054187,0.0404529641939557,0.008040795365736975
21,RN022,-0.4362795904303381,0.008846321465895628,-0.22124496093261556,0.015171266437996307,-0.4290589819222597,0.0035248722359564745
22,RN023,-0.662916290086094,0.0015506284561263499,-0.26788845644617676,0.00494007015736738,0.12577373155242302,0.005094249509100934
