,RN,BC A,STD A,BC B,STD B,BC C,STD C
0,RN001,0.3351555487621016,0.008254272192813581,0.2722109253531028,0.0032351725743026164,0.5250749238111522,0.002780359682237677
1,RN002,0.5432621676888948,0.003314246121057855,0.4458263488533835,0.009031895716836815,0.4175556416793802,0.004333930087004387
2,RN003,0.3518558788936296,0.011082805665964791,0.5865868066634091,0.00154238916105062,0.47089781770707156,0.007319051223893483
3,RN004,0.35507693112682354,0.006054526107370692,0.355424422086344,0.007176599523463049,0.46407683604695144,0.004572246375674904
4,RN005,0.3250313867791234,0.005978227686980843,0.3554544153949073,0.006297381172507492,0.31697111216335494,0.005022323536735499
5,RN006,0.38686299629043175,0.004370529466526678,0.41054439367742407,0.0054957319858434705,0.3779087271903688,0.0026588362819714474
6,RN007,0.41975139270131256,0.00096635368660539,0.4093072998297909,0.005552022221730286,0.3564259280539288,0.004796629626765858
7,RN008,0.32016091585948886,0.004999240413252239,0.3434399964143186,0.0017282134180769632,0.37947862970028806,0.0032261502434073816
8,RN009,0.4456074685288298,0.0009319894653357514,0.30113891934426823,0.0010714095392587188,0.4315854203598453,0.004631235483514156
9,RN010,0.4887905470694842,0.005535955611992236,0.33524971071771054,0.0046669495966269285,0.44759856785094326,0.009191863022688615
10,RN011,0.4187805299124661,0.005889490252423737,0.40610509640072984,0.00514576842451519,0.33506509985681826,0.0011264703262018382
11,RN012,0.4621109490100424,0.0010737902871446677,0.4258738983980071,0.004798756835406003,0.3360445363132321,0.003012835815057739
12,RN013,0.41376894272571424,0.0015843927617553463,0.35612406761258014,0.006310372519166583,0.3723472321771075,0.002844464565270009
13,RN014,0.35677858979889104,0.00345184697494741,0.3670222517322523,0.0061858986954011095,0.359588162531883,0.00237717416265604
14,RN015,0.47002555446871686,0.006031287457409597,0.3689643704210885,0.008066965330005305,0.35993181994056384,0.00078148088447164
15,RN016,0.5525290030904829,0.007181810190020228,0.3481109860351405,0.004218021704586019,0.5129232126311121,0.0010525685967039636
16,RN017,0.6194794843362015,0.0038536191214395424,0.5650725396936842,0.0023722774174041554,0.32227576707633737,0.005406840109364502
17,RN018,0.6920053705968353,0.003212183345913455,0.36921528401022985,0.008247978835805102,0.4045992339881945,0.002118021580804426
18,RN019,0.29444025715138267,0.012840101839505898,0.483772561775786,0.0035191410380056003,0.5781221457889619,0.000907886296359455
19,RN020,0.39454327038694276,0.004583747685435357,0.34966802610196296,0.007226839712193464,0.28374032182367315,0.004794294707190775
20,RN021,0.38138812168664193,0.00038227193351621805,0.5075671645364336,0.005731363511379609,0.44097161061305634,0.004189301836222241
21,RN022,0.40241379413903017,0.0038654371598669506,0.4877711306459847,0.006108529769360673,0.502185780616539,0.005344870789497187
22,RN023,0.43100745858215145,0.003952108255112417,0.428321606252499,0.004791044808443465,0.5112931994799075,0.002875415212894756
23,RN024,0.40776318070533835,0.0026332024241020545,0.3434836011389195,0.0022252804485581295,0.3705219240076338,0.0016539962796172382
24,RN025,0.32683080598769915,0.0028731637513733834,0.4905481379253576,0.010606801187734738,0.3673433792490828,0.0034246141510754
25,RN026,0.3640264822588805,0.0014713815871155373,0.3895916186108552,0.0038279982803722653,0.4232052759250264,0.011790800145808878
26,RN027,0.38199292388027656,0.005725062347315453,0.28304486855299477,0.0022267219823186722,0.325240952895957,0.0022153062379607577
27,RN028,0.5184956504864807,0.008085103784405556,0.4194291153645302,0.0009983167068517746,0.41974626000509346,0.005066711490073782
28,RN029,0.44477911389983876,0.003323834685832812,0.37388551846728885,0.00027336600763531874,0.36019381718691107,0.003843153109169208
29,RN030,0.3240416584270784,0.002986499745486209,0.3390962491057312,0.005210154884474181,0.3494807729159926,0.0067449094626272025
30,RN031,0.4003642621511216,0.006978801846014298,0.42723444643540215,0.00335203145184245,0.3725148630907776,0.005211259576227211
31,RN032,0.4529372962819171,0.0065193714925247505,0.42923445746654076,0.0012422394284172219,0.38174256915293586,0.0017385161724304148
32,RN033,0.4092055716140463,0.0034080353754026437,0.33264106508775376,0.0006497837689781912,0.30242972746220237,0.00827361094017134
