RN,ConPr
RN001,0.5100769026783346
RN002,0.45191707179681856
RN003,0.44997011583670915
RN004,0.4379789348382914
RN005,0.4928391959798995
RN006,0.4832445718967636
RN007,0.4745769439409375
RN008,0.5163734806149296
RN009,0.49885951965651415
RN010,0.5277443765731967
RN011,0.4999498721740438
RN012,0.5423929618768328
RN013,0.4723894680086269
RN014,0.5225885362897796
RN015,0.5177842270441737
RN016,0.48356841297255804
RN017,0.5518120515546107
RN018,0.5377236903634933
RN019,0.5031992967679948
RN020,0.5353970390309556
RN021,0.46906726148496825
RN022,0.45912668352870184
RN023,0.561817080557238
RN024,0.4525748419161397
RN025,0.5180732759405202
RN026,0.4743695797198132
RN027,0.5407235305851844
RN028,0.5033478056180363
RN029,0.5009849301631822
RN030,0.5096649405658183
RN031,0.5212323146436234
RN032,0.49155461983826976
RN033,0.518714640060199
RN034,0.39330793045963325
RN035,0.49651677393234583
RN036,0.5692573040346096
RN037,0.4768266405484819
RN038,0.6343361333593801
RN039,0.5095446515674849
RN040,0.5033842628853326
RN041,0.5221710263014767
RN042,0.48019555945955317
RN043,0.5508740170843469
RN044,0.4712314841707813
RN045,0.46904615964920554
RN046,0.5042908059102391
RN047,0.45063772717319905
RN048,0.5275280777770592
RN049,0.5077562646753147
RN050,0.4545018623012244
RN051,0.5657796254046694
RN052,0.497742172410979
RN053,0.5478923559697336
RN054,0.49722035891828315
RN055,0.5174271130178811
RN056,0.4763308746481478
RN057,0.515879078904289
RN058,0.5143304401989952
RN059,0.46121918983467436
RN060,0.48498875281179704
RN061,0.5165272576413339
RN062,0.5071365568118034
RN063,0.5372833255876042
RN064,0.5047901274661037
RN065,0.5095585475699006
RN066,0.5065529046752969
RN067,0.5276215079475218
RN068,0.5302596783283479
RN069,0.4788600866120723
RN070,0.5632123878784714
RN071,0.6365292578187128
RN072,0.4718006923557119
RN073,0.5691128731839711
RN074,0.5449825489388455
RN075,0.4912997445163072
RN076,0.5205734619683209
RN077,0.49841211899981747
RN078,0.5198796839585672
RN079,0.4775805821552625
RN080,0.4713871538925535
RN081,0.4687405340407369
RN082,0.5545198733731973
RN083,0.4541643859295324
RN084,0.514337143023042
RN085,0.49429983102688596
RN086,0.5091517265742295
RN087,0.6156487645712181
RN088,0.5591790239820966
RN089,0.6048071412021512
RN090,0.5129735655987331
RN091,0.477320053520952
RN092,0.475731361024896
RN093,0.5185908747164104
RN094,0.6128546577279524
RN095,0.6254288520157639
RN096,0.5542560316241689
RN097,0.6264359705326146
RN098,0.562790857221263
RN099,0.5728754977834548
RN100,0.48271170807632446
