,RN,CC AB,STD AB,CC AC,STD AC,CC BC,STD BC
0,RN001,-0.27146279589427574,0.0034593976584566316,-0.4530650807062692,0.0016149055366819094,-0.40353928794303034,0.003923525428641583
1,RN002,-0.46808549998849197,0.012349993038067403,-0.22132737431331903,0.011640310552480871,-0.4714501495968196,0.005913333653835986
2,RN003,-0.2497337280864591,0.010000191385036892,-0.4329926401067843,0.006197755634351864,-0.39759071748236,0.019127980160490613
3,RN004,-0.3914859519620202,0.008166496762893702,-0.49213611931316303,0.007435525944024629,-0.32442534502858605,0.0060064547443782895
4,RN005,-0.22995210366871924,0.0118454486410242,-0.4217854643582162,0.018521540041976734,-0.5200914337344762,0.011925356379403371
5,RN006,-0.18489533636011593,0.010129389428846766,-0.38048306799947124,0.005172575940438873,-0.5471019407647758,0.006744119716298391
6,RN007,-0.22859046096833782,0.005313585797637525,-0.2114521164676532,0.010363495306022203,-0.5769398001438774,0.003040284872330968
7,RN008,-0.4430185515760315,0.004905333920599507,-0.4051615386020106,0.002253203329384029,-0.32180504691575873,0.008297544989354552
8,RN009,-0.4647929031261935,0.01609866464362477,-0.41374268371324985,0.006010973246328258,-0.34363894694354996,0.014632695784403947
9,RN010,-0.553567824434042,0.012577270922911008,-0.33086717650138353,0.0011625368894964219,-0.0578892063964866,0.009618835464924973
10,RN011,-0.48434619348904046,0.013205007801947433,-0.36745996814231785,0.010330731115339229,-0.30024532948183275,0.002649922497452735
11,RN012,-0.49290116816473084,0.006478320837850441,-0.36430429335814535,0.0018527434693042394,-0.262710095741273,0.006775848298828967
12,RN013,-0.551585816955364,0.013039213415029055,-0.3677885982336943,0.01101336513108086,-0.21619213271646762,0.00753697866333179
13,RN014,-0.36948299386336014,0.006162396249310774,-0.43402340347323715,0.005823840655390983,-0.4095181764992213,0.0036532410786183768
14,RN015,-0.502690867737455,0.010538416266515927,-0.391925843895806,0.006752044470190462,-0.20573645634089469,0.0035473247351004962
15,RN016,-0.30669833959372444,0.013718294791360684,-0.3626532916078906,0.020212507703338635,-0.4970395532754435,0.005335700370447403
16,RN017,-0.2691500150683855,0.005818150230394457,-0.2611673442437485,0.011144299879600144,-0.6239887566361405,0.00599755908967769
17,RN018,-0.5569266281859424,0.009527796703825111,-0.13690144379170702,0.005598935630462154,-0.4841142412537769,0.001525078306733956
18,RN019,-0.3073976107728295,0.016789373332899947,-0.6595145075845742,0.0028368761068419774,-0.08948297552918673,0.01762003724422332
19,RN020,-0.4190875449750422,0.006033279973226733,-0.41663285918755505,0.010381308196822904,-0.35678182484698895,0.00834481692134551
20,RN021,-0.41363412221880674,0.010377743433238636,-0.40520969276824087,0.0066783571589106114,-0.3470768641725385,0.016805974642812093
21,RN022,-0.2958562901824727,0.006074441304999826,-0.3300160819906575,0.0014916598689691917,-0.5640733270221586,0.004566216269780944
22,RN023,-0.4328518735225772,0.009203110429645016,-0.5322589957684226,0.003338228567297784,-0.20431051575378015,0.015856314083642634
23,RN024,-0.48065672315155855,0.007696396041298611,-0.3693837871269578,0.005641551963715645,-0.38075244770298383,0.01175425206537533
24,RN025,-0.45032592182127074,0.0028764258140372857,-0.35406883929930494,0.010768762513493393,-0.4031789212835813,0.0075764461086985715
25,RN026,-0.38022918900994623,0.008097776260720047,-0.40106317334977687,0.017463978578341484,-0.41500935126380106,0.013669192958973344
